"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
5,5,0.583458156587186,0.02,0,0
5,6,0.523708504467983,0.02,0,0
5,7,0.529265553863065,0.00999999999999998,0,0
5,8,0.59435299725296,0.00999999999999998,0,0
5,9,0.491892589483776,0.00999999999999998,0,0
5,10,0.542060855732872,0.03,0,0
5,11,0.500354520809833,0.03,0,0
5,12,0.714152182832906,0.02,0,0
5,13,0.644483850464409,0.03,0,0
5,14,0.590798402396742,0.03,0,0
5,15,0.692063689791724,0.03,0,0
6,5,0.519979925039711,0.02,0,0
6,6,0.46002982245438,0.02,0,0
6,7,0.510455584183649,0.00999999999999995,0,0
6,8,0.529994500434102,0.01,0,0
6,9,0.464713015988123,0.02,0,0
6,10,0.505909878625478,0.03,0,0
6,11,0.598003705459413,0.00999999999999995,0,0
6,12,0.629739660688853,0.03,0,0
6,13,0.503688911844611,0.01,0,0
6,14,0.552348269770618,0.00999999999999995,0,0
6,15,0.647095225304205,0.03,0,0
7,5,0.755523629273765,0.03,0,0
7,6,0.462870037924998,0,0,0
7,7,0.525206940662613,0.02,0,0
7,8,0.660531290212671,0.00999999999999995,0,0
7,9,0.555118454136895,0.03,0,0
7,10,0.606454805121134,0.01,0,0
7,11,0.538950209886355,0.00999999999999995,0,0
7,12,0.513430087754783,0.02,0,0
7,13,0.580657223763705,0.03,0,0
7,14,0.526708170384558,0.03,0,0
7,15,0.763883846855855,0.03,0,0
8,5,0.394217677672466,0.02,0,0
8,6,0.615216890012988,0.01,0,0
8,7,0.643021121916257,0.03,0,0
8,8,0.719728187267013,0.01,0,0
8,9,0.522387264477271,0.04,0,0
8,10,0.584878921139891,0.01,0,0
8,11,0.566322378808262,0.01,0,0
8,12,0.591188623148907,0.02,0,0
8,13,0.48802939729341,0.02,0,0
8,14,0.402901248294727,0.03,0,0
8,15,0.465274046925489,0.03,0,0
9,5,0.49736137665202,0,0,0
9,6,0.528465473450125,0.01,0,0
9,7,0.512308602411721,0.01,0,0
9,8,0.56769022223538,0.04,0,0
9,9,0.509143113684208,0.02,0,0
9,10,0.614123335566028,0.02,0,0
9,11,0.638029023246212,0.01,0,0
9,12,0.614864782525452,0.01,0,0
9,13,0.576791658820216,0.02,0,0
9,14,0.548092605097716,0.03,0,0
9,15,0.697537977240429,0.03,0,0
10,5,0.468157961825067,0.02,0,0
10,6,0.550439974879158,0.02,0,0
10,7,0.686511338066426,0.01,0,0
10,8,0.431365278590186,0.01,0,0
10,9,0.509536990602763,0.01,0,0
10,10,0.671252292261094,0.03,0,0
10,11,0.537247424996502,0.01,0,0
10,12,0.55349908774867,0,0,0
10,13,0.574728191025732,0.02,0,0
10,14,0.671519374806736,0.02,0,0
10,15,0.606500494539231,0.04,0,0
11,5,0.477343667578927,0.02,0,0
11,6,0.469458679192859,0.0299999999999999,0,0
11,7,0.528345799334466,0.01,0,0
11,8,0.46974794860577,0.0099999999999999,0,0
11,9,0.500488650767948,0.01,0,0
11,10,0.373066208480612,0.0299999999999999,0,0
11,11,0.513065951736879,0.04,0,0
11,12,0.486152564287256,0.03,0,0
11,13,0.561297264005959,0.02,0,0
11,14,0.656040271201612,0.03,0,0
11,15,0.523705836334428,0,0,0
12,5,0.483132664709055,0.03,0,0
12,6,0.58907174889029,0.01,0,0
12,7,0.689914570697002,0.02,0,0
12,8,0.632603980377781,0.02,0,0
12,9,0.534658124802604,0.02,0,0
12,10,0.517561095008329,0.02,0,0
12,11,0.55027643471747,0.04,0,0
12,12,0.526391544470071,0.01,0,0
12,13,0.603077954612322,0.0299999999999999,0,0
12,14,0.544932652775432,0.01,0,0
12,15,0.63819663232187,0.03,0,0
13,5,0.461650682516037,0.0299999999999999,0,0
13,6,0.649807427802968,0.01,0,0
13,7,0.416564759695932,0.0199999999999999,0,0
13,8,0.705839101655319,0.02,0,0
13,9,0.699737570868673,0.0299999999999999,0,0
13,10,0.58556781484647,0.02,0,0
13,11,0.544031561926579,0.01,0,0
13,12,0.810871587872745,0.03,0,0
13,13,0.439610849049568,0.03,0,0
13,14,0.344921874377893,0.04,0,0
13,15,0.566406959313228,0.03,0,0
14,5,0.553818676052282,0.01,0,0
14,6,0.461634609694791,0.02,0,0
14,7,0.521398866666264,0,0,0
14,8,0.69544195554881,0.01,0,0
14,9,0.620591730201695,0.01,0,0
14,10,0.551055402646341,0.01,0,0
14,11,0.568541765294513,0.03,0,0
14,12,0.602780479400271,0.0099999999999999,0,0
14,13,0.557597130950875,0.02,0,0
14,14,0.831213273611892,0.0299999999999999,0,0
14,15,0.601711970175792,0.03,0,0
15,5,0.53427777152861,0.02,0,0
15,6,0.529561689763653,0.02,0,0
15,7,0.516526506346525,0.01,0,0
15,8,0.651097990564036,0.0099999999999999,0,0
15,9,0.582021440596907,0.02,0,0
15,10,0.493976304729556,0.03,0,0
15,11,0.515625257595399,0.02,0,0
15,12,0.599696937774431,0.01,0,0
15,13,0.579038414176686,0.02,0,0
15,14,0.752310449819009,0.02,0,0
15,15,0.607852445922715,0.02,0,0
