"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
7,7,7,7,0.444970933614797,0.02,0,0
7,7,7,8,0.407005643165416,0.03,0,0
7,7,7,9,0.451867684046026,0.02,0,0
7,7,7,10,0.456008275204258,0.03,0,0
7,7,7,11,0.463853837308074,0.03,0,0
7,7,7,12,0.423002009423706,0.03,0,0
7,7,7,13,0.413964106800866,0.03,0,0
7,7,7,14,0.410095670495768,0.02,0.02,0
7,7,7,15,0.451314894732206,0.00999999999999998,0,0
7,7,7,16,0.419806576325535,0.03,0,0
7,7,7,17,0.452963885081195,0.00999999999999998,0,0
7,7,8,7,0.448973444006558,0.00999999999999995,0,0
7,7,8,8,0.405176897304446,0.04,0,0
7,7,8,9,0.434092762481726,0.02,0,0
7,7,8,10,0.400837303275276,0.01,0,0
7,7,8,11,0.43971892015364,0,0,0
7,7,8,12,0.3811347573834,0.02,0,0
7,7,8,13,0.453553419275568,0.02,0,0
7,7,8,14,0.453391923093339,0,0,0
7,7,8,15,0.471174305880849,0.02,0,0
7,7,8,16,0.441428124105996,0.02,0,0
7,7,8,17,0.429703235331864,0.02,0,0
7,7,9,7,0.419210102515742,0.00999999999999995,0,0
7,7,9,8,0.457806572718953,0.02,0,0
7,7,9,9,0.41481190483479,0.02,0,0
7,7,9,10,0.417687580649244,0.02,0,0
7,7,9,11,0.435007351785882,0.01,0,0
7,7,9,12,0.431272916077426,0.02,0,0
7,7,9,13,0.39603997096414,0.01,0,0
7,7,9,14,0.416704636892744,0.02,0,0
7,7,9,15,0.451350181431305,0.01,0,0
7,7,9,16,0.451554703908749,0.00999999999999995,0,0
7,7,9,17,0.455209741103878,0.03,0,0
7,7,10,7,0.438722752997428,0.02,0,0
7,7,10,8,0.413852284324151,0.00999999999999995,0,0
7,7,10,9,0.449851658196672,0.02,0,0
7,7,10,10,0.421246932015997,0.02,0,0
7,7,10,11,0.433128341559061,0.02,0,0
7,7,10,12,0.467514208122153,0.02,0,0
7,7,10,13,0.447461747923626,0.02,0,0
7,7,10,14,0.447522451195929,0.02,0,0
7,7,10,15,0.439843052552998,0.01,0,0
7,7,10,16,0.421322734914963,0.00999999999999995,0,0
7,7,10,17,0.421139153928791,0.01,0,0
7,7,11,7,0.436459692963988,0,0,0
7,7,11,8,0.441413412567928,0.01,0,0
7,7,11,9,0.414797620947381,0.02,0,0
7,7,11,10,0.436411647673883,0.02,0,0
7,7,11,11,0.467882840638523,0.03,0,0
7,7,11,12,0.423793013920326,0.02,0,0
7,7,11,13,0.45048519250869,0.03,0,0
7,7,11,14,0.455615948673038,0.01,0,0
7,7,11,15,0.411874406296504,0.03,0,0
7,7,11,16,0.4461625089135,0.02,0,0
7,7,11,17,0.463814334783542,0.02,0,0
7,7,12,7,0.463085410147771,0.03,0,0
7,7,12,8,0.399384748150373,0.01,0,0
7,7,12,9,0.432938000872447,0.02,0,0
7,7,12,10,0.435193926589036,0.01,0,0
7,7,12,11,0.439762141416592,0.03,0,0
7,7,12,12,0.450106939094815,0.02,0,0
7,7,12,13,0.422255388681059,0.01,0,0
7,7,12,14,0.42281073571002,0.03,0,0
7,7,12,15,0.401920483421867,0.01,0,0
7,7,12,16,0.3952670484108,0.03,0,0
7,7,12,17,0.472686014414993,0.02,0,0
7,7,13,7,0.424945376369809,0.02,0,0
7,7,13,8,0.4510470700911,0.02,0,0
7,7,13,9,0.4335937759542,0.02,0,0
7,7,13,10,0.432937759882641,0.0099999999999999,0,0
7,7,13,11,0.40784265359162,0.01,0,0
7,7,13,12,0.446977194590146,0.01,0,0
7,7,13,13,0.429299628705217,0.01,0,0
7,7,13,14,0.451573854998248,0.03,0,0
7,7,13,15,0.457340715180869,0.03,0,0
7,7,13,16,0.460123238221127,0.03,0,0
7,7,13,17,0.40783130781645,0.02,0,0
7,7,14,7,0.448460695336826,0.01,0,0
7,7,14,8,0.405260511509977,0.03,0,0
7,7,14,9,0.4449993226993,0.0099999999999999,0,0
7,7,14,10,0.423058444893423,0,0,0
7,7,14,11,0.399512165680357,0,0,0
7,7,14,12,0.409887852335663,0.0299999999999999,0,0
7,7,14,13,0.444785603511643,0.03,0,0
7,7,14,14,0.478172873883128,0.01,0,0
7,7,14,15,0.404703135661005,0.01,0,0
7,7,14,16,0.433013497919293,0.02,0,0
7,7,14,17,0.421810783997538,0.02,0,0
7,7,15,7,0.42632380119383,0.01,0,0
7,7,15,8,0.396500673730782,0.01,0,0
7,7,15,9,0.444824408535598,0.02,0,0
7,7,15,10,0.392231734158773,0.03,0,0
7,7,15,11,0.434410057816846,0.03,0,0
7,7,15,12,0.408763872675826,0.03,0,0
7,7,15,13,0.443782475440822,0.03,0,0
7,7,15,14,0.416673967389902,0.03,0,0
7,7,15,15,0.407090543489853,0.0299999999999999,0,0
7,7,15,16,0.468469532585378,0.01,0,0
7,7,15,17,0.431702161058968,0.01,0,0
7,7,16,7,0.429323312332488,0.01,0,0
7,7,16,8,0.436328716696325,0.02,0,0
7,7,16,9,0.410730833184186,0.01,0,0
7,7,16,10,0.458832191553228,0.02,0,0
7,7,16,11,0.458797198570726,0.02,0,0
7,7,16,12,0.44466336901603,0.01,0,0
7,7,16,13,0.447495393419449,0.03,0,0
7,7,16,14,0.437624931326924,0.02,0,0
7,7,16,15,0.409439180325937,0.04,0,0
7,7,16,16,0.499422616750303,0.04,0,0
7,7,16,17,0.399281283741447,0.03,0,0
7,7,17,7,0.448046238273336,0.01,0,0
7,7,17,8,0.436712515404581,0.02,0,0
7,7,17,9,0.459159580449328,0.01,0,0
7,7,17,10,0.446790632517443,0.02,0,0
7,7,17,11,0.453015034571611,0.02,0,0
7,7,17,12,0.446136911135415,0.03,0,0
7,7,17,13,0.411669453426402,0.03,0,0
7,7,17,14,0.420068272931518,0.01,0,0
7,7,17,15,0.420461084863702,0.01,0,0
7,7,17,16,0.458312562882697,0.04,0,0
7,7,17,17,0.42267648003152,0.02,0,0
7,8,7,7,0.438101979090238,0.01,0,0
7,8,7,8,0.440943195948256,0.02,0,0
7,8,7,9,0.448978251435318,0.0099999999999999,0,0
7,8,7,10,0.404366807251317,0.02,0,0
7,8,7,11,0.484277179331198,0.02,0,0
7,8,7,12,0.442339218822451,0.03,0,0
7,8,7,13,0.454355261575479,0.01,0,0
7,8,7,14,0.47934978538051,0.03,0,0
7,8,7,15,0.426681273102341,0,0,0
7,8,7,16,0.412426552252017,0.03,0,0
7,8,7,17,0.452977512653918,0.02,0,0
7,8,8,7,0.423279265738421,0.01,0,0
7,8,8,8,0.477830896027527,0.02,0,0
7,8,8,9,0.427465470762865,0,0,0
7,8,8,10,0.448858951767492,0.01,0,0
7,8,8,11,0.409784706469243,0.03,0,0
7,8,8,12,0.461191391763014,0.02,0,0
7,8,8,13,0.400428064812937,0.03,0,0
7,8,8,14,0.395756716291222,0.03,0,0
7,8,8,15,0.424265991310599,0.03,0,0
7,8,8,16,0.4577291381227,0.0299999999999999,0,0
7,8,8,17,0.568626650095009,0.01,0,0
7,8,9,7,0.449308089458804,0.01,0,0
7,8,9,8,0.436247169645897,0.04,0,0
7,8,9,9,0.449763487579212,0.01,0,0
7,8,9,10,0.460154408446684,0,0,0
7,8,9,11,0.43166269016952,0.02,0,0
7,8,9,12,0.423990784238038,0.02,0,0
7,8,9,13,0.419074123420879,0.03,0,0
7,8,9,14,0.406484229487066,0.01,0,0
7,8,9,15,0.439411237894423,0.02,0,0
7,8,9,16,0.401078803616706,0.02,0,0
7,8,9,17,0.442434200511411,0.03,0,0
7,8,10,7,0.442562606831444,0.01,0,0
7,8,10,8,0.447697441560915,0.01,0,0
7,8,10,9,0.46393045613695,0.03,0,0
7,8,10,10,0.427158117930788,0.01,0,0
7,8,10,11,0.447716252727259,0,0,0
7,8,10,12,0.435772371439832,0.01,0,0
7,8,10,13,0.458650821105607,0.03,0,0
7,8,10,14,0.46334161833144,0.02,0,0
7,8,10,15,0.506061712334949,0.01,0,0
7,8,10,16,0.403114413693556,0.01,0,0
7,8,10,17,0.427498025197195,0.01,0,0
7,8,11,7,0.420821542931763,0.03,0,0
7,8,11,8,0.418658588733257,0.02,0,0
7,8,11,9,0.454394551430123,0.01,0,0
7,8,11,10,0.460444612355166,0,0,0
7,8,11,11,0.443536501422886,0.02,0,0
7,8,11,12,0.452552137980996,0,0,0
7,8,11,13,0.449204310368606,0.02,0,0
