"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
6,6,6,0.306823180501123,0.02,0
6,6,7,0.330171841755102,0.03,0
6,6,8,0.311871362870079,0.03,0
6,6,9,0.396096543600676,0.03,0
6,6,10,0.283822412800349,0.00999999999999998,0
6,6,11,0.336121764235628,0.03,0
6,6,12,0.362108070182035,0.03,0
6,7,6,0.374272901072531,0.03,0
6,7,7,0.3763567310224,0.02,0.02
6,7,8,0.306303321782001,0.00999999999999998,0
6,7,9,0.421843183253872,0.03,0
6,7,10,0.253538377305547,0.02,0
6,7,11,0.418174648903341,0.03,0
6,7,12,0.300239260973929,0.03,0
6,8,6,0.441289065806469,0.02,0
6,8,7,0.366917079047582,0.02,0
6,8,8,0.444073061951797,0.02,0
6,8,9,0.294359904482199,0.02,0
6,8,10,0.398284907462945,0.01,0
6,8,11,0.404660867477138,0.00999999999999995,0
6,8,12,0.279721207861398,0.02,0
6,9,6,0.393138521700802,0.02,0
6,9,7,0.282844890509348,0.00999999999999995,0
6,9,8,0.353575167179415,0.00999999999999995,0
6,9,9,0.486045829889037,0.03,0
6,9,10,0.495616422406797,0.02,0
6,9,11,0.264725900497909,0.01,0
6,9,12,0.326696914314148,0,0
6,10,6,0.282772627547339,0.02,0
6,10,7,0.379596284720012,0,0
6,10,8,0.325412902554789,0.02,0
6,10,9,0.350863127995509,0.01,0
6,10,10,0.551829979034791,0.01,0
6,10,11,0.441697756004525,0.02,0
6,10,12,0.623303516931891,0.14,0
6,11,6,0.259080242971017,0.02,0
6,11,7,0.334597734424825,0.02,0
6,11,8,0.377334993300942,0.01,0
6,11,9,0.530278834631885,0.03,0
6,11,10,0.330476235039889,0.02,0
6,11,11,0.372981131159806,0.01,0
6,11,12,0.399553156177131,0.01,0
6,12,6,0.295947795308364,0.01,0
6,12,7,0.427618102316597,0.02,0
6,12,8,0.441210324379177,0.01,0
6,12,9,0.519348722077501,0.03,0
6,12,10,0.319462595733011,0.02,0
6,12,11,0.309978364489272,0.02,0
6,12,12,0.421793907399506,0.01,0
7,6,6,0.317789344666011,0.02,0
7,6,7,0.505211081834722,0.03,0
