"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
9,9,9,9,0.472419021910282,0,0.02,0
9,9,9,10,0.543515155303198,0.03,0,0
9,9,9,11,0.464598332870602,0.03,0.02,0
9,9,9,12,0.507431090146462,0.03,0,0
9,9,9,13,0.559230465605807,0.02,0.01,0
9,9,9,14,0.554304345820044,0.04,0,0
9,9,9,15,0.461161468141204,0.03,0,0
9,9,9,16,0.519040906771174,0.02,0.01,0
9,9,9,17,0.504296644891544,0.03,0,0
9,9,9,18,0.424033285704412,0.04,0,0
9,9,9,19,0.537592329789873,0.03,0,0
9,9,10,9,0.571524040432622,0.04,0,0
9,9,10,10,0.436416977146639,0.03,0,0
9,9,10,11,0.407391980610133,0.03,0,0
9,9,10,12,0.452343497137884,0.00999999999999995,0,0
9,9,10,13,0.437269852036871,0.04,0,0
9,9,10,14,0.498612852111819,0.05,0,0
9,9,10,15,0.462562948908438,0.03,0,0
9,9,10,16,0.47050760035841,0.03,0,0
9,9,10,17,0.658136335808127,0.03,0,0
9,9,10,18,0.552542923759042,0.05,0,0
9,9,10,19,0.478704451105957,0.03,0,0
9,9,11,9,0.625493510577732,0.02,0,0
9,9,11,10,0.489591059538973,0.02,0,0
9,9,11,11,0.580535271819427,0.03,0,0
9,9,11,12,0.43306200699763,0.04,0,0
9,9,11,13,0.475917307926114,0.03,0,0
9,9,11,14,0.529531499730956,0.01,0,0
9,9,11,15,0.509028525739688,0.04,0,0
9,9,11,16,0.557374316933739,0.03,0,0
9,9,11,17,0.51706547650851,0.03,0,0
9,9,11,18,0.611769856224668,0.01,0,0
9,9,11,19,0.496572891928377,0.03,0,0
9,9,12,9,0.541359601410078,0.05,0,0
9,9,12,10,0.46481867397816,0.04,0,0
9,9,12,11,0.489543668875799,0.03,0,0
9,9,12,12,0.5383397542855,0.03,0,0
9,9,12,13,0.612967594821389,0.03,0,0
9,9,12,14,0.506511128715541,0.03,0,0
9,9,12,15,0.478100618486587,0.03,0,0
9,9,12,16,0.557646080276675,0.03,0,0
9,9,12,17,0.481395686634366,0.03,0,0
9,9,12,18,0.516337920165162,0.02,0,0
9,9,12,19,0.483380027729946,0.03,0,0
9,9,13,9,0.533581525714524,0.05,0,0
9,9,13,10,0.594677931962154,0.03,0,0
9,9,13,11,0.416527868376802,0.05,0,0
9,9,13,12,0.683698138137431,0.03,0,0
9,9,13,13,0.548309004275286,0.01,0,0
9,9,13,14,0.524669602243855,0.03,0,0
9,9,13,15,0.478292496422768,0.03,0,0
9,9,13,16,0.506430701594301,0.03,0,0
9,9,13,17,0.489144180588318,0.01,0,0
9,9,13,18,0.486068606593063,0.03,0,0
9,9,13,19,0.568936324029364,0.04,0,0
9,9,14,9,0.502935110707097,0.03,0,0
9,9,14,10,0.448595473099026,0.05,0,0
9,9,14,11,0.459466290921751,0.0299999999999999,0,0
9,9,14,12,0.520772778428866,0.02,0,0
9,9,14,13,0.375350261312376,0.04,0,0
9,9,14,14,0.564516256073562,0.05,0,0
9,9,14,15,0.493350397148053,0.0399999999999999,0,0
9,9,14,16,0.502678646657352,0.0299999999999999,0,0
9,9,14,17,0.492100918796374,0.05,0,0
9,9,14,18,0.544958704244735,0.02,0,0
9,9,14,19,0.561587780510507,0.03,0,0
9,9,15,9,0.480311219579835,0.03,0,0
9,9,15,10,0.541583362970356,0.03,0,0
9,9,15,11,0.543409673716358,0.03,0,0
9,9,15,12,0.53819783606003,0.0199999999999999,0,0
9,9,15,13,0.525801265947071,0.0299999999999999,0,0
9,9,15,14,0.513049252405213,0.04,0,0
9,9,15,15,0.500771963794264,0.0499999999999999,0,0
9,9,15,16,0.561863890786324,0.04,0,0
9,9,15,17,0.425863426133044,0.03,0,0
9,9,15,18,0.526002481529467,0.0499999999999999,0,0
9,9,15,19,0.569496295093583,0.02,0,0
9,9,16,9,0.483110531315022,0.01,0,0
9,9,16,10,0.524867799749653,0.03,0,0
9,9,16,11,0.472150148695149,0.0099999999999999,0,0
9,9,16,12,0.541577415268465,0.03,0,0
9,9,16,13,0.593467415424162,0.04,0,0
9,9,16,14,0.443696391415871,0.0700000000000001,0.01,0
9,9,16,15,0.548738528570816,0.05,0,0
9,9,16,16,0.576869900541614,0.05,0,0
9,9,16,17,0.454109730591669,0.05,0,0
9,9,16,18,0.486500799485986,0.01,0,0
9,9,16,19,0.55000172966408,0.05,0,0
9,9,17,9,0.545023076999587,0.05,0,0
9,9,17,10,0.528280709312264,0.0299999999999999,0,0
9,9,17,11,0.468666349259276,0.03,0,0
9,9,17,12,0.47948404807209,0.02,0,0
9,9,17,13,0.572658911960216,0.04,0,0
9,9,17,14,0.552160691373441,0.03,0,0
9,9,17,15,0.499137554766862,0.0399999999999999,0,0
9,9,17,16,0.477789781205293,0.0399999999999999,0,0
9,9,17,17,0.508590298066224,0.05,0,0
9,9,17,18,0.557869881576588,0.0399999999999999,0,0
9,9,17,19,0.452583601070982,0.03,0,0
9,9,18,9,0.481764387235512,0.0299999999999999,0,0
9,9,18,10,0.566475555254252,0.05,0,0
9,9,18,11,0.564359451347001,0.03,0,0
9,9,18,12,0.477073307452431,0.03,0,0
9,9,18,13,0.554887113567064,0.0299999999999999,0,0
9,9,18,14,0.465945139515151,0.0499999999999999,0,0
9,9,18,15,0.492078286246185,0.03,0,0
9,9,18,16,0.468493533986795,0.02,0,0
9,9,18,17,0.551694281206096,0.03,0,0
9,9,18,18,0.540154438401216,0.05,0,0
9,9,18,19,0.463296340255675,0.0499999999999999,0,0
9,9,19,9,0.481590535745592,0.0499999999999999,0,0
9,9,19,10,0.568503501774971,0.0399999999999999,0,0
9,9,19,11,0.453843267268011,0.04,0,0
9,9,19,12,0.492016591096869,0.0299999999999999,0,0
9,9,19,13,0.391812331198469,0.04,0,0
9,9,19,14,0.535760606610959,0.03,0,0
9,9,19,15,0.610320648769066,0.03,0,0
9,9,19,16,0.535222997015587,0.04,0,0
9,9,19,17,0.467395324276499,0.05,0,0
9,9,19,18,0.483020190258372,0.05,0,0
9,9,19,19,0.494337318146743,0.03,0,0
9,10,9,9,0.580698618777753,0.03,0,0
9,10,9,10,0.553430416813814,0.03,0,0
9,10,9,11,0.512161896217202,0.02,0,0
9,10,9,12,0.554605071322345,0,0,0
9,10,9,13,0.410387484443684,0.04,0,0
9,10,9,14,0.552280036113075,0.02,0,0
9,10,9,15,0.542684062484847,0.03,0,0
9,10,9,16,0.451500907368784,0.04,0,0
9,10,9,17,0.497192025835649,0.03,0,0
9,10,9,18,0.494445157765157,0.0299999999999998,0,0
9,10,9,19,0.418824905786759,0.03,0,0
9,10,10,9,0.651526270916814,0.03,0,0
9,10,10,10,0.515655907847531,0.03,0,0
9,10,10,11,0.476468727279714,0.02,0,0
9,10,10,12,0.560854160894329,0.03,0,0
9,10,10,13,0.47618476722199,0.0399999999999998,0,0
9,10,10,14,0.523780803787182,0.04,0,0
9,10,10,15,0.620337578494486,0.03,0,0
9,10,10,16,0.517719897060744,0.04,0,0
9,10,10,17,0.568118766718968,0.0299999999999998,0,0
9,10,10,18,0.844292286870017,0.03,0,0
9,10,10,19,0.652817732220661,0.03,0,0
9,10,11,9,0.490462290600891,0.03,0,0
9,10,11,10,0.496109289461939,0.03,0,0
9,10,11,11,0.489449166972334,0.03,0,0
9,10,11,12,0.598064312225922,0.01,0,0
9,10,11,13,0.530152879656742,0.04,0,0
9,10,11,14,0.520840036409606,0.05,0,0
9,10,11,15,0.526912483861109,0.02,0,0
9,10,11,16,0.458483490431216,0.03,0,0
9,10,11,17,0.424699890653392,0.02,0,0
9,10,11,18,0.457628784546522,0.04,0,0
9,10,11,19,0.529381649323267,0.0399999999999998,0,0
9,10,12,9,0.534777680313155,0.03,0,0
9,10,12,10,0.442738466503055,0.03,0,0
9,10,12,11,0.481808477677203,0.05,0,0
9,10,12,12,0.417087679943541,0.04,0,0
9,10,12,13,0.556007909176924,0.02,0,0
9,10,12,14,0.411392628169955,0.03,0,0
9,10,12,15,0.64155379089893,0.05,0,0
9,10,12,16,0.515651258087684,0.04,0,0
9,10,12,17,0.49603468578459,0.03,0,0
9,10,12,18,0.58803215171395,0.02,0,0
9,10,12,19,0.483673558345504,0.03,0,0
9,10,13,9,0.606582707731683,0.03,0,0
9,10,13,10,0.401785936244283,0.03,0,0
9,10,13,11,0.516636257779333,0.01,0,0
9,10,13,12,0.425239482861903,0.0399999999999998,0,0
