"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
23,23,23,23,0.916468866728355,0.04,0.06
23,23,23,24,1.16115761907445,0.1,0.03
23,23,23,25,0.758228271058863,0.11,0.02
23,23,23,26,0.910589228937945,0.12,0.01
23,23,23,27,0.940935895550879,0.09,0.03
23,23,23,28,0.959861850576976,0.13,0
23,23,23,29,0.863872742268311,0.13,0.01
23,23,24,23,1.02589937065693,0.11,0.03
23,23,24,24,1.00935188909982,0.11,0
23,23,24,25,0.935745191350888,0.13,0.02
23,23,24,26,0.88841365200523,0.08,0.03
23,23,24,27,0.989836462761783,0.09,0
23,23,24,28,0.91012633103122,0.09,0
23,23,24,29,0.858562975335138,0.09,0
23,23,25,23,0.907734423663103,0.09,0
23,23,25,24,0.913718784111364,0.08,0
23,23,25,25,0.887565040070642,0.09,0
23,23,25,26,0.885535575194939,0.09,0
23,23,25,27,0.908179818950534,0.09,0
23,23,25,28,1.08520511633643,0.11,0
23,23,25,29,0.901970406420762,0.13,0
23,23,26,23,0.883710588338634,0.08,0
23,23,26,24,0.906849898354781,0.07,0
23,23,26,25,0.84072377801611,0.09,0
23,23,26,26,0.881159366253133,0.11,0
23,23,26,27,1.02204210481158,0.1,0
23,23,26,28,0.858924132208568,0.09,0
23,23,26,29,0.822566473193646,0.1,0
23,23,27,23,0.914477674377491,0.09,0
23,23,27,24,0.728845623638389,0.09,0
23,23,27,25,0.967000044064197,0.1,0
23,23,27,26,0.927947629209674,0.09,0
23,23,27,27,1.46942886310419,0.11,0
23,23,27,28,0.890641707708738,0.09,0
23,23,27,29,0.962668485304906,0.1,0
23,23,28,23,0.919527546134583,0.08,0
23,23,28,24,0.931891156439397,0.0900000000000001,0
23,23,28,25,0.757519574074323,0.11,0
23,23,28,26,0.883663257388955,0.1,0
23,23,28,27,0.908731408595007,0.08,0
23,23,28,28,0.792228138276156,0.0900000000000001,0
23,23,28,29,0.872033060166175,0.09,0
23,23,29,23,0.892301318942641,0.09,0
23,23,29,24,1.03015906319734,0.09,0
23,23,29,25,0.837554663135411,0.09,0
23,23,29,26,0.891947141240153,0.1,0
23,23,29,27,0.933668443874683,0.1,0
23,23,29,28,1.05504708035356,0.11,0
23,23,29,29,0.99922634229125,0.11,0
23,24,23,23,0.91247288470673,0.1,0
23,24,23,24,0.918749725096349,0.1,0
23,24,23,25,0.912721326328948,0.09,0
23,24,23,26,0.924010404918895,0.08,0
23,24,23,27,0.879139560388571,0.0599999999999999,0
23,24,23,28,0.903550493103696,0.09,0
23,24,23,29,0.98663413296281,0.11,0
23,24,24,23,0.901716795637314,0.0600000000000001,0
23,24,24,24,0.935562208839644,0.0900000000000001,0
23,24,24,25,0.877490239779903,0.0800000000000001,0
23,24,24,26,0.948511521570481,0.1,0
23,24,24,27,0.958973817184064,0.11,0
23,24,24,28,0.89361719214282,0.0800000000000001,0
23,24,24,29,1.0765361817401,0.11,0
23,24,25,23,0.944031614809593,0.0999999999999999,0
23,24,25,24,0.947128332073748,0.0700000000000001,0
23,24,25,25,0.923100598291325,0.0999999999999999,0
23,24,25,26,0.80991935104041,0.0999999999999999,0
23,24,25,27,0.954030184463098,0.0999999999999999,0
23,24,25,28,0.924616331857141,0.1,0
23,24,25,29,0.930154505085271,0.0899999999999999,0
23,24,26,23,0.892556148303731,0.0899999999999999,0
23,24,26,24,0.90864565683592,0.11,0
23,24,26,25,0.916372533912292,0.0600000000000001,0
23,24,26,26,0.879497671233897,0.0800000000000001,0
23,24,26,27,0.937128965283261,0.0900000000000001,0
23,24,26,28,0.822845202257282,0.13,0
23,24,26,29,0.750950483646466,0.0900000000000001,0
23,24,27,23,0.950867470898871,0.0800000000000001,0
23,24,27,24,0.941587565652653,0.0800000000000001,0
23,24,27,25,0.838942886810285,0.0799999999999998,0
23,24,27,26,0.953038246815506,0.0700000000000001,0
23,24,27,27,0.986389800293087,0.0899999999999999,0
23,24,27,28,1.05657311396628,0.12,0
23,24,27,29,0.959460641536196,0.13,0
23,24,28,23,0.871448024574657,0.0999999999999999,0
23,24,28,24,0.853118466060782,0.0999999999999999,0
23,24,28,25,0.908239854879535,0.0999999999999999,0
23,24,28,26,0.889405824815095,0.0800000000000001,0
23,24,28,27,0.947043372693598,0.0899999999999999,0
23,24,28,28,0.921855863854572,0.1,0
23,24,28,29,0.847682681456652,0.0900000000000001,0
23,24,29,23,0.935716450843938,0.0900000000000001,0
23,24,29,24,0.827720896002226,0.11,0
23,24,29,25,0.923749807894845,0.11,0
23,24,29,26,0.956470033106682,0.0900000000000001,0
23,24,29,27,0.927703949316518,0.0900000000000001,0
23,24,29,28,0.826840599293525,0.0900000000000001,0
23,24,29,29,1.01083799546074,0.13,0
23,25,23,23,0.905691436271907,0.0799999999999998,0
23,25,23,24,0.885855989440573,0.0900000000000001,0
23,25,23,25,0.998211514229113,0.0899999999999999,0
23,25,23,26,0.93030291298151,0.0799999999999998,0
23,25,23,27,0.999925717077107,0.0999999999999999,0
23,25,23,28,0.916845522881194,0.0700000000000001,0
23,25,23,29,0.886173681379691,0.0999999999999999,0
23,25,24,23,0.932644807980505,0.0799999999999998,0
23,25,24,24,0.935684313909901,0.0800000000000001,0
23,25,24,25,0.847961867010161,0.11,0
23,25,24,26,0.999495680557191,0.11,0
23,25,24,27,0.90065876668994,0.0800000000000001,0
23,25,24,28,0.833756049884136,0.11,0
23,25,24,29,0.913726861295342,0.0900000000000001,0
23,25,25,23,0.898735039388237,0.0800000000000001,0
23,25,25,24,0.831409452797839,0.0900000000000001,0
23,25,25,25,0.897465838406546,0.0900000000000001,0
23,25,25,26,0.919918020564876,0.0700000000000001,0
23,25,25,27,0.933402982086309,0.0900000000000001,0
23,25,25,28,0.908386267332056,0.0899999999999999,0
23,25,25,29,0.913855655083317,0.0899999999999999,0
23,25,26,23,0.930165442155604,0.0999999999999999,0
23,25,26,24,0.968968142379678,0.0900000000000001,0
23,25,26,25,1.01289362104232,0.0899999999999999,0
23,25,26,26,0.930926381418633,0.0899999999999999,0
23,25,26,27,0.978106434703852,0.0999999999999999,0
23,25,26,28,1.23371785946337,0.12,0
23,25,26,29,0.975171295680097,0.0999999999999999,0
23,25,27,23,0.906538512760381,0.11,0
23,25,27,24,0.926632013592984,0.1,0
23,25,27,25,0.971104298189314,0.0899999999999999,0
23,25,27,26,1.01759150616322,0.0900000000000003,0
23,25,27,27,0.848975467991628,0.1,0
23,25,27,28,0.9119728590309,0.13,0
23,25,27,29,0.878369032916786,0.0899999999999999,0
23,25,28,23,0.909646755622688,0.0900000000000003,0
23,25,28,24,1.00825386429112,0.0900000000000003,0
23,25,28,25,0.977685759053997,0.0900000000000003,0
23,25,28,26,1.01954808452855,0.13,0
23,25,28,27,0.894345891177912,0.1,0
23,25,28,28,0.955623976986126,0.11,0
23,25,28,29,0.898746512354088,0.1,0
23,25,29,23,0.919215708760356,0.11,0
23,25,29,24,0.920534338277449,0.0899999999999999,0
23,25,29,25,0.848768296282212,0.1,0
23,25,29,26,0.94561600989601,0.11,0
23,25,29,27,0.858813893162339,0.0899999999999999,0
23,25,29,28,0.978915808038054,0.11,0
23,25,29,29,0.869855168145753,0.12,0
23,26,23,23,0.922777949143489,0.0699999999999998,0
23,26,23,24,0.915973288324274,0.0899999999999999,0
23,26,23,25,0.91801831672676,0.0899999999999999,0
23,26,23,26,0.978291124681194,0.0899999999999999,0
23,26,23,27,0.921234408494589,0.0800000000000001,0
23,26,23,28,0.961362199686996,0.0900000000000003,0
23,26,23,29,0.880412126739522,0.11,0
23,26,24,23,0.928547003712467,0.0800000000000001,0
23,26,24,24,0.897685300034251,0.11,0
23,26,24,25,0.862715834400571,0.0699999999999998,0
23,26,24,26,0.910561318685743,0.1,0
23,26,24,27,0.890484426815469,0.0999999999999996,0
23,26,24,28,0.911922052767504,0.0699999999999998,0
23,26,24,29,0.892664450030822,0.0899999999999999,0
23,26,25,23,0.918604675449809,0.0899999999999999,0
23,26,25,24,0.894499054179515,0.0800000000000001,0
23,26,25,25,0.921607885630589,0.1,0
23,26,25,26,0.941007486970881,0.0799999999999996,0
