"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
11,11,11,1.67621294784262,0.02,0
11,11,12,1.64711781879268,0.03,0
11,11,13,1.42284476503594,0.00999999999999998,0
11,11,14,8.96787802383004,0.05,0
11,11,15,1.57077190661476,0,0.01
11,11,16,1.55674156248392,0.02,0
11,11,17,1.5386276636447,0,0.02
11,12,11,1.70355755425559,0.00999999999999998,0
11,12,12,2.00839612899838,0.00999999999999998,0
11,12,13,1.46062093090461,0,0.01
11,12,14,1.48735791484366,0,0.01
11,12,15,2.46050099814429,0.02,0
11,12,16,1.61210242076951,0.02,0
11,12,17,0.443941759625941,0.03,0
11,13,11,1.51813333100046,0.02,0
11,13,12,1.3749281821829,0.02,0
11,13,13,1.53816656356781,0.02,0
11,13,14,1.5597331633102,0.02,0
11,13,15,1.46449910453211,0.03,0
11,13,16,1.59193372791425,0.03,0
11,13,17,1.56853446436584,0.02,0
11,14,11,1.46320136610268,0.01,0
11,14,12,1.1545447741623,0.02,0
11,14,13,1.50127445576806,0.01,0
11,14,14,1.70799597220796,0.02,0
11,14,15,1.78370155835518,0.02,0
11,14,16,2.30202943244195,0.00999999999999995,0
11,14,17,1.48586867763006,0.02,0
11,15,11,3.54472797485803,0.02,0
11,15,12,1.21036391381575,0.02,0
11,15,13,1.38089306367712,0.00999999999999995,0
11,15,14,1.44103331220323,0.02,0
11,15,15,1.5504198368391,0.02,0
11,15,16,1.60136785919826,0.03,0
11,15,17,1.42020487339795,0.01,0
11,16,11,1.62882051812891,0.02,0
11,16,12,1.54804023111464,0.00999999999999995,0
11,16,13,1.44330794544872,0.02,0
11,16,14,1.53246279803454,0.02,0
11,16,15,1.90529912099994,0.02,0
11,16,16,1.8643863674083,0.03,0
11,16,17,1.33110897100864,0.02,0
11,17,11,1.7986606856049,0.01,0
11,17,12,1.54596735662221,0.02,0
11,17,13,1.56493799318454,0.01,0
11,17,14,1.51457388367721,0.01,0
11,17,15,1.61314790526175,0.03,0
11,17,16,1.43203740269855,0.03,0
11,17,17,1.55438398715091,0.01,0
12,11,11,1.5522641100427,0.02,0
12,11,12,1.91349427028289,0.02,0
12,11,13,1.62046071557947,0.02,0
12,11,14,1.51784173078691,0.01,0
12,11,15,1.52469564020555,0.01,0
12,11,16,1.59018560530819,0.02,0
12,11,17,1.93990772561762,0.03,0
12,12,11,1.28554588931881,0.03,0
12,12,12,1.58279674621969,0,0
12,12,13,1.23564798679758,0.02,0
12,12,14,1.65881796798074,0.02,0
12,12,15,1.59247672920193,0.02,0
12,12,16,1.75747198927988,0.01,0
12,12,17,1.78231817887562,0.02,0
12,13,11,1.60269908724695,0.01,0
12,13,12,1.9757599353188,0.04,0
12,13,13,2.00234537931565,0.02,0
12,13,14,1.73423116386429,0.01,0
12,13,15,1.6098544471647,0.01,0
12,13,16,1.36687022075718,0.02,0
12,13,17,1.5136489118172,0.0099999999999999,0
12,14,11,2.26859974798858,0.02,0
12,14,12,1.5929675736089,0.01,0
12,14,13,1.54318875728853,0.02,0
12,14,14,1.48447164985954,0.02,0
12,14,15,1.4267986825407,0.02,0
12,14,16,1.69198266008547,0.02,0
12,14,17,1.65734581374628,0.02,0
12,15,11,1.82984632353139,0.03,0
12,15,12,1.4639394492487,0.02,0
12,15,13,1.41672233025835,0.02,0
12,15,14,2.01340324542092,0.02,0
12,15,15,1.61252482969475,0.03,0
12,15,16,1.67092331066066,0.03,0
12,15,17,1.45565706213649,0.02,0
12,16,11,1.57445421685414,0.02,0
12,16,12,1.32015837155113,0.02,0
12,16,13,1.49473522238228,0.02,0
12,16,14,1.60013874942341,0.02,0
12,16,15,1.44253418389328,0.01,0
12,16,16,1.54931722676625,0.0199999999999999,0
12,16,17,1.45529781308945,0.01,0
12,17,11,1.44616049278256,0.02,0
12,17,12,1.49478641945519,0.01,0
12,17,13,1.71589148716003,0.01,0
