"Layer 1","MSE","User Time","CPU Time","Reutilized"
65,2.31575867443853,0.47,0,0
66,1.42502408466406,0.53,0.01,0
67,1.29608458348213,0.69,0.03,0
68,2.64478445326791,0.56,0.03,0
69,1.30477209244164,0.44,0.03,0
70,1.50258098373607,0.5,0,0
71,0.702980006591279,0.54,0.05,0
72,2.33258274856195,0.47,0.04,0
73,1.89970371886755,0.53,0.03,0
74,1.12319431938684,0.62,0.02,0
75,1.94437907532522,0.6,0.02,0
