"Layer 1","Layer 2","MSE","User Time","CPU Time"
23,23,1.98677944363251,0.08,0.01
23,24,1.4298192087119,0.03,0.03
23,25,2.63011406928687,0.04,0.03
23,26,1.11742307539595,0.08,0.02
23,27,1.39650011954111,0.08,0
23,28,1.37040051226972,0.06,0.02
23,29,1.14030063315362,0.08,0
24,23,1.11908783876359,0.06,0.05
24,24,1.38588485662562,0.1,0
24,25,0.772310112213288,0.07,0.01
24,26,1.35520534893334,0.08,0
24,27,0.832933058539778,0.07,0
24,28,1.25896370918072,0.05,0
24,29,1.40441540489946,0.07,0
25,23,1.40579478850585,0.06,0
25,24,0.972389049358916,0.06,0
25,25,1.31539560287832,0.04,0
25,26,2.26370224041167,0.05,0
25,27,1.45594187493888,0.07,0
25,28,1.12819761365046,0.08,0
25,29,0.843278979974949,0.05,0
26,23,1.66808927479573,0.05,0
26,24,2.5007077000868,0.06,0
26,25,1.0561939791192,0.06,0
26,26,0.816800935477177,0.06,0
26,27,0.973691250508538,0.05,0
26,28,1.67721238124056,0.1,0
26,29,2.86460636529607,0.07,0.02
27,23,1.30443945082748,0.06,0
27,24,0.844928313553387,0.04,0
27,25,2.23541934411398,0.07,0
27,26,1.23205776987915,0.06,0
27,27,1.09131058906953,0.08,0
27,28,1.53425145280879,0.0800000000000001,0
27,29,1.03364119277471,0.0600000000000001,0
28,23,1.70936788118593,0.05,0
28,24,1.15794843490079,0.0599999999999999,0
28,25,1.01622350445752,0.0399999999999999,0
28,26,1.5886297579529,0.0599999999999999,0
28,27,1.3620692360188,0.0600000000000001,0
28,28,1.74415858766016,0.0399999999999999,0.04
28,29,1.59676235722568,0.0599999999999999,0
29,23,2.12766314830809,0.0800000000000001,0
29,24,1.11301000114505,0.0700000000000001,0
29,25,1.01786087938919,0.0600000000000001,0
29,26,1.73381512125756,0.05,0
29,27,2.96629659502122,0.0599999999999999,0
29,28,1.54381145262767,0.0800000000000001,0
29,29,3.61637503806374,0.03,0
