"Layer 1","MSE","User Time","CPU Time"
5,4,10,10,0.950658984660953,0.02,0
5,5,4,4,0.970238231365101,0,0
5,5,4,5,0.966205791046209,0.0100000000000002,0
5,5,4,6,0.978012327058317,0.02,0
5,5,4,7,0.976186294384869,0.00999999999999979,0
5,5,4,8,0.982436385494361,0.02,0
5,5,4,9,0.958917977388729,0,0
5,5,4,10,0.958295126484419,0,0
5,5,5,4,0.969419764345854,0,0
5,5,5,5,0.962701849605422,0,0
5,5,5,6,0.947733602832622,0,0
5,5,5,7,0.966193671125193,0.02,0
5,5,5,8,0.962424461148055,0.02,0
5,5,5,9,0.956987059321853,0.00999999999999979,0
5,5,5,10,0.964190384566608,0,0
5,5,6,4,1.02242002981947,0,0
5,5,6,5,0.962642368852325,0,0
5,5,6,6,0.97197719612634,0.0100000000000002,0
5,5,6,7,0.967016289740521,0.00999999999999979,0
5,5,6,8,0.954736461835283,0.02,0
5,5,6,9,0.891997382524213,0.00999999999999979,0
5,5,6,10,0.970916664649323,0.02,0
5,5,7,4,0.966121316658441,0,0
5,5,7,5,0.92785029492459,0,0
5,5,7,6,0.966637597559329,0,0
5,5,7,7,0.920245464933131,0.00999999999999979,0
5,5,7,8,0.941661049742804,0.02,0
5,5,7,9,0.954818722246017,0.02,0
5,5,7,10,0.900161260451148,0.02,0
5,5,8,4,0.985660051175526,0.02,0
5,5,8,5,0.915065057157881,0,0
5,5,8,6,0.952623930665011,0,0
5,5,8,7,0.971403197660151,0,0
5,5,8,8,0.963578915939219,0.02,0
5,5,8,9,0.8788347577296,0.0100000000000002,0
5,5,8,10,0.963208312991713,0.00999999999999979,0
5,5,9,4,0.947370975765004,0.02,0
5,5,9,5,1.09122329744729,0,0
5,5,9,6,0.951153890822793,0,0
5,5,9,7,0.971429643366865,0,0
5,5,9,8,0.984878933834158,0.00999999999999979,0
5,5,9,9,0.930383233019743,0.00999999999999979,0
5,5,9,10,0.967615553809821,0.02,0
5,5,10,4,0.936737760689424,0.02,0
5,5,10,5,0.937740573878873,0.02,0
5,5,10,6,0.93014025930825,0,0
5,5,10,7,0.85817898896048,0.00999999999999979,0
5,5,10,8,0.904530623856366,0,0
5,5,10,9,0.94671161323454,0.02,0
5,5,10,10,1.01866780016916,0.02,0
5,6,4,4,0.967214806700088,0,0
5,6,4,5,0.968397950822334,0,0
5,6,4,6,0.965146916683713,0,0
5,6,4,7,0.964511920261394,0,0
5,6,4,8,0.968400773409248,0,0
5,6,4,9,0.964087439281306,0.02,0
5,6,4,10,0.990282661528339,0.02,0
5,6,5,4,0.969107112099081,0,0
5,6,5,5,0.966859541777058,0.0100000000000002,0
5,6,5,6,0.977965687487096,0.02,0
5,6,5,7,0.984630049274103,0,0
5,6,5,8,0.979357690903891,0.02,0
5,6,5,9,0.996063574352733,0.02,0
5,6,5,10,0.978243522135076,0.02,0
5,6,6,4,0.97085265408914,0,0
5,6,6,5,0.960704034717175,0.02,0
5,6,6,6,1.02055383099368,0.02,0
5,6,6,7,0.995958074900653,0.00999999999999979,0
5,6,6,8,0.919486902990361,0.02,0
5,6,6,9,1.00163839859236,0.02,0
5,6,6,10,0.993302799512345,0.02,0
5,6,7,4,1.00833905285955,0.02,0
5,6,7,5,1.00527023785988,0.02,0
5,6,7,6,0.800305944826163,0,0
5,6,7,7,0.977686831247933,0.0100000000000002,0
5,6,7,8,0.955729063965461,0,0
5,6,7,9,0.874525629168029,0.02,0
5,6,7,10,0.986013223462995,0.02,0
5,6,8,4,0.93485867661774,0,0
5,6,8,5,0.883978435602257,0,0
5,6,8,6,0.888759591170182,0.00999999999999979,0
5,6,8,7,0.966105789227229,0.02,0
5,6,8,8,0.972368876894641,0.00999999999999979,0
5,6,8,9,1.07029416049537,0.02,0
5,6,8,10,1.0070908264098,0.02,0
5,6,9,4,0.997695868834466,0.02,0
5,6,9,5,0.96234876339263,0.0100000000000002,0
5,6,9,6,0.98300047380058,0.00999999999999979,0
5,6,9,7,0.96434338036748,0.02,0
5,6,9,8,0.960797046529027,0.02,0
5,6,9,9,0.978263585983963,0.02,0
5,6,9,10,0.976014662761323,0,0
5,6,10,4,0.967185254511863,0.02,0
5,6,10,5,0.805705468937276,0.02,0
5,6,10,6,0.903246488732423,0,0
5,6,10,7,0.981117823365442,0.02,0
5,6,10,8,0.955681654529277,0.02,0
5,6,10,9,0.777989513126127,0.02,0
5,6,10,10,0.833061877300692,0.0100000000000002,0
5,7,4,4,0.945437032187331,0.02,0
5,7,4,5,0.979979131005441,0.0100000000000002,0
5,7,4,6,0.968057352277242,0.0100000000000002,0
5,7,4,7,0.962698320524598,0.00999999999999979,0
5,7,4,8,0.995085723516039,0,0
5,7,4,9,0.966169626530519,0,0
5,7,4,10,1.00658379070061,0.02,0
5,7,5,4,0.966950147780183,0.02,0
5,7,5,5,0.971429781867454,0.02,0
5,7,5,6,0.970843687963459,0.02,0
5,7,5,7,0.972229224648766,0,0
5,7,5,8,0.999546945662876,0,0
5,7,5,9,0.973154589559174,0,0
5,7,5,10,0.968737667880841,0,0
5,7,6,4,0.966892839749688,0.02,0
5,7,6,5,0.967288083637346,0,0
5,7,6,6,0.878359473443706,0.02,0
5,7,6,7,0.978214997767814,0,0
5,7,6,8,1.02872667256679,0.00999999999999979,0
5,7,6,9,0.971563965811104,0.02,0
5,7,6,10,0.979948209531714,0.02,0
5,7,7,4,0.965130881530593,0.02,0
5,7,7,5,0.972683418337888,0.0100000000000002,0
5,7,7,6,0.967086129028957,0.00999999999999979,0
5,7,7,7,0.980003433280523,0.0100000000000002,0
5,7,7,8,0.991851407240023,0.02,0
5,7,7,9,0.936006246029827,0,0
5,7,7,10,0.951912072653399,0,0
5,7,8,4,0.96268716729802,0,0
5,7,8,5,0.982228417561483,0.02,0
5,7,8,6,1.01173028344284,0,0
5,7,8,7,0.974824330722328,0.02,0
5,7,8,8,0.97692692930205,0,0
5,7,8,9,0.980514514628655,0,0
5,7,8,10,0.979892289971271,0.00999999999999979,0
5,7,9,4,0.969447283704239,0.02,0
5,7,9,5,0.909734539251179,0.02,0
5,7,9,6,1.02002226159332,0.02,0
5,7,9,7,0.970404284674035,0.02,0
5,7,9,8,1.01295653320354,0,0
5,7,9,9,1.00920763084556,0,0
5,7,9,10,0.961664629345477,0.02,0
5,7,10,4,1.08234809453976,0.00999999999999979,0
5,7,10,5,0.96399293997941,0.00999999999999979,0
5,7,10,6,0.968411544244715,0,0
5,7,10,7,0.967578881709877,0,0
5,7,10,8,1.00953378267198,0,0
5,7,10,9,0.789645693631457,0,0
5,7,10,10,0.894888533404613,0.02,0
5,8,4,4,0.960581623234983,0.02,0
5,8,4,5,0.954153501243712,0,0
5,8,4,6,0.970709052717932,0.0100000000000002,0
5,8,4,7,0.965651344012397,0,0
5,8,4,8,1.1388625691298,0,0
5,8,4,9,0.906080353234776,0,0
5,8,4,10,0.827287600358584,0.02,0
5,8,5,4,0.970264275849076,0.02,0
5,8,5,5,0.97047293348053,0.02,0
5,8,5,6,1.02527583634329,0,0
5,8,5,7,1.0597414106094,0,0
5,8,5,8,0.972565635255696,0.0100000000000002,0
5,8,5,9,0.989047474152494,0.02,0
5,8,5,10,1.08075877025957,0,0
5,8,6,4,1.05187152513902,0,0
5,8,6,5,0.992369310796436,0.02,0
5,8,6,6,0.971440620495184,0.00999999999999979,0
5,8,6,7,0.971328721369463,0,0
5,8,6,8,1.01120403254933,0.00999999999999979,0
5,8,6,9,0.981987448828055,0.0100000000000002,0
5,8,6,10,0.958212406780119,0,0
5,8,7,4,0.963003809255885,0.02,0
5,8,7,5,0.976407266236155,0.02,0
5,8,7,6,0.972274818800211,0.02,0
5,8,7,7,0.940054025642919,0.00999999999999979,0
5,8,7,8,0.987776851580172,0.02,0
5,8,7,9,0.984687622882368,0,0
5,8,7,10,0.889312382364774,0,0
5,8,8,4,0.9686890979861,0.00999999999999979,0
5,8,8,5,0.986755799174496,0,0
5,8,8,6,0.957785710195123,0,0
5,8,8,7,0.969023095436998,0,0
5,8,8,8,1.01710519665535,0.02,0
5,8,8,9,1.05894996072517,0,0
5,8,8,10,1.16961675571558,0.02,0
5,8,9,4,0.971574797587794,0.02,0
5,8,9,5,0.930016097113486,0,0
5,8,9,6,0.919086452948464,0.02,0
5,8,9,7,0.999133032234399,0.02,0
5,8,9,8,1.04936935304722,0,0
5,8,9,9,0.844431257968797,0.02,0
5,8,9,10,0.934180325781016,0.0100000000000002,0
5,8,10,4,0.97952720595095,0.00999999999999979,0
5,8,10,5,0.971602943617907,0.02,0
5,8,10,6,0.911803794073686,0.02,0
5,8,10,7,0.958666113012272,0,0
5,8,10,8,0.905638099920486,0.0100000000000002,0
5,8,10,9,0.957130914677409,0.00999999999999979,0
5,8,10,10,1.00859476290678,0,0
5,9,4,4,0.960683989735138,0,0
5,9,4,5,0.962407700026061,0.00999999999999979,0
5,9,4,6,0.963291140708479,0,0
5,9,4,7,1.02245270585863,0,0
5,9,4,8,0.891181567151068,0.0100000000000002,0
5,9,4,9,0.946579467077459,0.00999999999999979,0
5,9,4,10,0.933401935710758,0.02,0
5,9,5,4,0.922582095751372,0.02,0
5,9,5,5,0.898344497294775,0,0
5,9,5,6,0.949440920499788,0.02,0
5,9,5,7,0.949508161040501,0.02,0
5,9,5,8,0.948319264022556,0.02,0
5,9,5,9,0.837729471609606,0,0
5,9,5,10,0.811492187115231,0.0100000000000002,0
5,9,6,4,0.987162477910953,0.02,0
5,9,6,5,0.947652840274101,0,0
5,9,6,6,0.908652044710001,0,0
5,9,6,7,0.887798576170381,0,0
5,9,6,8,0.90380519687138,0.02,0
5,9,6,9,0.880887407801009,0.00999999999999979,0
5,9,6,10,0.981340276167763,0.02,0
5,9,7,4,0.971909517231296,0,0
5,9,7,5,0.947469828214382,0.00999999999999979,0
5,9,7,6,0.963566578708491,0.0100000000000002,0
5,9,7,7,0.962119558017275,0,0
5,9,7,8,0.879600478534535,0,0
5,9,7,9,0.97856067928494,0.00999999999999979,0
5,9,7,10,0.973892453550968,0.00999999999999979,0
5,9,8,4,0.961271503918383,0.02,0
5,9,8,5,0.920925303749006,0,0
5,9,8,6,0.959919090934053,0.00999999999999979,0
5,9,8,7,0.971473977048274,0.02,0
5,9,8,8,1.01809075378244,0.02,0
5,9,8,9,0.961576998686238,0.02,0
5,9,8,10,0.856016736676045,0.02,0
5,9,9,4,0.963654267790487,0.00999999999999979,0
5,9,9,5,0.971360221787894,0.02,0
5,9,9,6,0.834656783497293,0,0
5,9,9,7,0.959882028938203,0.00999999999999979,0
5,9,9,8,0.967794702317021,0.00999999999999979,0
5,9,9,9,1.01167233071994,0.02,0
5,9,9,10,0.931704133740121,0.00999999999999979,0
5,9,10,4,0.950893622487311,0.02,0
5,9,10,5,0.920429814993882,0,0
5,9,10,6,0.931072957361486,0.00999999999999979,0
5,9,10,7,0.911749032807268,0.02,0
5,9,10,8,0.877612887436771,0,0
5,9,10,9,0.900246814657807,0.02,0
5,9,10,10,0.930542510963405,0.00999999999999979,0
5,10,4,4,0.964065050476175,0,0
5,10,4,5,1.04713877970168,0,0
5,10,4,6,0.98194992699803,0.0100000000000002,0
5,10,4,7,0.992759977480044,0.02,0
5,10,4,8,0.977225523907283,0.02,0
5,10,4,9,1.03406644323706,0.02,0
5,10,4,10,0.981054698860842,0,0
5,10,5,4,0.969181735237355,0.0100000000000002,0
5,10,5,5,1.05224425573763,0.02,0
5,10,5,6,1.0060384243111,0.00999999999999979,0
5,10,5,7,1.00726167825943,0,0
5,10,5,8,0.839021130446319,0,0
5,10,5,9,0.967261117730363,0,0
5,10,5,10,1.10036387292539,0.02,0
5,10,6,4,0.965233088552962,0.0100000000000002,0
5,10,6,5,1.1380846451546,0.02,0
5,10,6,6,0.963723205550491,0.02,0
5,10,6,7,1.01973434909574,0.02,0
5,10,6,8,1.02247586862531,0,0
5,10,6,9,1.06135479514428,0,0
5,10,6,10,1.04049141548194,0.02,0
5,10,7,4,0.96559841434655,0.02,0
5,10,7,5,1.00545184259323,0.0100000000000002,0
5,10,7,6,0.965258560831631,0,0
5,10,7,7,0.977434176284474,0,0
5,10,7,8,1.15837052546603,0,0
5,10,7,9,0.895944968864932,0,0
5,10,7,10,0.947179045424679,0,0
5,10,8,4,0.967960274704938,0,0
5,10,8,5,0.963716068816061,0.02,0
5,10,8,6,0.877628757175272,0,0
5,10,8,7,1.06985687283487,0.02,0
5,10,8,8,0.926189534507532,0.02,0
5,10,8,9,1.05428862380101,0.0100000000000002,0
5,10,8,10,1.21816515186024,0.02,0
5,10,9,4,0.973462102607901,0.02,0
5,10,9,5,0.913754120845132,0.02,0
5,10,9,6,0.937477210610487,0.02,0
5,10,9,7,0.955831670433093,0.0100000000000002,0
5,10,9,8,0.789203956935444,0.0100000000000002,0
5,10,9,9,1.06723947640571,0,0
5,10,9,10,1.01675434506494,0.02,0
5,10,10,4,0.96910399935033,0,0
5,10,10,5,0.996172178051803,0,0
5,10,10,6,0.957489182533332,0.00999999999999979,0
5,10,10,7,1.27025010744201,0.0100000000000002,0
5,10,10,8,1.08291540558474,0.0100000000000002,0
5,10,10,9,0.94994600234076,0,0
5,10,10,10,0.826674627566127,0.0100000000000002,0
6,4,4,4,0.968281832075134,0,0
6,4,4,5,0.937057359895332,0.02,0
6,4,4,6,0.976798887301509,0.0100000000000002,0
6,4,4,7,0.965954809968456,0.00999999999999979,0
6,4,4,8,0.967974618159897,0.0100000000000002,0
6,4,4,9,0.946748594656702,0.02,0
6,4,4,10,0.953616259569676,0,0
6,4,5,4,0.966638961481274,0,0
6,4,5,5,0.963893717377291,0.02,0
6,4,5,6,0.966002440067498,0.02,0
6,4,5,7,0.970485579985782,0.00999999999999979,0
6,4,5,8,0.955594034069457,0.0100000000000002,0
6,4,5,9,0.961127121113132,0.00999999999999979,0
6,4,5,10,0.918801376730989,0,0
6,4,6,4,0.962310477321937,0.0100000000000002,0
6,4,6,5,0.961353892784693,0,0
6,4,6,6,0.942029767008553,0.02,0
6,4,6,7,0.957934299957487,0.00999999999999979,0
6,4,6,8,0.940654856327501,0.02,0
6,4,6,9,0.937312368080816,0.02,0
6,4,6,10,0.919389594605321,0.02,0
6,4,7,4,0.970257959964548,0,0
6,4,7,5,0.959679847647438,0,0
6,4,7,6,0.965932400003256,0.00999999999999979,0
6,4,7,7,0.958919545407765,0.0100000000000002,0
6,4,7,8,0.943058417388523,0.00999999999999979,0
6,4,7,9,0.956460619884947,0.02,0
6,4,7,10,0.988475879726982,0.00999999999999979,0
6,4,8,4,0.958337276307617,0.00999999999999979,0
6,4,8,5,0.967847367709673,0,0
6,4,8,6,0.968265361648906,0,0
6,4,8,7,1.00693085163134,0.02,0
6,4,8,8,0.961147226388648,0.00999999999999979,0
6,4,8,9,0.979219061817812,0.00999999999999979,0
6,4,8,10,0.982137349171583,0.0299999999999998,0
6,4,9,4,0.968652024159143,0.02,0
6,4,9,5,0.970118931623665,0,0
6,4,9,6,0.933481849048565,0,0
6,4,9,7,0.968212732679608,0,0
6,4,9,8,0.966177542595709,0.00999999999999979,0
6,4,9,9,0.971456939164847,0.02,0
6,4,9,10,0.965958285460902,0.02,0
6,4,10,4,0.953826340759485,0.02,0
6,4,10,5,0.967545073571133,0,0
6,4,10,6,0.975273305095489,0.02,0
6,4,10,7,1.07947320156405,0.00999999999999979,0
6,4,10,8,0.954909336722194,0.00999999999999979,0
6,4,10,9,0.965385776291124,0.02,0
6,4,10,10,0.949098948146446,0.00999999999999979,0
6,5,4,4,0.969645754614913,0.02,0
6,5,4,5,0.977683525516957,0,0
6,5,4,6,0.998917466763263,0,0
6,5,4,7,0.965867741070891,0.02,0
6,5,4,8,0.972465223045899,0,0
6,5,4,9,0.997516058327186,0.0100000000000002,0
6,5,4,10,0.982501706241822,0.00999999999999979,0
6,5,5,4,0.986616288929577,0,0
6,5,5,5,0.97229535137771,0,0
6,5,5,6,1.04266090600358,0.0100000000000002,0
6,5,5,7,0.970174505219611,0,0
6,5,5,8,0.968099044475101,0,0
6,5,5,9,0.93069983960933,0.02,0
6,5,5,10,1.03841886888318,0.0100000000000002,0
6,5,6,4,0.97080977807555,0.0100000000000002,0
6,5,6,5,0.964406464174665,0.0100000000000002,0
6,5,6,6,0.983634874007041,0.02,0
6,5,6,7,1.04432192805312,0.02,0
6,5,6,8,0.95957435545553,0.02,0
6,5,6,9,1.08874430521525,0.02,0
6,5,6,10,0.962581919960864,0,0
6,5,7,4,0.97324458403053,0.02,0
6,5,7,5,0.95344726472762,0.0100000000000002,0
6,5,7,6,0.93757205311935,0,0
6,5,7,7,0.961622505781399,0,0
6,5,7,8,0.993235573383272,0.00999999999999979,0
6,5,7,9,0.982930352313009,0.02,0
6,5,7,10,0.993625712965387,0.00999999999999979,0
6,5,8,4,0.97858709232807,0.0100000000000002,0
6,5,8,5,0.99638449405747,0,0
6,5,8,6,0.971091982409801,0,0
6,5,8,7,0.972557010847582,0.00999999999999979,0
6,5,8,8,1.0883091089757,0.02,0
6,5,8,9,1.0640266765522,0,0
6,5,8,10,0.972241509529761,0.02,0
6,5,9,4,1.10631780117875,0.00999999999999979,0
6,5,9,5,0.979957022022574,0,0
6,5,9,6,1.00892186642424,0.00999999999999979,0
6,5,9,7,1.04558900345411,0.00999999999999979,0
6,5,9,8,0.934957748627236,0,0
6,5,9,9,0.977785758811286,0.0200000000000005,0
6,5,9,10,0.973360957204676,0.02,0
6,5,10,4,0.967551987139049,0.0200000000000005,0
6,5,10,5,0.952582314956455,0.02,0
6,5,10,6,0.983745591841018,0,0
6,5,10,7,0.961018619602827,0.02,0
6,5,10,8,0.987807461080304,0,0
6,5,10,9,1.02063350273501,0.00999999999999979,0
6,5,10,10,1.03393579372438,0.0200000000000005,0
6,6,4,4,0.96049266126645,0.0200000000000005,0
6,6,4,5,0.963621392487704,0.0100000000000007,0
6,6,4,6,0.965480508665789,0.0100000000000007,0
6,6,4,7,0.972655231823801,0,0
6,6,4,8,0.961239656141015,0.0100000000000007,0
6,6,4,9,0.946746260050609,0.0199999999999996,0
6,6,4,10,0.950175197634242,0.0199999999999996,0
6,6,5,4,1.0222246926547,0.00999999999999979,0
6,6,5,5,0.965856203033137,0.0100000000000007,0
6,6,5,6,0.976280641679746,0,0
6,6,5,7,0.957719376915907,0.0100000000000007,0
6,6,5,8,0.940685881338793,0,0
6,6,5,9,0.943056765412614,0,0
6,6,5,10,0.972954222634105,0.0200000000000005,0
6,6,6,4,0.97202078380092,0.0199999999999996,0
6,6,6,5,0.979954137117016,0,0
6,6,6,6,0.984973412772259,0,0
6,6,6,7,1.12559853573718,0,0
6,6,6,8,1.00291790114966,0,0
6,6,6,9,1.0093684321932,0,0
6,6,6,10,1.00242156625086,0.00999999999999979,0
6,6,7,4,0.970473404113259,0.0199999999999996,0
6,6,7,5,0.968899204446558,0,0
6,6,7,6,0.962747108542083,0.00999999999999979,0
6,6,7,7,0.988612117615947,0.0199999999999996,0
6,6,7,8,0.955481376496913,0,0
6,6,7,9,1.06572527169432,0.00999999999999979,0
6,6,7,10,0.974199746003159,0.00999999999999979,0
6,6,8,4,0.96740091938012,0.0199999999999996,0
6,6,8,5,0.968114037447645,0.00999999999999979,0
6,6,8,6,0.975980176729861,0.0199999999999996,0
6,6,8,7,0.979825072001769,0,0
6,6,8,8,0.985104315921543,0.00999999999999979,0
6,6,8,9,0.989934301170957,0.00999999999999979,0
6,6,8,10,0.996027504106627,0,0
6,6,9,4,0.958280453655029,0,0
6,6,9,5,1.46072111034224,0.0200000000000005,0
6,6,9,6,0.977835630528689,0,0
6,6,9,7,0.948194849417696,0.00999999999999979,0
6,6,9,8,0.967589755282324,0.00999999999999979,0
6,6,9,9,1.01634622714518,0.0199999999999996,0
6,6,9,10,1.20166620440754,0.00999999999999979,0
6,6,10,4,1.04551794469485,0.00999999999999979,0
6,6,10,5,0.968782336169308,0.0199999999999996,0
6,6,10,6,0.987325344353424,0.00999999999999979,0
6,6,10,7,0.970757663539789,0,0
6,6,10,8,0.944649887119036,0.00999999999999979,0
6,6,10,9,1.20985345581139,0.0200000000000005,0
6,6,10,10,0.986815265598681,0.00999999999999979,0
6,7,4,4,0.975082782201285,0,0
6,7,4,5,0.965518071496111,0,0
6,7,4,6,0.967621802350403,0.0200000000000005,0
6,7,4,7,0.966049753428519,0.0200000000000005,0
6,7,4,8,0.954825140106382,0,0
6,7,4,9,0.935451634555971,0.0100000000000007,0
6,7,4,10,1.02540639637454,0.00999999999999979,0
6,7,5,4,0.968946524310255,0,0
6,7,5,5,0.951686424789115,0,0
6,7,5,6,0.920768706914635,0,0
6,7,5,7,0.93214308269189,0,0
6,7,5,8,0.960854278747296,0.0100000000000007,0
6,7,5,9,0.977605369451179,0.0200000000000005,0
6,7,5,10,0.932342204837179,0.00999999999999979,0
6,7,6,4,0.94501934605081,0,0
6,7,6,5,0.951345383382692,0.0100000000000007,0
6,7,6,6,0.955830795579521,0,0
6,7,6,7,0.909103417116109,0,0
6,7,6,8,0.968132551618511,0.0100000000000007,0
6,7,6,9,0.913944409694011,0.0200000000000005,0
6,7,6,10,0.908704547559588,0.0199999999999996,0
6,7,7,4,0.950150480745776,0.0100000000000007,0
6,7,7,5,0.959687981678899,0,0
6,7,7,6,0.896879300305538,0,0
6,7,7,7,0.933242977481439,0.0199999999999996,0
6,7,7,8,0.91997620351033,0.0200000000000005,0
6,7,7,9,0.959805103536833,0.0200000000000005,0
6,7,7,10,0.93945447812639,0.00999999999999979,0
6,7,8,4,0.959714034858474,0.0100000000000007,0
6,7,8,5,0.933369447433101,0,0
6,7,8,6,0.899042186732476,0.00999999999999979,0
6,7,8,7,0.960022661863616,0,0
6,7,8,8,0.953416925220315,0,0
6,7,8,9,0.946493566188768,0.00999999999999979,0
6,7,8,10,0.980448690637101,0.0200000000000005,0
6,7,9,4,0.937792190208351,0.0200000000000005,0
6,7,9,5,0.967788613915191,0.00999999999999979,0
6,7,9,6,0.967650444884447,0.00999999999999979,0
6,7,9,7,0.966803687374271,0,0
6,7,9,8,1.20024269300529,0,0
6,7,9,9,0.877747495902002,0.0200000000000005,0
6,7,9,10,0.930899030728209,0.00999999999999979,0
6,7,10,4,0.967888828923163,0.0200000000000005,0
6,7,10,5,0.981954538971694,0,0
6,7,10,6,0.993600224142526,0.0199999999999996,0
6,7,10,7,0.937487330146392,0.00999999999999979,0
6,7,10,8,1.00275323939618,0.0199999999999996,0
6,7,10,9,0.971996588322542,0.0199999999999996,0
6,7,10,10,0.972477551693792,0.0199999999999996,0
6,8,4,4,0.979523852821231,0,0
6,8,4,5,0.966443263593886,0.00999999999999979,0
6,8,4,6,0.936028120945188,0,0
6,8,4,7,0.9647668058685,0,0
6,8,4,8,0.996756774168939,0,0
6,8,4,9,0.984564920260388,0.0100000000000007,0
6,8,4,10,0.977141537065961,0.0199999999999996,0
6,8,5,4,0.989882721797529,0.00999999999999979,0
6,8,5,5,0.9361445309361,0.0100000000000007,0
6,8,5,6,1.00531840241417,0.0199999999999996,0
6,8,5,7,0.913382830179847,0.00999999999999979,0
6,8,5,8,1.03248018870858,0.0199999999999996,0
6,8,5,9,0.905003646876843,0,0
6,8,5,10,0.918745708594337,0.0199999999999996,0
6,8,6,4,0.960838020111181,0.0199999999999996,0
6,8,6,5,0.984823548870422,0.0200000000000005,0
6,8,6,6,0.986428370418907,0,0
6,8,6,7,0.974127943327059,0.00999999999999979,0
6,8,6,8,0.93738608583141,0.0100000000000007,0
6,8,6,9,0.947658493588327,0,0
6,8,6,10,1.05888797083551,0,0
6,8,7,4,0.963739550184305,0.00999999999999979,0
6,8,7,5,1.23484560079617,0,0
6,8,7,6,0.905921694686049,0.0200000000000005,0
6,8,7,7,0.943693448498811,0,0
6,8,7,8,0.961050022476688,0,0
6,8,7,9,1.01643178942887,0.00999999999999979,0
6,8,7,10,0.881233477431124,0.00999999999999979,0
6,8,8,4,0.97346338633193,0.0100000000000007,0
6,8,8,5,0.958708355817323,0,0
6,8,8,6,0.930595106348445,0.00999999999999979,0
6,8,8,7,0.967241118880585,0.0199999999999996,0
6,8,8,8,1.01711393729847,0.0100000000000007,0
6,8,8,9,0.978775785675936,0.0200000000000005,0
6,8,8,10,0.960599612511946,0,0
6,8,9,4,0.967830511024503,0.0200000000000005,0
6,8,9,5,1.01061440704743,0.0199999999999996,0
6,8,9,6,1.05292014621162,0.0200000000000005,0
6,8,9,7,0.96843740863947,0.0199999999999996,0
6,8,9,8,1.16711915430377,0.00999999999999979,0
6,8,9,9,0.88026490424977,0.00999999999999979,0
6,8,9,10,1.50679962842463,0,0
6,8,10,4,1.01917579184022,0.0200000000000005,0
6,8,10,5,1.02112729950406,0.00999999999999979,0
6,8,10,6,0.891483789596062,0.0199999999999996,0
6,8,10,7,1.09206380980236,0.0200000000000005,0
6,8,10,8,0.916878910360283,0.00999999999999979,0
6,8,10,9,0.887027564512379,0.0200000000000005,0
6,8,10,10,1.0523761284367,0.00999999999999979,0
6,9,4,4,0.926012574967551,0.0199999999999996,0
6,9,4,5,0.964919182996078,0.0100000000000007,0
6,9,4,6,0.967034940379201,0.0200000000000005,0
6,9,4,7,0.940253991826429,0.0200000000000005,0
6,9,4,8,0.966764922606277,0,0
6,9,4,9,1.02400598737567,0.00999999999999979,0
6,9,4,10,1.12638458978745,0.0199999999999996,0
6,9,5,4,0.96197242064282,0.00999999999999979,0
6,9,5,5,0.945317200639543,0.0199999999999996,0
6,9,5,6,0.945773280828043,0,0
6,9,5,7,1.06156057434834,0,0
6,9,5,8,1.00992266742002,0.00999999999999979,0
6,9,5,9,0.929010390541657,0,0
6,9,5,10,0.96778201272087,0,0
6,9,6,4,0.938089992750079,0.00999999999999979,0
6,9,6,5,0.949194706307014,0.0199999999999996,0
6,9,6,6,0.984705508200254,0.0199999999999996,0
6,9,6,7,0.987331171256068,0,0
6,9,6,8,0.978899343181842,0.0199999999999996,0
6,9,6,9,1.02960019431098,0,0
6,9,6,10,1.04979990579792,0.0199999999999996,0
6,9,7,4,0.975651012622389,0.0100000000000007,0
6,9,7,5,0.97459355084381,0.0199999999999996,0
6,9,7,6,0.977396619239458,0.00999999999999979,0
6,9,7,7,0.97954559005376,0.0199999999999996,0
6,9,7,8,1.01291925364137,0,0
6,9,7,9,0.96230621027083,0,0
6,9,7,10,0.959322587298016,0,0
6,9,8,4,0.968662264599861,0.0199999999999996,0
6,9,8,5,0.965652560955057,0.0100000000000007,0
6,9,8,6,0.995624557251034,0.0199999999999996,0
6,9,8,7,0.991317550727031,0.0100000000000007,0
6,9,8,8,1.11166942740331,0.00999999999999979,0
6,9,8,9,1.16998296052037,0,0
6,9,8,10,1.10481095045643,0.0200000000000005,0
6,9,9,4,0.967442575163028,0.0200000000000005,0
6,9,9,5,0.950030170193563,0.0199999999999996,0
6,9,9,6,0.975078497082244,0.00999999999999979,0
6,9,9,7,1.03659752516027,0.0200000000000005,0
6,9,9,8,0.905321813836213,0.00999999999999979,0
6,9,9,9,0.848822738611419,0.0200000000000005,0
6,9,9,10,0.994452765419129,0,0
6,9,10,4,0.969135866392214,0.0200000000000005,0
6,9,10,5,0.95617338699765,0,0
6,9,10,6,0.9617098705075,0.00999999999999979,0
6,9,10,7,1.00973991173259,0,0
6,9,10,8,1.08259048916955,0,0
6,9,10,9,0.944912750405462,0,0
6,9,10,10,0.984222629205796,0.00999999999999979,0
6,10,4,4,0.964270662839364,0.0199999999999996,0
6,10,4,5,0.966398817581336,0,0
6,10,4,6,0.953085297658449,0.00999999999999979,0
6,10,4,7,0.958897051392528,0.0200000000000005,0
6,10,4,8,1.09344495685818,0.0199999999999996,0
6,10,4,9,1.03529503309543,0.0100000000000007,0
6,10,4,10,1.02936076647245,0.00999999999999979,0
6,10,5,4,0.948118390180646,0.0199999999999996,0
