"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time"
17,17,17,17,0.230736363539806,0.07,0
17,17,17,18,0.281288107778221,0.05,0.02
17,17,17,19,0.232314228249005,0.04,0.02
17,17,17,20,0.204303658129831,0.06,0.02
17,17,17,21,0.199800035167423,0.05,0.02
17,17,17,22,0.193488626486421,0.05,0.02
17,17,17,23,0.217793462148441,0.06,0
17,17,18,17,0.195087079054318,0.06,0
17,17,18,18,0.2399998321822,0.08,0
17,17,18,19,0.214074173682209,0.04,0.01
17,17,18,20,0.199990114826734,0.06,0
17,17,18,21,0.194348971440529,0.05,0
17,17,18,22,0.215935168105135,0.07,0
17,17,18,23,0.217327190015891,0.05,0
17,17,19,17,0.201308112898775,0.05,0
17,17,19,18,0.211302657955499,0.03,0.03
17,17,19,19,0.199477562744797,0.05,0
17,17,19,20,0.194315032735344,0.06,0
17,17,19,21,0.212408770893416,0.03,0
17,17,19,22,0.233192588525142,0.06,0
17,17,19,23,0.190406797679734,0.04,0
17,17,20,17,0.206749446903092,0.04,0
17,17,20,18,0.203416123048631,0.04,0
17,17,20,19,0.200354146650357,0.04,0
17,17,20,20,0.293221819641059,0.05,0
17,17,20,21,0.200429448997102,0.04,0
17,17,20,22,0.242416282212726,0.04,0
17,17,20,23,0.237105886454979,0.06,0
17,17,21,17,0.206926114482743,0.05,0
17,17,21,18,0.216496807750449,0.05,0
17,17,21,19,0.233785924690907,0.06,0
17,17,21,20,0.223501693952121,0.03,0
17,17,21,21,0.205600700951206,0.05,0
17,17,21,22,0.208951281975559,0.05,0
17,17,21,23,0.215537199571043,0.06,0
17,17,22,17,0.224189997081316,0.0600000000000001,0
17,17,22,18,0.197292306293038,0.05,0
17,17,22,19,0.202030553407784,0.05,0
17,17,22,20,0.202858478210402,0.05,0
17,17,22,21,0.197020959078165,0.05,0
17,17,22,22,0.222184075042386,0.04,0
17,17,22,23,0.209385794338495,0.06,0
17,17,23,17,0.190257411513518,0.05,0
17,17,23,18,0.217751129055318,0.04,0
17,17,23,19,0.315979378010124,0.0800000000000001,0
17,17,23,20,0.201517609319727,0.05,0
17,17,23,21,0.215410822371745,0.0600000000000001,0
17,17,23,22,0.212973042986052,0.0600000000000001,0
17,17,23,23,0.218341674505563,0.0600000000000001,0.01
17,18,17,17,0.223152250150452,0.0399999999999999,0
17,18,17,18,0.211837973197432,0.0299999999999999,0
17,18,17,19,0.234265659587753,0.03,0
17,18,17,20,0.228515938743043,0.04,0
17,18,17,21,0.22583396561767,0.05,0
17,18,17,22,0.218236224965986,0.0700000000000001,0
17,18,17,23,0.183223966910841,0.0599999999999999,0
17,18,18,17,0.18404612896592,0.03,0
17,18,18,18,0.282141457448007,0.05,0
17,18,18,19,0.197186870924374,0.05,0
17,18,18,20,0.206385565276266,0.03,0
17,18,18,21,0.234592204933562,0.05,0
17,18,18,22,0.228063431842942,0.0499999999999999,0
17,18,18,23,0.209742997010536,0.05,0
17,18,19,17,0.214735357243397,0.05,0
17,18,19,18,0.225218684022528,0.0399999999999999,0
17,18,19,19,0.236105570604237,0.0599999999999999,0
17,18,19,20,0.206070836473079,0.04,0
17,18,19,21,0.186989307786294,0.04,0
17,18,19,22,0.268922748365305,0.05,0
17,18,19,23,0.243156666345931,0.09,0
17,18,20,17,0.218549801103412,0.03,0
17,18,20,18,0.211818761633591,0.05,0
17,18,20,19,0.211783077863664,0.0600000000000001,0
17,18,20,20,0.208911760826836,0.0399999999999999,0
17,18,20,21,0.20177747074852,0.0499999999999999,0
17,18,20,22,0.22010180208456,0.05,0
17,18,20,23,0.240462848153425,0.0700000000000001,0.02
17,18,21,17,0.207338472664156,0.03,0
17,18,21,18,0.198631440964515,0.05,0
17,18,21,19,0.261114841141904,0.0399999999999999,0
17,18,21,20,0.200070188913287,0.05,0
17,18,21,21,0.206215951400287,0.0499999999999999,0
17,18,21,22,0.20699961615636,0.04,0
17,18,21,23,0.191624289944426,0.0600000000000001,0
17,18,22,17,0.215970029998149,0.03,0
17,18,22,18,0.210523292681078,0.0399999999999999,0
17,18,22,19,0.198929671313172,0.05,0
17,18,22,20,0.204428572915366,0.05,0
17,18,22,21,0.221292125726001,0.0599999999999999,0
17,18,22,22,0.237688525150002,0.0499999999999999,0
17,18,22,23,0.179765361128761,0.0499999999999999,0
17,18,23,17,0.183554435049079,0.05,0
17,18,23,18,0.318857456479934,0.0700000000000001,0.00999999999999998
17,18,23,19,0.210074585249142,0.0600000000000001,0
17,18,23,20,0.205853170435071,0.05,0
17,18,23,21,0.223109198376338,0.0499999999999999,0
17,18,23,22,0.260027776522427,0.0599999999999999,0
