"Layer 1","Layer 2","MSE","User Time","CPU Time"
9,9,1.22125017895036,0.02,0
9,10,0.792603671161492,0.03,0
9,11,1.09878322795401,0.02,0
9,12,0.864457157405007,0.02,0
9,13,0.894892960305786,0.00999999999999998,0
9,14,1.29710835979391,0.02,0.02
9,15,1.44095757998651,0.03,0
10,9,0.762748181347455,0.03,0
10,10,0.932949363907639,0.00999999999999998,0
10,11,1.33998672065374,0.03,0
10,12,1.55993878964242,0.02,0
10,13,0.839514683164391,0,0
10,14,4.48694018558177,0.01,0
10,15,1.31104084989261,0.02,0
11,9,1.85024836350387,0.00999999999999998,0
11,10,0.644848736219275,0.00999999999999998,0
11,11,1.30007371526342,0.02,0
11,12,1.47408244969807,0.01,0
11,13,1.24409395141686,0.01,0
11,14,1.47602810283003,0.02,0
11,15,2.59108523445689,0.03,0
12,9,1.06693877060199,0.02,0
12,10,1.5102131367326,0,0
12,11,1.15755912328132,0.01,0
12,12,0.939250101635001,0.02,0
12,13,1.79268540517123,0.02,0
12,14,0.821935950256704,0.01,0
12,15,0.854062033262269,0.00999999999999995,0
13,9,1.94436577596885,0.02,0
13,10,1.2624864298545,0.02,0
13,11,0.602203104004118,0.01,0
13,12,0.841169995681149,0.01,0
13,13,0.72252189673435,0.02,0
13,14,0.809210708218581,0.02,0
13,15,0.931417949718211,0.01,0
14,9,0.83756890211504,0.01,0
14,10,1.79048921548795,0.03,0
14,11,0.699697987170718,0.02,0
14,12,1.13670901375784,0,0
14,13,1.73448636336409,0.01,0
14,14,0.982762338117072,0.02,0
14,15,0.960959100113987,0.02,0
15,9,0.890427811851502,0,0
15,10,0.557434720077242,0,0
15,11,0.972826538421776,0.01,0
15,12,0.763144715301587,0,0
15,13,0.975338252991203,0.02,0
15,14,1.58715491013924,0,0
15,15,1.0347985939898,0.02,0
