"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
21,21,21,0.934942020303661,0.05,0.02,0
21,21,22,1.11174854847218,0.06,0.02,0
21,21,23,0.840620421061082,0.05,0.01,0
21,21,24,0.908787257560707,0.05,0.02,0
21,21,25,0.892314094335453,0.04,0.02,0
21,21,26,1.36766977357709,0.08,0,0
21,21,27,0.835718508394289,0.05,0,0
21,21,28,0.972938295318281,0.04,0.03,0
21,21,29,1.10399430840138,0.04,0.02,0
21,21,30,0.855799277747929,0.04,0.02,0
21,21,31,1.04717720478998,0.08,0,0
21,22,21,0.958068039660462,0.05,0,0
21,22,22,0.946995697007876,0.05,0,0
21,22,23,0.938268751980497,0.05,0,0
21,22,24,0.892554500222502,0.07,0,0
21,22,25,0.989648331784603,0.05,0,0
21,22,26,0.853003521633781,0.06,0,0
21,22,27,0.74826377591218,0.04,0,0
21,22,28,0.925602044181417,0.08,0,0
21,22,29,0.816267081612775,0.04,0,0
21,22,30,0.937179669485461,0.05,0,0
21,22,31,1.01227253906268,0.08,0,0
21,23,21,0.912246250667893,0.06,0,0
21,23,22,0.884696071188158,0.05,0.01,0
21,23,23,0.897014573211647,0.07,0,0
21,23,24,1.0484805500721,0.06,0,0
21,23,25,0.932395815695667,0.06,0,0
21,23,26,0.869408591886505,0.07,0,0
21,23,27,0.853593171772176,0.05,0,0
21,23,28,0.948780295523124,0.06,0,0
21,23,29,0.920106074350111,0.06,0,0
21,23,30,0.929451194067643,0.06,0,0
21,23,31,0.93802383386938,0.03,0,0
21,24,21,1.00458323193004,0.03,0.02,0
21,24,22,1.10586696685418,0.05,0,0
21,24,23,0.952490872493074,0.04,0,0
21,24,24,0.841889049044009,0.05,0,0
21,24,25,0.87543723305256,0.0600000000000001,0,0
21,24,26,1.01375227291362,0.0800000000000001,0,0
21,24,27,1.09578212571064,0.08,0,0
21,24,28,0.906719540192472,0.0599999999999999,0,0
21,24,29,0.896950747806052,0.0599999999999999,0.02,0
21,24,30,1.07540861372934,0.05,0,0
21,24,31,0.889551194135656,0.0599999999999999,0,0
21,25,21,0.999786762331241,0.0499999999999999,0,0
21,25,22,0.879816818585748,0.0600000000000001,0,0
21,25,23,0.91697352700583,0.08,0,0
21,25,24,0.969359997852918,0.0600000000000001,0,0
21,25,25,1.00402022017362,0.0700000000000001,0,0
21,25,26,0.9085059172993,0.07,0,0
21,25,27,1.12583148616478,0.0700000000000001,0,0
21,25,28,0.820600294708067,0.0599999999999999,0,0
21,25,29,0.820926452116186,0.0600000000000001,0,0
21,25,30,0.82079157282838,0.0499999999999999,0,0
21,25,31,1.18488429408212,0.0599999999999999,0.02,0
21,26,21,0.876531501695663,0.0599999999999999,0,0
21,26,22,1.11676389934853,0.0800000000000001,0,0
21,26,23,0.839528741597739,0.0600000000000001,0,0
21,26,24,0.874196233096781,0.05,0,0
21,26,25,0.888385182951572,0.0800000000000001,0,0
21,26,26,0.81890386606314,0.05,0,0
21,26,27,0.868945199831298,0.0599999999999999,0,0
21,26,28,0.877183312141222,0.08,0,0
