"Layer 1","MSE","User Time","CPU Time","Reutilized"
23,0.801581084050999,0.05,0,0
24,0.421240563881296,0.05,0,0
25,0.0810133982035427,0.03,0,0
26,0.513453354359974,0.03,0,0
27,0.069298145701366,0.03,0.02,0
28,1.35119370939468,0.05,0,0
29,0.713946169451196,0.03,0.02,0
30,0.0780906260648091,0.05,0,0
31,0.555213684490943,0.03,0.02,0
32,0.190400130269273,0.05,0,0
33,0.35292698916052,0.03,0.01,0
