"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
1,1,1,0.167352985908982,0.03,0,0
1,1,2,0.203824726266069,0.00999999999999998,0,0
1,1,3,0.170594550681716,0.03,0,0
1,1,4,0.166821351880303,0.03,0,0
1,1,5,0.0976577028772339,0.00999999999999998,0,0
1,1,6,0.217581666799528,0.03,0,0
1,1,7,0.215904991450072,0.02,0,0
1,1,8,0.167064777852749,0.02,0,0
1,1,9,0.209617989698453,0.02,0,0
1,1,10,0.0977845211317305,0.00999999999999998,0,0
1,2,1,0.0979592669252134,0.00999999999999998,0,0
1,2,2,0.167952591901476,0.01,0,0
1,2,3,0.0983240162808714,0.02,0,0
1,2,4,0.221685666333467,0.02,0,0
1,2,5,0.163806715801249,0.01,0,0
1,2,6,0.165606756921323,0.03,0,0
1,2,7,0.177374550941075,0.00999999999999995,0,0
1,2,8,0.174142413538266,0.00999999999999998,0,0
1,2,9,0.213958374294164,0.03,0,0
1,2,10,0.218722076633704,0.02,0,0
1,3,1,0.0979603608587211,0,0,0
1,3,2,0.168805217670957,0.01,0,0
1,3,3,0.0990174665400379,0,0,0
1,3,4,0.199557073474047,0.00999999999999995,0,0
1,3,5,0.222410777156102,0.03,0,0
1,3,6,0.0964901082007562,0.00999999999999995,0,0
1,3,7,0.215466924910657,0.00999999999999995,0,0
1,3,8,0.166208131412888,0.02,0,0
1,3,9,0.0987903968234245,0,0,0
1,3,10,0.0994018565961213,0,0,0
1,4,1,0.162846470389701,0,0,0
1,4,2,0.0982722097413739,0,0,0
1,4,3,0.164941057210341,0.01,0,0
1,4,4,0.172111824479796,0.00999999999999995,0,0
1,4,5,0.171509743373221,0.00999999999999995,0,0
1,4,6,0.225954654740854,0.02,0,0
1,4,7,0.223499665400544,0.03,0,0
1,4,8,0.172902996403762,0.02,0,0
1,4,9,0.218676774403156,0.01,0,0
1,4,10,0.0977327745086964,0,0,0
1,5,1,0.098420171000355,0.02,0,0
1,5,2,0.218686680021655,0.02,0,0
1,5,3,0.226634397079614,0.02,0,0
1,5,4,0.0996746000752942,0,0,0
1,5,5,0.173092380889971,0.01,0,0
1,5,6,0.0977936775550767,0.00999999999999995,0,0
1,5,7,0.169051015815538,0.03,0,0
1,5,8,0.170059348762854,0,0,0
1,5,9,0.171515077273724,0.02,0,0
1,5,10,0.174093760829167,0.01,0,0
1,6,1,0.0990747276361938,0,0,0
1,6,2,0.0968972942321604,0,0,0
1,6,3,0.169312223919999,0.02,0,0
1,6,4,0.223278580829874,0.02,0,0
1,6,5,0.0977798254885281,0,0,0
1,6,6,0.17432069328173,0.01,0,0
1,6,7,0.163760683847498,0.01,0,0
1,6,8,0.17041866782824,0,0,0
1,6,9,0.171525288083859,0.03,0,0
1,6,10,0.169638389745687,0.03,0,0
1,7,1,0.0983135336420111,0.01,0,0
1,7,2,0.199318756872566,0.03,0,0
1,7,3,0.0979977611255277,0,0,0
1,7,4,0.221784599096013,0.02,0,0
1,7,5,0.215291873407447,0.01,0,0
1,7,6,0.212788511853536,0.02,0,0
1,7,7,0.166856586682275,0.03,0,0
1,7,8,0.177162993902744,0,0,0
1,7,9,0.220392776366543,0.02,0,0
1,7,10,0.238507852288299,0.02,0,0
1,8,1,0.169134008284954,0.02,0,0
1,8,2,0.172674591517861,0.02,0,0
1,8,3,0.174218217065271,0,0,0
1,8,4,0.230006347671582,0.0299999999999999,0,0
1,8,5,0.16922720315125,0.02,0,0
1,8,6,0.215628117513799,0.02,0,0
1,8,7,0.212323321445575,0.02,0,0
1,8,8,0.226148249249525,0.0099999999999999,0,0
1,8,9,0.165902962416574,0.01,0,0
1,8,10,0.170161595986582,0.02,0,0
1,9,1,0.170650362084177,0.02,0,0
1,9,2,0.0975483816459518,0.02,0,0
1,9,3,0.226655318901849,0.02,0,0
1,9,4,0.0984456092579305,0,0,0
1,9,5,0.0981269891429247,0.02,0,0
1,9,6,0.205641048125314,0.02,0,0
1,9,7,0.218804778829719,0.02,0,0
1,9,8,0.167241497059252,0.03,0,0
1,9,9,0.167641512786812,0.03,0,0
1,9,10,0.223871040260447,0.02,0,0
1,10,1,0.0982934691238271,0,0,0
1,10,2,0.0970922423229064,0,0,0
1,10,3,0.221178227128552,0.0299999999999999,0,0
1,10,4,0.170856993294065,0.02,0,0
1,10,5,0.0983219840222014,0.01,0,0
1,10,6,0.21985294853824,0.0299999999999999,0,0
1,10,7,0.098508335708147,0,0,0
1,10,8,0.230650557087014,0.04,0,0
1,10,9,0.220125088935377,0.01,0,0
1,10,10,0.231524256028807,0.0499999999999999,0,0
2,1,1,0.0981846026699817,0,0,0
2,1,2,0.0972231437665748,0.01,0,0
2,1,3,0.243072214573801,0,0,0
2,1,4,0.159498440951513,0.01,0,0
2,1,5,0.246454398615739,0.04,0,0
2,1,6,0.237580478082353,0.01,0,0
2,1,7,0.0982595621857274,0,0,0
2,1,8,0.159959313772869,0.01,0,0
2,1,9,0.24774170422331,0.01,0,0
2,1,10,0.227376799888244,0.02,0,0
2,2,1,0.33370817587857,0.0199999999999999,0,0
2,2,2,0.311548235654441,0,0,0
2,2,3,0.169639859659552,0.0199999999999999,0,0
2,2,4,0.0979623320532799,0.02,0,0
2,2,5,0.146489677297209,0.02,0,0
2,2,6,0.0966591938735006,0,0,0
2,2,7,0.153088047756972,0,0,0
2,2,8,0.166958952234143,0,0,0
2,2,9,0.100346588187828,0,0,0
2,2,10,0.298139490582913,0,0,0
2,3,1,0.0988413279330004,0,0,0
2,3,2,0.271615541773824,0.02,0,0
2,3,3,0.29879216681582,0,0,0
2,3,4,0.205092992676813,0.01,0,0
2,3,5,0.0996193881039662,0,0,0
2,3,6,0.162760576314202,0.03,0,0
2,3,7,0.0975274804129614,0,0,0
2,3,8,0.347361677130675,0.02,0,0
2,3,9,0.250397115316422,0.01,0,0
2,3,10,0.205945527248002,0.01,0,0
2,4,1,0.0982316398916216,0,0,0
2,4,2,0.351092511079037,0,0,0
2,4,3,0.447409693972828,0.01,0,0
2,4,4,0.0971525909432318,0,0,0
2,4,5,0.0997084553948385,0,0,0
2,4,6,0.302956312822667,0.02,0,0
2,4,7,0.50859615484082,0.01,0,0
2,4,8,0.209469718088761,0.01,0,0
2,4,9,0.410743524314932,0.01,0,0
2,4,10,0.167072089476386,0.01,0,0
2,5,1,0.0975505977634253,0,0,0
2,5,2,0.0979191775730269,0.02,0,0
2,5,3,0.173884177785942,0.02,0,0
2,5,4,0.368352689060395,0,0,0
2,5,5,0.518883199517227,0.02,0,0
2,5,6,0.319684586069135,0.01,0,0
2,5,7,0.0967014693545139,0,0,0
2,5,8,0.169750950010184,0.02,0,0
2,5,9,0.193380909594762,0.01,0,0
2,5,10,0.26021496688198,0.02,0,0
2,6,1,0.330155412470269,0.01,0,0
2,6,2,0.172192947598843,0.02,0,0
2,6,3,0.212372147763585,0.01,0,0
2,6,4,0.225971300331452,0.01,0,0
2,6,5,0.259703018772332,0.01,0,0
2,6,6,0.309680079005354,0.02,0,0
2,6,7,0.236097682657201,0.01,0,0
2,6,8,0.472775187539847,0.03,0,0
2,6,9,0.603533603796819,0.01,0,0
2,6,10,0.253536790001639,0.01,0,0
2,7,1,0.161857877215719,0,0,0
2,7,2,0.482632291744726,0.02,0,0
2,7,3,0.578582494302628,0.02,0,0
2,7,4,0.479659232100792,0.02,0,0
2,7,5,0.0980185403575989,0,0,0
2,7,6,0.215585189566545,0,0,0
2,7,7,0.216259399674413,0.0199999999999999,0,0
2,7,8,0.165584754660945,0.01,0,0
2,7,9,0.187958066895829,0.03,0,0
