"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
26,26,0.230094759516042,0.09,0.02,0
26,27,0.264592902277684,0.11,0.02,0
26,28,0.220982585442759,0.12,0,0
26,29,0.203024031645073,0.12,0,0
26,30,0.250407678275631,0.08,0.05,0
26,31,0.260989014702497,0.13,0,0
26,32,0.23298833362252,0.12,0,0
26,33,0.258044031936323,0.11,0.03,0
26,34,0.175495100697264,0.11,0.02,0
26,35,0.302111789915936,0.1,0.01,0
26,36,0.248778322458526,0.1,0.03,0
27,26,0.212297312485312,0.11,0,0
27,27,0.193850048860427,0.1,0,0
27,28,0.288738992780039,0.13,0,0
27,29,0.19981281857423,0.11,0,0
27,30,0.249060250477086,0.08,0,0
27,31,0.185444985291575,0.11,0,0
27,32,0.12390351545136,0.11,0,0
27,33,0.247005981899118,0.13,0,0
27,34,0.182704998652611,0.11,0,0
27,35,0.239271155283162,0.1,0,0
27,36,0.219587653469845,0.11,0,0
28,26,0.292442794801391,0.11,0,0
28,27,0.264581921525375,0.09,0,0
28,28,0.211262405261307,0.11,0,0
28,29,0.256596221425213,0.11,0,0
28,30,0.262382199175046,0.1,0,0
28,31,0.102575082225645,0.11,0,0
28,32,0.170564380820593,0.1,0,0
28,33,0.179729754850909,0.12,0,0
28,34,0.203799516595159,0.14,0,0
28,35,0.350236819481594,0.12,0,0
28,36,0.210633990010746,0.14,0,0
29,26,0.137971547094331,0.13,0,0
29,27,0.412455507370582,0.16,0,0
29,28,0.120410270271441,0.11,0,0
29,29,0.105201059317916,0.11,0,0
29,30,0.15875046137846,0.11,0,0
29,31,0.211585351952863,0.13,0,0
29,32,0.205090598793387,0.11,0,0
29,33,0.2423014622069,0.0599999999999999,0,0
29,34,0.241871860880802,0.14,0,0
29,35,0.15946281069552,0.13,0,0
29,36,0.316097680534961,0.15,0,0
30,26,0.19565770220433,0.09,0,0
30,27,0.142301568134075,0.11,0,0
30,28,0.215973860404199,0.13,0,0
30,29,0.120471325022206,0.09,0,0
30,30,0.159190010900936,0.11,0,0
30,31,0.320850373395546,0.15,0,0
30,32,0.151621958720657,0.12,0,0
30,33,0.191202758652676,0.12,0,0
30,34,0.241664908888758,0.11,0,0
30,35,0.133432191856708,0.12,0,0
30,36,0.1309824944875,0.0900000000000001,0,0
31,26,0.197733245931204,0.09,0,0
31,27,0.174709273320602,0.11,0,0
31,28,0.185976415930785,0.0900000000000001,0,0
31,29,0.226995854321037,0.11,0,0
31,30,0.250069172146693,0.09,0,0
31,31,0.302658789649397,0.14,0,0
31,32,0.219653083281025,0.0900000000000001,0,0
31,33,0.284718408605516,0.11,0,0
31,34,0.201527139379152,0.14,0,0
31,35,0.216350740335506,0.12,0,0
31,36,0.16692414441783,0.14,0,0
32,26,0.0865759550087841,0.13,0,0
32,27,0.166146493170747,0.13,0,0
32,28,0.153369143914968,0.11,0,0
32,29,0.19936554360423,0.11,0,0
32,30,0.15208636443035,0.11,0,0
32,31,0.157257606246673,0.11,0,0
32,32,0.195548179583723,0.11,0,0
32,33,0.163775040174289,0.13,0,0
32,34,0.144184205181188,0.13,0,0
32,35,0.141878699434668,0.14,0,0
32,36,0.176504160504805,0.14,0,0
33,26,0.241626008045549,0.12,0,0
33,27,0.170384091727607,0.11,0,0
33,28,0.197959498054571,0.0900000000000001,0,0
33,29,0.234970783137848,0.11,0,0
33,30,0.136543652205683,0.13,0,0
33,31,0.250981019461802,0.1,0,0
33,32,0.230133859666847,0.12,0,0
33,33,0.195255846456457,0.14,0,0
33,34,0.163806554416821,0.11,0,0
33,35,0.150351958429556,0.13,0,0
33,36,0.198002123107951,0.11,0,0
34,26,0.167724618758152,0.0799999999999998,0,0
34,27,0.156115155034499,0.11,0,0
34,28,0.21493142436481,0.15,0,0
34,29,0.346691592064513,0.15,0,0
34,30,0.0965284559052749,0.13,0,0
34,31,0.188999416269768,0.16,0,0
34,32,0.387025995376225,0.12,0,0
34,33,0.111087306998946,0.14,0,0
34,34,0.237504481567303,0.18,0,0
34,35,0.374108430780233,0.11,0,0
34,36,0.198605042185528,0.11,0,0
35,26,0.170285841702014,0.11,0.01,0
35,27,0.167312408918933,0.11,0,0
35,28,0.125085514502422,0.11,0,0
35,29,0.208753311305447,0.16,0,0
35,30,0.152423837030196,0.12,0,0
35,31,0.293689555642007,0.11,0,0
35,32,0.213103428888719,0.14,0,0
35,33,0.200923451433791,0.0900000000000001,0,0
35,34,0.181475937290729,0.17,0,0
35,35,0.202021512673256,0.17,0,0
35,36,0.150137668071115,0.14,0,0
36,26,0.136275130468452,0.11,0,0
36,27,0.283405486589117,0.0900000000000001,0,0
36,28,0.230224873133999,0.11,0,0
36,29,0.297452029363584,0.12,0,0
36,30,0.175590811829059,0.14,0,0
36,31,0.134239755718904,0.1,0,0
36,32,0.116363093403494,0.12,0,0
36,33,0.208186112134858,0.11,0,0
36,34,0.191397716339942,0.0800000000000001,0,0
36,35,0.122709359468963,0.0999999999999999,0,0
36,36,0.186196360766281,0.0900000000000001,0,0
