"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
6,6,6,0.0887988852000566,0.00999999999999998,0
6,6,7,0.0886649233560224,0.00999999999999998,0
6,6,8,0.088064097926769,0.00999999999999998,0
6,6,9,0.0915114692041237,0.02,0
6,6,10,0.0959369624585056,0.00999999999999998,0
6,6,11,0.087142167491391,0.00999999999999998,0
6,6,12,0.0905061462718931,0.00999999999999998,0
6,7,6,0.0884967291860127,0.02,0
6,7,7,0.0873683187206777,0,0
6,7,8,0.0901982871457593,0.02,0
6,7,9,0.0898931281792626,0.00999999999999998,0
6,7,10,0.0909947539439696,0.02,0
6,7,11,0.0920778232405694,0.01,0
6,7,12,0.0987165349912863,0.02,0
6,8,6,0.0886384830992464,0.00999999999999995,0
6,8,7,0.0880156197644849,0.02,0
6,8,8,0.0866898012453462,0,0
6,8,9,0.0975398652303158,0,0
6,8,10,0.0899717607897669,0.02,0
6,8,11,0.0883446419660091,0,0
6,8,12,0.0884167722828111,0,0
6,9,6,0.0868834041277076,0,0
6,9,7,0.0897160626659465,0.02,0
6,9,8,0.0888758061206146,0,0
6,9,9,0.0932260296709502,0,0
6,9,10,0.0889424809654896,0.01,0
6,9,11,0.090732909299484,0,0
6,9,12,0.089395544621028,0.01,0
6,10,6,0.0917908987421538,0,0
6,10,7,0.0871465077175151,0.00999999999999995,0
6,10,8,0.0902576975529739,0,0
6,10,9,0.0894294516907824,0.02,0
6,10,10,0.0935297615539414,0,0
6,10,11,0.0854624660988644,0.00999999999999995,0
6,10,12,0.0877434688166277,0.02,0
6,11,6,0.0863763738704999,0.00999999999999995,0
6,11,7,0.0974876759465849,0.02,0
6,11,8,0.0879692804219109,0.00999999999999995,0
6,11,9,0.0830395339806182,0.02,0
6,11,10,0.0884997376248449,0.00999999999999995,0
6,11,11,0.0871181872784433,0,0
6,11,12,0.0907152192429589,0,0
6,12,6,0.090318455308809,0.02,0
6,12,7,0.0894275585669788,0.02,0
6,12,8,0.0877502507327001,0.02,0
6,12,9,0.0856349167865417,0.01,0
6,12,10,0.0880610877214348,0.01,0
6,12,11,0.102600729804618,0.02,0
6,12,12,0.0888267575120355,0,0
7,6,6,0.0880057466543633,0,0
7,6,7,0.0904512072404735,0.01,0
7,6,8,0.0887422760450209,0.01,0
7,6,9,0.088813036482026,0.02,0
7,6,10,0.0888876034716097,0.02,0
7,6,11,0.0940283314201333,0,0
7,6,12,0.0895720116216303,0.02,0
7,7,6,0.093247152395791,0.02,0
7,7,7,0.0871344912865097,0,0
7,7,8,0.0889249763877177,0.02,0
7,7,9,0.0926323946229287,0.02,0
7,7,10,0.0903291295418858,0.01,0
7,7,11,0.0863428678536993,0.02,0
7,7,12,0.08835567641466,0.01,0
7,8,6,0.0881719528900949,0,0
7,8,7,0.0959545652221295,0.02,0
7,8,8,0.0936741578597946,0.02,0
7,8,9,0.0898244899125934,0,0
7,8,10,0.0910220106160918,0.01,0
7,8,11,0.0912511284843235,0.02,0
7,8,12,0.0872877726358377,0.02,0
7,9,6,0.0911033983956513,0.02,0
7,9,7,0.0868421311249854,0,0
7,9,8,0.0902298162358214,0,0
7,9,9,0.0901709510504078,0,0
7,9,10,0.100288767697948,0,0
7,9,11,0.0920828063506185,0.02,0
7,9,12,0.0890295054839666,0.02,0
7,10,6,0.0901427550242549,0.01,0
7,10,7,0.0879453688377993,0.02,0
7,10,8,0.0898971821257275,0.0099999999999999,0
7,10,9,0.0940519818101703,0,0
7,10,10,0.0922734636514261,0,0
7,10,11,0.110804155755366,0,0
7,10,12,0.101580432675306,0.0099999999999999,0
7,11,6,0.08826953921056,0.02,0
7,11,7,0.086944310956108,0.0099999999999999,0
7,11,8,0.101363925462908,0,0
7,11,9,0.0918708009647457,0.02,0
7,11,10,0.0929198225653288,0.02,0
7,11,11,0.119599269291585,0.01,0
7,11,12,0.0926114287183828,0,0
7,12,6,0.101014335451151,0.02,0
7,12,7,0.0899743813970688,0.01,0
7,12,8,0.0927099538047201,0.02,0
7,12,9,0.0905688404779982,0,0
7,12,10,0.103408110320538,0,0
7,12,11,0.0977661372817301,0,0
