"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
28,28,28,0.202017181775264,0.11,0.1
28,28,29,0.389077821420718,0.17,0.02
28,28,30,0.312260277761139,0.1,0.05
28,28,31,0.204841767011644,0.14,0.02
28,28,32,0.367918986556761,0.14,0.05
28,28,33,0.487990820026675,0.14,0.03
28,28,34,0.2775426764652,0.12,0.01
28,29,28,0.209182972159189,0.14,0.01
28,29,29,0.378325835335485,0.18,0.04
28,29,30,0.21843923227782,0.14,0.03
28,29,31,0.576688130586388,0.17,0.03
28,29,32,0.541767631336992,0.64,0
28,29,33,0.321113080774241,0.19,0
28,29,34,0.204987676943422,0.13,0
28,30,28,0.143644142167584,0.16,0
28,30,29,0.180068388309552,0.13,0
28,30,30,0.226119481973797,0.2,0
28,30,31,0.377455107348502,0.17,0
28,30,32,0.22891832794322,0.21,0
28,30,33,0.532344195095787,0.28,0
28,30,34,0.413984458214322,0.18,0
28,31,28,0.487219058498926,0.11,0
28,31,29,0.39572180691539,0.14,0.01
28,31,30,0.24890695565121,0.14,0
28,31,31,0.471539196196342,0.13,0
28,31,32,0.207619944110826,0.19,0
28,31,33,0.207385898897363,0.14,0
28,31,34,0.229189160737999,1.72,0
28,32,28,0.569455969247015,0.44,0
28,32,29,0.30212778289119,0.18,0
28,32,30,0.335306478299516,0.19,0
28,32,31,0.1826413106046,0.14,0
28,32,32,0.183225174881729,0.16,0
28,32,33,0.407504944333684,0.32,0
28,32,34,0.389365325441656,0.17,0
28,33,28,0.222265551745727,0.16,0
28,33,29,0.398085425090845,0.12,0.01
28,33,30,0.139610357431257,0.14,0
28,33,31,0.475501564308222,0.13,0
28,33,32,0.344262431512162,0.15,0
28,33,33,0.187212257313691,0.18,0
28,33,34,0.260456630342775,0.14,0
28,34,28,0.14126289688101,0.14,0
28,34,29,0.385523398909783,0.14,0
28,34,30,0.310593206348141,0.11,0
28,34,31,0.263739372814691,0.21,0
28,34,32,0.209062966974499,0.2,0
28,34,33,0.153209174213454,0.14,0
28,34,34,0.131015889612501,0.16,0
29,28,28,0.202468815102938,0.14,0
29,28,29,0.341051806921182,0.13,0
29,28,30,0.291765134796976,0.19,0
29,28,31,0.182968316615619,0.11,0
29,28,32,0.414191369570284,0.21,0
29,28,33,0.196951256115705,0.13,0
29,28,34,0.212350530691356,0.14,0
29,29,28,0.401941043025693,0.19,0
29,29,29,0.298840627990555,0.19,0
29,29,30,0.457207629260891,0.12,0
29,29,31,0.484638862332354,0.22,0
29,29,32,0.19326222401129,0.12,0
29,29,33,0.213877882647621,0.15,0
29,29,34,0.163412455831651,0.13,0
29,30,28,0.242657945435879,0.13,0
29,30,29,0.326603341559122,0.18,0
29,30,30,0.47719202479926,0.15,0
29,30,31,0.31459737287287,0.15,0.01
29,30,32,0.36317188087763,0.21,0
29,30,33,0.419590314924319,0.19,0
29,30,34,0.432343302298086,0.23,0
29,31,28,0.192910312451978,0.14,0
29,31,29,0.221899748965881,0.14,0
29,31,30,0.172793966222956,0.14,0
29,31,31,0.384750862114104,0.24,0
