"Layer 1","MSE","User Time","CPU Time"
8,8.76769987687954,0.02,0
9,6.35554815769475,0.02,0
10,15.993730535808,0.02,0
11,23.2400973217299,0.00999999999999998,0
12,6.45365526766772,0.00999999999999998,0
13,16.2458959829391,0,0
14,3.90238587917604,0,0
