"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
15,15,15,15,10.1282004447401,0.04,0.02
15,15,15,16,12.7897496510432,0.03,0.01
15,15,15,17,10.1420249009412,0.05,0
15,15,15,18,11.3647872059223,0.00999999999999998,0.05
15,15,15,19,9.79689546041766,0.05,0
15,15,15,20,15.7228580221234,0.04,0.02
15,15,15,21,9.89731360939352,0.03,0.02
15,15,16,15,7.42591997430053,0.06,0
15,15,16,16,12.0349712066173,0.04,0
15,15,16,17,7.08275363243501,0.05,0.02
15,15,16,18,11.7387367831184,0.04,0
15,15,16,19,8.99202951519115,0.03,0
15,15,16,20,9.69530083658259,0.04,0
15,15,16,21,13.1040771750123,0.06,0
15,15,17,15,12.9994311760738,0.03,0
15,15,17,16,11.8713330046567,0.06,0
15,15,17,17,10.7108051849447,0.06,0
15,15,17,18,11.4706641072479,0.05,0
15,15,17,19,9.03116381769512,0.05,0
15,15,17,20,15.4392516655132,0.04,0
15,15,17,21,14.9879366627724,0.05,0
15,15,18,15,14.9125919397875,0.06,0
15,15,18,16,11.0964836122555,0.05,0
15,15,18,17,13.7633402199836,0.06,0
15,15,18,18,11.5896999447333,0.03,0.02
15,15,18,19,12.4321555799967,0.05,0
15,15,18,20,10.7179726926319,0.05,0
15,15,18,21,16.3995679336394,0.05,0
15,15,19,15,7.73238223634568,0.05,0
15,15,19,16,15.6690683047829,0.04,0
15,15,19,17,10.8387402226665,0.04,0
15,15,19,18,14.388046424908,0.03,0
15,15,19,19,10.8640541609768,0.03,0
15,15,19,20,10.0302871477097,0.05,0
15,15,19,21,15.4240721135641,0.03,0
15,15,20,15,8.17138008905785,0.03,0
15,15,20,16,12.0232292047156,0.05,0
15,15,20,17,12.4831056566693,0.05,0
15,15,20,18,13.7066202193468,0.05,0
15,15,20,19,8.50298320722658,0.0399999999999999,0
15,15,20,20,12.8730557188978,0.07,0
15,15,20,21,10.794604187362,0.0399999999999999,0
15,15,21,15,13.8419075245891,0.05,0
15,15,21,16,14.8055211870276,0.05,0
15,15,21,17,14.2273092611134,0.0399999999999999,0
15,15,21,18,8.09365676600263,0.04,0
15,15,21,19,12.7373942622098,0.0399999999999999,0
