"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
17,17,17,0.235375401541598,0.05,0
17,17,18,0.212511614543315,0.04,0.02
17,17,19,0.268055116648655,0.05,0
17,17,20,0.197142575438064,0.03,0.02
17,17,21,0.30129014349973,0.03,0.01
17,17,22,0.284649328501354,0.06,0
17,17,23,0.208226844339936,0.03,0.01
17,18,17,0.225086267377774,0.03,0.02
17,18,18,0.24457824831112,0.03,0.03
17,18,19,0.204094836769589,0.05,0
17,18,20,0.239575759696463,0.03,0.03
17,18,21,0.266521437165745,0.05,0
17,18,22,0.231315136448717,0.03,0.01
17,18,23,0.233487671372141,0.04,0
17,19,17,0.214399961644948,0.03,0
17,19,18,0.234175923186342,0.03,0
17,19,19,0.289202233879208,0.03,0
17,19,20,0.285602764630421,0.03,0
17,19,21,0.27129214518517,0.02,0
17,19,22,0.239270993573788,0.02,0
17,19,23,0.224332792137544,0.03,0
17,20,17,0.268307683546927,0.06,0
17,20,18,0.207331923236502,0.04,0
17,20,19,0.207143692516858,0.03,0
17,20,20,0.235612012254798,0.05,0
17,20,21,0.424176161423087,0.03,0
17,20,22,0.218021362682687,0.03,0
17,20,23,0.273655603694373,0.06,0
17,21,17,0.207490769862175,0.05,0
17,21,18,0.208409445607269,0.04,0
17,21,19,0.219493525306707,0.03,0
17,21,20,0.225670478413528,0.03,0
17,21,21,0.229410059882103,0.01,0
17,21,22,0.219175642488805,0.05,0
17,21,23,0.221490731878087,0.03,0
17,22,17,0.204420841029156,0.03,0
17,22,18,0.335824662572999,0.03,0
17,22,19,0.222921274295729,0.03,0
17,22,20,0.239296080845656,0.04,0
17,22,21,0.203858852082257,0.05,0
17,22,22,0.269113097518883,0.05,0
17,22,23,0.23747573051388,0.04,0
17,23,17,0.261198738210186,0.03,0
17,23,18,0.207811635781835,0.03,0
17,23,19,0.247665264288578,0.04,0
17,23,20,0.22685168711118,0.04,0
17,23,21,0.294407906577953,0.03,0
17,23,22,0.319074355037738,0.03,0
17,23,23,0.247153438331946,0.04,0
18,17,17,0.338870141889612,0.04,0
18,17,18,0.186001374434969,0.01,0
18,17,19,0.277001198676594,0.05,0
18,17,20,0.287389474578474,0.03,0
18,17,21,0.237543705870446,0.03,0
18,17,22,0.238492141771266,0.03,0
18,17,23,0.379511926393547,0.03,0
18,18,17,0.2039197396781,0.03,0
18,18,18,0.246431381581053,0.0499999999999999,0
18,18,19,0.208198093202293,0.03,0
18,18,20,0.264846219817148,0.0399999999999999,0
18,18,21,0.211861701800969,0.05,0
18,18,22,0.237613482732238,0.03,0
18,18,23,0.335906286214569,0.0399999999999999,0
18,19,17,0.209430120031916,0.03,0
18,19,18,0.391005980269683,0.03,0
18,19,19,0.278978604357107,0.04,0
18,19,20,0.279007106960066,0.0499999999999999,0
18,19,21,0.231788526944577,0.03,0
18,19,22,0.239711037069619,0.0399999999999999,0
18,19,23,0.303640484233816,0.04,0
18,20,17,0.220138559709964,0.0299999999999999,0
18,20,18,0.181521387241897,0.05,0
18,20,19,0.211629624253761,0.0299999999999999,0
18,20,20,0.29342954011202,0.03,0
18,20,21,0.230655231995328,0.05,0
18,20,22,0.402367084523061,0.0399999999999999,0
18,20,23,0.184932260072673,0.0499999999999999,0
18,21,17,0.231187999017125,0.05,0
18,21,18,0.256544171873238,0.04,0
18,21,19,0.347328318429695,0.0399999999999999,0
18,21,20,0.377073837940761,0.0700000000000001,0.01
18,21,21,0.273875710752174,0.04,0
18,21,22,0.369602802255904,0.03,0
18,21,23,0.256632655590059,0.05,0
18,22,17,0.213223358197687,0.03,0
18,22,18,0.303431814664896,0.04,0
18,22,19,0.178312362259253,0.05,0
18,22,20,0.331016464691419,0.01,0
18,22,21,0.221124514977826,0.0299999999999999,0
18,22,22,0.181438078909895,0.04,0
18,22,23,0.254683913017639,0.03,0
18,23,17,0.269247972561241,0.03,0
18,23,18,0.287094209962308,0.05,0
18,23,19,0.220554853170021,0.0299999999999999,0
18,23,20,0.225318208809159,0.0299999999999999,0
18,23,21,0.28360658959731,0.0599999999999999,0
18,23,22,0.217201036596445,0.03,0
18,23,23,0.225203010112354,0.0700000000000001,0
19,17,17,0.198091155259216,0.03,0
19,17,18,0.219173571675169,0.03,0
19,17,19,0.307153129014289,0.05,0
19,17,20,0.363936820570348,0.0499999999999999,0
19,17,21,0.178921865768846,0.0399999999999999,0
19,17,22,0.336338121413293,0.0499999999999999,0
19,17,23,0.275188086692516,0.03,0
19,18,17,0.266954058599242,0.03,0
19,18,18,0.202168718076423,0.03,0
19,18,19,0.176944705751938,0.03,0
19,18,20,0.208223568509509,0.0299999999999999,0
19,18,21,0.214464362929564,0.0299999999999999,0
19,18,22,0.56176880318954,0.0700000000000001,0
19,18,23,0.226215784258691,0.0499999999999999,0
19,19,17,0.238595941013426,0.03,0
19,19,18,0.218966531676273,0.04,0
19,19,19,0.575589346725382,0.05,0
19,19,20,0.346654073062517,0.05,0
19,19,21,0.204868421540474,0.05,0
19,19,22,0.262138640822556,0.05,0
19,19,23,0.242048033481811,0.05,0
19,20,17,0.162040530298324,0.03,0
19,20,18,0.235882898148363,0.03,0
19,20,19,0.593445610547873,0.04,0
19,20,20,0.214413748761209,0.05,0
19,20,21,0.287534030124276,0.04,0
19,20,22,0.264318939990321,0.0499999999999998,0
19,20,23,0.358278005503791,0.05,0
19,21,17,0.27938650446049,0.05,0
19,21,18,0.272040359040856,0.03,0
19,21,19,0.309563395429887,0.04,0
19,21,20,0.320975370405754,0.03,0
19,21,21,0.231798926857556,0.03,0.01
19,21,22,0.226050004485075,0.0499999999999998,0
