"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
26,26,26,0.196598408374166,0.16,0,0
26,26,27,0.198070187763515,0.12,0.01,0
26,26,28,0.144118733657602,0.11,0.01,0
26,26,29,0.153514161478943,0.11,0.03,0
26,26,30,0.108311459366127,0.15,0,0
26,26,31,0.108889643041699,0.16,0,0
26,26,32,0.126778769095515,0.16,0,0
26,26,33,0.0605566432856627,0.13,0.02,0
26,26,34,0.130032536322965,0.14,0.01,0
26,26,35,0.252071673758717,0.17,0,0
26,26,36,0.101432901886442,0.14,0.01,0
26,27,26,0.190169293841765,0.09,0,0
26,27,27,0.133486198759444,0.13,0,0
26,27,28,0.117856689119281,0.19,0,0
26,27,29,0.264990191778476,0.16,0,0
26,27,30,0.0652980731574623,0.1,0.02,0
26,27,31,0.0735483213711445,0.11,0,0
26,27,32,0.187859557615339,0.14,0,0
26,27,33,0.177700045612768,0.13,0,0
26,27,34,0.0732152195472667,0.12,0,0
26,27,35,0.153609420559467,0.13,0,0
26,27,36,0.165443802795692,0.14,0,0
26,28,26,0.130540039020923,0.11,0,0
26,28,27,0.0776083524106531,0.11,0,0
26,28,28,0.0863837900210288,0.13,0,0
26,28,29,0.129960306848399,0.12,0,0
26,28,30,0.131280014485293,0.16,0,0
26,28,31,0.128489010303959,0.11,0,0
26,28,32,0.161144697281214,0.16,0,0
26,28,33,0.0900909815605247,0.14,0,0
26,28,34,0.0871427081726797,0.11,0.02,0
26,28,35,0.0603312021100674,0.18,0,0
26,28,36,0.136376951353907,0.14,0,0
26,29,26,0.172784565337415,0.13,0,0
26,29,27,0.0764395865700666,0.13,0,0
26,29,28,0.233059507947828,0.13,0,0
26,29,29,0.136613321827295,0.12,0,0
26,29,30,0.138249339826191,0.11,0,0
26,29,31,0.0894890931229471,0.14,0,0
26,29,32,0.0866954133431826,0.14,0,0
26,29,33,0.0877659153405497,0.14,0,0
26,29,34,0.140535544279109,0.14,0,0
26,29,35,0.196058106258156,0.13,0,0
26,29,36,0.26624710654999,0.15,0,0
26,30,26,0.0763982521689714,0.15,0,0
26,30,27,0.168357499135334,0.13,0,0
26,30,28,0.0859725576674304,0.15,0,0
26,30,29,0.0882372218165765,0.14,0,0
26,30,30,0.109804800138526,0.12,0,0
26,30,31,0.0769593163308832,0.13,0,0
26,30,32,0.22114097389966,0.12,0,0
26,30,33,0.238816771337329,0.16,0,0
26,30,34,0.12437668160095,0.16,0,0
26,30,35,0.152588931576918,0.13,0,0
26,30,36,0.146886789193582,0.14,0,0
26,31,26,0.111477001187266,0.14,0,0
26,31,27,0.158093029902048,0.13,0,0
26,31,28,0.257138508154881,0.14,0,0
26,31,29,0.18810943802233,0.14,0,0
26,31,30,0.0906121098863122,0.14,0,0
26,31,31,0.153710189895288,0.16,0,0
26,31,32,0.0893150210402886,0.12,0,0
26,31,33,0.206128184969416,0.18,0,0
26,31,34,0.149584897922058,0.16,0,0
26,31,35,0.0784525261457951,0.15,0,0
26,31,36,0.125277032383994,0.14,0,0
26,32,26,0.227422970976716,0.14,0,0
26,32,27,0.192591589578019,0.19,0,0
26,32,28,0.0723716852109903,0.14,0,0
26,32,29,0.219278595617831,0.13,0,0
26,32,30,0.203344207655862,0.19,0,0
26,32,31,0.0535435312712376,0.14,0,0
26,32,32,0.145292711598216,0.13,0,0
26,32,33,0.155984693093871,0.14,0,0
26,32,34,0.19801831338905,0.15,0,0
26,32,35,0.163180391124768,0.17,0,0
26,32,36,0.114451446949029,0.21,0,0
26,33,26,0.123308113173226,0.13,0,0
26,33,27,0.140332129015167,0.11,0,0
26,33,28,0.132001610979562,0.15,0,0
26,33,29,0.0728829330485688,0.12,0,0
26,33,30,0.110651267180498,0.16,0,0
26,33,31,0.0957107882883366,0.12,0,0
26,33,32,0.0846721368536814,0.16,0,0
26,33,33,0.108235177601585,0.16,0,0
26,33,34,0.180152007430111,0.15,0,0
26,33,35,0.199262520259469,0.17,0,0
26,33,36,0.123756344468204,0.17,0,0
26,34,26,0.0931596142547478,0.16,0,0
26,34,27,0.0452042670784382,0.14,0,0
26,34,28,0.125528270215337,0.15,0,0
26,34,29,0.119236825387442,0.14,0,0
26,34,30,0.105872766866659,0.14,0,0
26,34,31,0.0789824026916156,0.16,0,0
26,34,32,0.145968538746449,0.19,0,0
26,34,33,0.11552469270607,0.19,0,0
26,34,34,0.128390129992947,0.14,0,0
26,34,35,0.198447180616097,0.14,0.02,0
26,34,36,0.349629967838125,0.17,0,0
26,35,26,0.108293779896673,0.15,0,0
26,35,27,0.129963388641613,0.14,0,0
26,35,28,0.0792163083625254,0.13,0,0
26,35,29,0.220518293896562,0.19,0,0
26,35,30,0.177701101626658,0.17,0,0
26,35,31,0.122206665466822,0.17,0,0
26,35,32,0.225093734421252,0.17,0,0
26,35,33,0.100622013985455,0.14,0,0
26,35,34,0.137800530094414,0.16,0,0
26,35,35,0.190524679164592,0.18,0,0
26,35,36,0.080577110643275,0.14,0,0
26,36,26,0.128386245229607,0.12,0,0
26,36,27,0.134575707897655,0.14,0,0
