"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
5,5,5,5,0.334617025331285,0.03,0,0
5,5,5,6,0.336005021280217,0.00999999999999998,0,0
5,5,5,7,0.3691929487712,0.00999999999999998,0,0
5,5,5,8,0.34453279245531,0.02,0,0
5,5,5,9,0.350918418633498,0,0,0
5,5,5,10,0.38167350799839,0.00999999999999998,0,0
5,5,5,11,0.326709701862785,0.02,0,0
5,5,5,12,0.337656999026079,0.00999999999999998,0,0
5,5,5,13,0.353824472370756,0.02,0,0
5,5,5,14,0.377258569256645,0,0,0
5,5,5,15,0.350043381065425,0.02,0,0
5,5,6,5,0.347685276280326,0.02,0,0
5,5,6,6,0.333405910524697,0.02,0,0
5,5,6,7,0.334321534788262,0.02,0,0
5,5,6,8,0.323881561329987,0.02,0,0
5,5,6,9,0.352456599979555,0,0,0
5,5,6,10,0.311076885411071,0.01,0,0
5,5,6,11,0.313071929624425,0,0,0
5,5,6,12,0.333357410708622,0,0,0
5,5,6,13,0.339109052137744,0.00999999999999998,0,0
5,5,6,14,0.313665548504815,0.02,0,0
5,5,6,15,0.317980445409117,0.02,0,0
5,5,7,5,0.322599824684099,0.02,0,0
5,5,7,6,0.350663785947643,0,0,0
5,5,7,7,0.356964690420014,0.01,0,0
5,5,7,8,0.33371037707922,0.02,0,0
5,5,7,9,0.444746448525531,0.02,0,0
5,5,7,10,0.355166172199334,0,0,0
5,5,7,11,0.304294785176531,0.02,0,0
5,5,7,12,0.332310934075953,0.02,0,0
5,5,7,13,0.352146034598219,0.01,0,0
5,5,7,14,0.410681269816626,0.02,0,0
5,5,7,15,0.347193713176412,0.00999999999999995,0,0
5,5,8,5,0.337594257888122,0.02,0,0
5,5,8,6,0.332873462590296,0.02,0,0
5,5,8,7,0.384797142655574,0.02,0,0
5,5,8,8,0.352991533813672,0.03,0,0
5,5,8,9,0.338648886506586,0.00999999999999995,0,0
5,5,8,10,0.349164576054597,0.02,0,0
5,5,8,11,0.330840007702523,0.01,0,0
5,5,8,12,0.41373265243044,0.02,0,0
5,5,8,13,0.345317576544844,0.02,0,0
5,5,8,14,0.331752509117041,0,0,0
