"Layer 1","MSE","User Time","CPU Time"
9,1.47393145299308,0.00999999999999998,0
10,1.75874059977447,0.02,0
11,1.4800612662064,0,0
12,2.399086565473,0.00999999999999998,0
13,1.29421505554105,0.02,0
14,0.903514209943838,0,0
15,1.51274262925316,0.00999999999999998,0
