"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
1,1,0.165324528651326,0.00999999999999998,0,0
1,2,0.173743421464682,0.03,0,0
1,3,0.220461432644875,0.03,0,0
1,4,0.167051529564357,0.03,0,0
1,5,0.235813840768821,0,0,0
1,6,0.158465548610341,0.00999999999999998,0,0
1,7,0.234236786052339,0.02,0,0
1,8,0.165863951557258,0.02,0,0
1,9,0.179215984782099,0.03,0,0
1,10,0.226129191515071,0.00999999999999998,0,0
2,1,0.24516527713128,0.02,0,0
2,2,0.172552626245926,0,0,0
2,3,0.347327853086943,0,0,0
2,4,0.21915095445971,0,0,0
2,5,0.243123004045225,0.02,0,0
2,6,0.544650432692641,0,0,0
2,7,0.248560504204797,0,0,0
2,8,0.233289171402748,0,0,0
2,9,0.201346917265197,0.02,0,0
2,10,0.268686996129111,0.00999999999999998,0,0
3,1,0.172338940876529,0.02,0,0
3,2,0.138583775165137,0.00999999999999998,0,0
3,3,0.288350869013018,0.02,0,0
3,4,0.140975139436503,0.02,0,0
3,5,0.18109673591072,0.01,0,0
3,6,0.18405056490566,0.02,0,0
3,7,0.326349419350554,0.01,0,0
3,8,0.232969415456011,0.02,0,0
3,9,0.539182703048051,0.01,0,0
3,10,0.240167398918899,0.02,0,0
4,1,0.37282023594876,0.02,0,0
4,2,0.440757351467525,0.02,0,0
4,3,0.597789358073463,0,0,0
4,4,0.367754727705742,0,0,0
4,5,0.255598946167037,0,0,0
4,6,0.248251135259876,0.02,0,0
4,7,0.848436462514372,0.02,0,0
4,8,0.26928882986292,0.02,0,0
4,9,0.916081113923543,0.02,0,0
4,10,0.21617141808411,0.01,0,0
5,1,0.226551430166468,0.02,0,0
5,2,0.129478234431787,0,0,0
5,3,0.119617453996839,0.01,0,0
5,4,0.328890684536305,0,0,0
5,5,0.441342158116631,0.02,0,0
5,6,0.344243556960241,0.01,0,0
5,7,0.251706381540119,0,0,0
5,8,0.176923349113382,0,0,0
5,9,0.247055540749531,0.01,0,0
5,10,0.324634950616014,0,0,0
6,1,0.358042656792673,0,0,0
6,2,0.149527880013758,0.02,0,0
6,3,0.155633807473366,0,0,0
6,4,0.151014216265791,0.01,0,0
6,5,0.243027441467861,0.02,0,0
6,6,0.227609749815145,0,0,0
6,7,0.170869174215051,0.01,0,0
6,8,0.197906017991561,0.02,0,0
6,9,0.301035681268905,0.02,0,0
6,10,0.183974455630708,0.02,0,0
7,1,0.0973800308874766,0.01,0,0
7,2,0.277628234410385,0.02,0,0
7,3,0.191672655053498,0,0,0
7,4,0.254001455014019,0.01,0,0
7,5,0.233429875533417,0,0,0
7,6,0.242574447900889,0.02,0,0
7,7,0.518707204698365,0.01,0,0
7,8,0.617581967331024,0.02,0,0
7,9,0.64216738593669,0.01,0,0
7,10,1.40672058667382,0,0,0
8,1,0.163748628695703,0,0,0
8,2,0.0982397088456016,0,0,0
8,3,0.310867543826897,0.02,0,0
8,4,0.278635956800136,0.01,0,0
8,5,0.244936180703087,0,0,0
8,6,0.491565180970633,0.02,0,0
8,7,0.457280770348699,0.01,0,0
8,8,0.415843471148881,0,0,0
8,9,0.176987369441549,0.02,0,0
8,10,0.209028528145575,0.01,0,0
9,1,0.154469948328823,0.01,0,0
9,2,0.196672069782482,0.02,0,0
9,3,0.147335999886002,0.02,0,0
9,4,0.194581287699447,0,0,0
9,5,0.19514102730256,0.02,0,0
9,6,0.201319017945371,0.02,0,0
9,7,0.255939779991549,0.02,0,0
9,8,0.0932432507013488,0.01,0,0
9,9,0.184398022158953,0.0099999999999999,0,0
9,10,0.378155317693723,0.01,0,0
10,1,0.134744282653138,0,0,0
10,2,0.260095880273174,0,0,0
10,3,0.282421112153145,0,0,0
10,4,0.312351801073365,0.02,0,0
10,5,0.337636938353636,0,0,0
10,6,0.150140346126235,0.02,0,0
10,7,0.445321047518494,0,0,0
10,8,0.165934585345446,0,0,0
10,9,0.333778319946376,0,0,0
10,10,0.250771257860963,0.0199999999999999,0,0
