"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
27,29,30,29,0.0575556171906854,0.14,0
27,29,30,30,0.0440115606786479,0.14,0
27,29,30,31,0.0444652933827986,0.12,0
27,29,30,32,0.0389353261010602,0.14,0
27,29,30,33,0.193433430220055,0.15,0
27,29,31,27,0.0619177243921485,0.14,0
27,29,31,28,0.0351549523202089,0.13,0
27,29,31,29,0.0852418958925138,0.14,0
27,29,31,30,0.0464526732163898,0.14,0
27,29,31,31,0.0807977718322638,0.16,0
27,29,31,32,0.0467051995120508,0.14,0
27,29,31,33,0.0635412614433829,0.16,0
27,29,32,27,0.0534948802458818,0.16,0
27,29,32,28,0.0524754524302985,0.16,0
27,29,32,29,0.0433821645298842,0.14,0
27,29,32,30,0.0398083290631309,0.14,0
27,29,32,31,0.119617451463035,0.16,0
27,29,32,32,0.0652493124717659,0.17,0
27,29,32,33,0.0357890860192339,0.14,0
27,29,33,27,0.0433362915940629,0.16,0
27,29,33,28,0.0517829733617047,0.15,0
27,29,33,29,0.0313161870149202,0.14,0
27,29,33,30,0.0378450192267476,0.14,0
27,29,33,31,0.0596594438527075,0.16,0
27,29,33,32,0.100504419209248,0.16,0
27,29,33,33,0.0988490637524404,0.15,0
27,30,27,27,0.0736593252035462,0.16,0
27,30,27,28,0.115490790149177,0.12,0
27,30,27,29,0.0822056887736194,0.14,0
27,30,27,30,0.057878663776107,0.14,0
27,30,27,31,0.0496396050564813,0.14,0
27,30,27,32,0.0663289356995224,0.14,0
27,30,27,33,0.0569101510544128,0.14,0
27,30,28,27,0.0689720122542894,0.12,0
27,30,28,28,0.0789318532074187,0.14,0
27,30,28,29,0.0450012656081065,0.12,0
27,30,28,30,0.169927680027861,0.16,0
27,30,28,31,0.178450544716602,0.16,0
27,30,28,32,0.037250342741149,0.14,0
27,30,28,33,0.0568128871575509,0.14,0
27,30,29,27,0.0596134588730298,0.14,0
27,30,29,28,0.0431151816822982,0.14,0
27,30,29,29,0.0386970396978414,0.16,0
27,30,29,30,0.251720678201714,0.17,0
27,30,29,31,0.0345316123903868,0.15,0
27,30,29,32,0.0472259788171522,0.14,0
27,30,29,33,0.0765661466073988,0.19,0
27,30,30,27,0.0638892567144386,0.14,0
27,30,30,28,0.0474279767164836,0.16,0
27,30,30,29,0.0298015003307874,0.15,0
27,30,30,30,0.0527168139961602,0.16,0
27,30,30,31,0.0448846396134253,0.16,0
27,30,30,32,0.042046033545627,0.15,0
27,30,30,33,0.0639852946400844,0.17,0
27,30,31,27,0.0866293923859661,0.14,0
27,30,31,28,0.0787386258485137,0.15,0
27,30,31,29,0.0421334395812178,0.16,0
27,30,31,30,0.0490749027570488,0.13,0
27,30,31,31,0.104656727529071,0.16,0
27,30,31,32,0.0780295980541618,0.14,0
27,30,31,33,0.0648640568290524,0.17,0
27,30,32,27,0.0418010880799283,0.14,0
27,30,32,28,0.0302693432995975,0.14,0
