"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
4,4,4,0.959382753951289,0.00999999999999998,0
4,4,5,0.996471190183035,0.02,0
4,4,6,0.988323572730122,0.00999999999999998,0
4,4,7,1.04709460361494,0.00999999999999998,0
4,4,8,0.907827394998965,0.03,0
4,4,9,1.02456592501775,0.02,0
4,4,10,0.911884693868796,0.00999999999999998,0
4,5,4,0.969602653396372,0.02,0
4,5,5,0.962407771116576,0.02,0
4,5,6,0.80473052932491,0.00999999999999998,0
4,5,7,0.976977680278722,0.02,0
4,5,8,1.00897328587609,0.02,0
4,5,9,0.960955835507684,0.00999999999999995,0
4,5,10,0.96900839448507,0.02,0
4,6,4,0.873012688270454,0,0
4,6,5,0.969747935056612,0,0
4,6,6,1.13451631369757,0,0
4,6,7,0.944618496929252,0,0
4,6,8,0.926599130049338,0,0
4,6,9,0.970714320802804,0,0
4,6,10,0.985923281461391,0,0
4,7,4,0.953349861847077,0,0
4,7,5,0.972996327006249,0,0
4,7,6,1.00860891333566,0,0
4,7,7,0.988088193066119,0.02,0
4,7,8,0.928566569217814,0.02,0
4,7,9,0.95295873945306,0.00999999999999995,0
4,7,10,0.956211349399187,0.00999999999999995,0
4,8,4,0.958376488606076,0.01,0
4,8,5,0.971525397872196,0.02,0
4,8,6,0.97166834986259,0.02,0
4,8,7,0.957234625247889,0.02,0
4,8,8,0.962660890702294,0.01,0
4,8,9,0.94159534856269,0,0
4,8,10,0.941287917087556,0.01,0
4,9,4,0.978855406506253,0,0
4,9,5,0.953314496198604,0,0
4,9,6,0.929016269533395,0,0
4,9,7,0.991982484490242,0,0
4,9,8,0.879865978073581,0,0
4,9,9,1.06948334850632,0.02,0
4,9,10,1.01782845130344,0.02,0
4,10,4,0.969967253700658,0,0
4,10,5,0.969932661820117,0.00999999999999995,0
4,10,6,0.990440959036683,0.02,0
4,10,7,0.959418233984005,0,0
4,10,8,0.942469932108292,0.01,0
4,10,9,1.0294823105794,0.02,0
4,10,10,0.97449854025116,0.02,0
5,4,4,0.958680602126293,0.01,0
5,4,5,1.00413299846368,0,0
5,4,6,1.12337719202497,0,0
5,4,7,1.17356117984649,0,0
5,4,8,0.955884935048381,0,0
5,4,9,0.949318391163535,0,0
5,4,10,0.909527816993916,0.01,0
5,5,4,1.01355322779929,0,0
5,5,5,0.899453774116223,0.02,0
5,5,6,0.815284526511941,0,0
5,5,7,0.966611743674681,0,0
5,5,8,0.897919591675623,0,0
5,5,9,0.962428638875654,0.01,0
5,5,10,0.771445193763633,0.02,0
5,6,4,1.06919326260489,0.02,0
5,6,5,0.952783016588487,0.02,0
5,6,6,0.985873963686495,0.01,0
5,6,7,0.967390207821188,0,0
5,6,8,0.824974449543895,0.02,0
5,6,9,1.01296905011558,0.01,0
5,6,10,0.934639919501769,0.02,0
5,7,4,0.963781898735405,0.02,0
5,7,5,0.91188093305004,0.01,0
5,7,6,1.00722590480514,0,0
5,7,7,0.911143473052468,0.01,0
5,7,8,0.911011553266826,0,0
5,7,9,0.958749209377565,0,0
5,7,10,0.858470418493884,0,0
5,8,4,0.968225208661925,0.01,0
5,8,5,0.966578135359545,0,0
5,8,6,0.962053080071398,0.02,0
5,8,7,1.03029773428098,0.0099999999999999,0
5,8,8,0.967343790904258,0.01,0
5,8,9,0.979381754695739,0.02,0
5,8,10,1.17907629839876,0.0099999999999999,0
5,9,4,0.954301184533019,0.02,0
5,9,5,0.938289207288566,0.02,0
5,9,6,0.973190796501988,0.0099999999999999,0
5,9,7,0.903986301997113,0.01,0
5,9,8,0.870593489222075,0.02,0
5,9,9,0.973690353437448,0.02,0
5,9,10,0.865102545358607,0,0
5,10,4,0.966333446864452,0.02,0
5,10,5,0.965005229980144,0.02,0
5,10,6,1.09174684724297,0.01,0
5,10,7,0.8688629661841,0.02,0
5,10,8,1.04787523753334,0,0
5,10,9,0.820171153842731,0.01,0
5,10,10,1.03492994033624,0.02,0
6,4,4,0.942148447284511,0,0
6,4,5,0.853282899470776,0,0
6,4,6,0.928093655297873,0.01,0
6,4,7,0.968314875305174,0.02,0
6,4,8,0.851724335864525,0,0
6,4,9,0.861937102202026,0,0
6,4,10,0.964296595285382,0,0
6,5,4,1.02082107366366,0,0
6,5,5,0.982845493048699,0.01,0
6,5,6,0.994214258652819,0.0199999999999999,0
6,5,7,0.961656563760823,0,0
6,5,8,1.17057530654243,0,0
6,5,9,0.910587557746601,0.0199999999999999,0
6,5,10,1.01831474386603,0,0
6,6,4,0.960075315525707,0.01,0
6,6,5,0.966538702010371,0.02,0
6,6,6,0.952414876499169,0.02,0
6,6,7,0.88111946786355,0.01,0
6,6,8,1.09203523990803,0.02,0
6,6,9,1.14006966065418,0,0
6,6,10,1.03304715884624,0,0
6,7,4,0.965863660297692,0,0
6,7,5,0.865555492516332,0.02,0
6,7,6,0.976397498663233,0.02,0
6,7,7,0.764722733613705,0.0099999999999999,0
6,7,8,0.956758179814365,0.02,0
6,7,9,0.783397426270244,0,0
6,7,10,0.884655722187001,0,0
6,8,4,0.878955300170684,0,0
6,8,5,0.873186159821456,0,0
6,8,6,0.986577410096898,0,0
6,8,7,1.00952850187902,0.02,0
6,8,8,1.15935858141246,0.02,0
6,8,9,0.970247148588687,0.01,0
6,8,10,1.32187574311921,0,0
6,9,4,1.04503293356038,0,0
6,9,5,0.995528295656373,0.02,0
6,9,6,1.00366740908057,0,0
6,9,7,0.99863696426066,0.02,0
6,9,8,0.898708949834282,0.0099999999999999,0
6,9,9,0.975228052063359,0.02,0
6,9,10,0.983148157583166,0.01,0
6,10,4,0.952348739810466,0,0
6,10,5,0.997842175911986,0,0
6,10,6,0.969440381730812,0,0
6,10,7,1.05078264924916,0.01,0
6,10,8,0.945542025836359,0.01,0
6,10,9,0.920018928926457,0.0199999999999999,0
6,10,10,1.00535864481167,0.01,0
7,4,4,0.900865582686579,0.02,0
7,4,5,0.902689346395455,0.02,0
7,4,6,0.905345197460606,0,0
7,4,7,0.941410136699337,0,0
7,4,8,0.94540982563594,0.01,0
7,4,9,0.951675075457279,0.02,0
7,4,10,0.904926932804421,0,0
7,5,4,0.97914770228976,0,0
7,5,5,0.962893067387317,0,0
7,5,6,0.904934185039203,0,0
7,5,7,1.23566991682402,0,0
7,5,8,1.00590294935289,0.01,0
7,5,9,0.966735682681989,0.01,0
7,5,10,0.89304666971901,0.02,0
7,6,4,0.915273942057709,0.01,0
7,6,5,0.952017198918291,0,0
