"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
17,17,0.103254021987057,0.02,0.02,0
17,18,0.117120381117732,0.02,0.02,0
17,19,0.100081196160289,0.03,0,0
17,20,0.114687256443071,0.03,0,0
17,21,0.0875184046422286,0.00999999999999998,0.02,0
17,22,0.104138837630252,0.02,0.01,0
17,23,0.106933185733074,0.05,0,0
17,24,0.0991060280200734,0.03,0.02,0
17,25,0.105184221394643,0.04,0,0
17,26,0.100275789158385,0.03,0.01,0
17,27,0.112534306693357,0.03,0,0
18,17,0.100108647789691,0.01,0,0
18,18,0.0953896584403985,0.04,0,0
18,19,0.110781125007966,0.03,0,0
18,20,0.0963251379292805,0.01,0,0
18,21,0.0927673411759489,0.03,0,0
18,22,0.0926931424842029,0.03,0,0
18,23,0.0981901671895798,0.03,0,0
18,24,0.123379056929373,0.02,0,0
18,25,0.0887991224992308,0.03,0,0
18,26,0.102522528959493,0.03,0,0
18,27,0.110717281085684,0.03,0,0
19,17,0.0959951208735849,0.02,0,0
19,18,0.114050021894308,0.03,0,0
19,19,0.132861453757309,0.04,0,0
19,20,0.095034012862025,0.00999999999999995,0,0
19,21,0.117106711888747,0.03,0,0
19,22,0.113304071456581,0.03,0,0
19,23,0.112413671533265,0.03,0,0
19,24,0.0971754552664492,0.07,0,0
19,25,0.143962176148298,0.04,0,0
19,26,0.136411238034565,0.04,0,0
19,27,0.141752260667987,0.03,0,0
20,17,0.0986026998126734,0.04,0,0
20,18,0.118937505021512,0.03,0,0
20,19,0.106904339805495,0.05,0,0
20,20,0.125512152769127,0.03,0,0
20,21,0.108883963354686,0.03,0,0
20,22,0.106957787836007,0.03,0,0
20,23,0.111616145839084,0.03,0,0
20,24,0.0908958913159546,0.04,0,0
20,25,0.102285600092783,0.04,0,0
20,26,0.0975098431643094,0.05,0,0
20,27,0.126966786278915,0.07,0,0
21,17,0.100616981388229,0.04,0,0
21,18,0.111798866157931,0.03,0,0
21,19,0.113225599018103,0.01,0,0
21,20,0.0893801798332531,0.02,0,0
21,21,0.145740608489371,0.05,0,0
21,22,0.103826924693786,0.03,0.01,0
21,23,0.170413931123616,0.05,0.01,0
21,24,0.121567609486537,0.03,0.02,0
21,25,0.095200742544445,0.03,0,0
21,26,0.107024274727446,0.03,0,0
21,27,0.0957826931303727,0.0499999999999999,0,0
22,17,0.120840149984681,0.03,0,0
22,18,0.102213519188381,0.0299999999999999,0,0
22,19,0.109438699576077,0.0099999999999999,0,0
22,20,0.0984849487055001,0.05,0,0
22,21,0.0907901108967516,0.01,0,0
22,22,0.105615831371367,0.0399999999999999,0,0
22,23,0.0989933544396515,0.05,0,0
22,24,0.0970907570531886,0.08,0,0
22,25,0.107741286884945,0.03,0,0
22,26,0.0959552448285444,0.0700000000000001,0,0
22,27,0.0925668415636713,0.03,0,0
23,17,0.107126641685106,0.03,0,0
23,18,0.0957967757122925,0.0600000000000001,0,0
23,19,0.0919476876466779,0.03,0,0
23,20,0.199990655230025,0.05,0,0
23,21,0.146673691108188,0.02,0,0
23,22,0.19176478093649,0.05,0,0
23,23,0.118103771593661,0.0299999999999999,0,0
23,24,0.0993804128657337,0.03,0,0
23,25,0.105969079322364,0.03,0,0
23,26,0.101474552523894,0.03,0,0
23,27,0.16928907347265,0.0399999999999999,0,0
24,17,0.117977994934751,0.0199999999999999,0,0
24,18,0.106549101693226,0.0399999999999999,0,0
24,19,0.112533943288571,0.02,0,0
24,20,0.118746188603666,0.03,0,0
24,21,0.103402111684132,0.03,0,0
24,22,0.101948604597431,0.02,0,0
24,23,0.10743958234368,0.04,0,0
24,24,0.0968102439143222,0.0599999999999999,0,0
24,25,0.100333742557184,0.03,0.02,0
24,26,0.105437274619894,0.03,0,0
24,27,0.13045240600211,0.05,0,0
25,17,0.146862807725065,0.0499999999999999,0,0
25,18,0.112983329412639,0.03,0,0
25,19,0.103390889985028,0.05,0,0
25,20,0.0971618981441264,0.03,0,0
25,21,0.129411899958769,0.03,0,0
25,22,0.0987351403968484,0.05,0,0
25,23,0.124887998378645,0.0299999999999999,0,0
25,24,0.115139554564933,0.0700000000000001,0,0
25,25,0.119181800460255,0.03,0,0
25,26,0.177483783629845,0.05,0,0
25,27,0.111016771955184,0.04,0.02,0
26,17,0.103030261741087,0.03,0,0
26,18,0.119285411061006,0.05,0,0
26,19,0.10324279372038,0.04,0,0
26,20,0.113783222943478,0.04,0,0
26,21,0.109237554280055,0.0299999999999999,0,0
26,22,0.113642910875877,0.04,0,0
26,23,0.101176514432502,0.03,0,0
26,24,0.11371726811039,0.05,0,0
26,25,0.128927142345045,0.08,0,0
26,26,0.101849795988398,0.0499999999999999,0,0
26,27,0.103288579430122,0.0299999999999999,0,0
27,17,0.0937657042707315,0.0299999999999999,0,0
27,18,0.156062356506313,0.01,0,0
27,19,0.101364201531092,0.05,0,0
27,20,0.101330632498989,0.04,0,0
27,21,0.10179687154645,0.05,0,0
27,22,0.119769261547297,0.03,0.02,0
27,23,0.191847740294838,0.04,0,0
27,24,0.0987236945701185,0.0599999999999999,0,0
27,25,0.111125910126676,0.03,0,0
27,26,0.142609252732468,0.03,0,0
27,27,0.128517508354411,0.03,0,0
