"Layer 1","Layer 2","Layer 3","Layer 4","MSE","User Time","CPU Time","Reutilized"
2,2,2,2,0.107615913736126,0.00999999999999998,0,0
2,2,2,3,0.10838370421621,0.02,0,0
2,2,2,4,0.107855197711378,0.02,0,0
2,2,2,5,0.107306779735697,0.02,0,0
2,2,2,6,0.107479612510297,0.02,0,0
2,2,2,7,0.107172821209245,0.00999999999999998,0,0
2,2,2,8,0.107804733993793,0.02,0,0
2,2,2,9,0.107983254463728,0.02,0,0
2,2,2,10,0.10790468363409,0.00999999999999998,0,0
2,2,2,11,0.10859627074335,0.00999999999999998,0,0
2,2,2,12,0.107233026447668,0.00999999999999998,0,0
2,2,3,2,0.108542748962819,0.02,0,0
2,2,3,3,0.107353684867073,0,0,0
2,2,3,4,0.108117838873733,0.02,0,0
2,2,3,5,0.10731872028341,0,0,0
2,2,3,6,0.10514881617529,0.02,0,0
2,2,3,7,0.107073640786094,0.02,0,0
2,2,3,8,0.108155672908926,0.02,0,0
2,2,3,9,0.107432913143957,0.02,0,0
2,2,3,10,0.107317181496599,0,0,0
2,2,3,11,0.107833615868333,0.01,0,0
2,2,3,12,0.106553284718555,0,0,0
2,2,4,2,0.107733715078191,0,0,0
2,2,4,3,0.108047099100667,0,0,0
2,2,4,4,0.108592380743968,0,0,0
2,2,4,5,0.105378851546782,0.01,0,0
2,2,4,6,0.110013223640651,0.02,0,0
2,2,4,7,0.106870929132066,0.02,0,0
2,2,4,8,0.107815384546091,0.01,0,0
2,2,4,9,0.107980565445746,0,0,0
2,2,4,10,0.107711373004417,0.01,0,0
2,2,4,11,0.107582588105003,0,0,0
2,2,4,12,0.106784692048813,0.02,0,0
2,2,5,2,0.107876769365121,0.02,0,0
2,2,5,3,0.107418182271007,0.02,0,0
2,2,5,4,0.107129244689916,0.02,0,0
2,2,5,5,0.107511667856024,0.02,0,0
2,2,5,6,0.106863620687936,0,0,0
2,2,5,7,0.107243502305681,0,0,0
2,2,5,8,0.107628929289521,0,0,0
2,2,5,9,0.107237306585118,0.02,0,0
2,2,5,10,0.108221361304616,0.02,0,0
2,2,5,11,0.107545283040617,0.02,0,0
2,2,5,12,0.107512077763126,0.02,0,0
2,2,6,2,0.107281483986863,0.02,0,0
2,2,6,3,0.107342232148874,0.01,0,0
2,2,6,4,0.107042465862064,0.01,0,0
2,2,6,5,0.107123304887714,0.02,0,0
2,2,6,6,0.108064808448131,0.01,0,0
2,2,6,7,0.107050425744599,0.02,0,0
2,2,6,8,0.108711278185844,0.02,0,0
2,2,6,9,0.108047089441347,0.01,0,0
2,2,6,10,0.107333058509456,0,0,0
2,2,6,11,0.108744249270614,0.02,0,0
2,2,6,12,0.10775279521629,0,0,0
2,2,7,2,0.106331410268882,0,0,0
2,2,7,3,0.107535337802635,0.02,0,0
2,2,7,4,0.107560011175573,0.02,0,0
2,2,7,5,0.108148768661431,0,0,0
2,2,7,6,0.1072905305011,0.02,0,0
2,2,7,7,0.107224661161829,0.01,0,0
2,2,7,8,0.107338643657572,0.01,0,0
2,2,7,9,0.10717054074392,0.02,0,0
2,2,7,10,0.106717597188658,0,0,0
2,2,7,11,0.10805169453613,0,0,0
2,2,7,12,0.107252465125669,0.02,0,0
2,2,8,2,0.10723516498977,0.02,0,0
2,2,8,3,0.107769756303703,0.02,0,0
2,2,8,4,0.107228462579443,0,0,0
2,2,8,5,0.109102767796886,0,0,0
2,2,8,6,0.106459980261923,0,0,0
2,2,8,7,0.107869971322965,0,0.02,0
2,2,8,8,0.107028963098583,0,0,0
2,2,8,9,0.10696376409215,0.01,0,0
2,2,8,10,0.107962619035836,0.01,0,0
2,2,8,11,0.107923222769666,0,0,0
2,2,8,12,0.106720424558836,0,0,0
2,2,9,2,0.109194588541225,0.01,0,0
2,2,9,3,0.107158402194249,0,0,0
2,2,9,4,0.108959707730601,0.02,0,0
2,2,9,5,0.107185153986201,0,0,0
2,2,9,6,0.107962532487405,0.03,0,0
2,2,9,7,0.107832418416674,0.01,0,0
2,2,9,8,0.106165626445376,0.01,0,0
2,2,9,9,0.107331658665361,0,0,0
2,2,9,10,0.106695054945622,0.01,0,0
2,2,9,11,0.107560507367393,0.02,0,0
2,2,9,12,0.10691715953936,0.01,0,0
2,2,10,2,0.107632574605849,0.02,0,0
2,2,10,3,0.10698258439986,0.02,0,0
2,2,10,4,0.107268945211877,0.01,0,0
2,2,10,5,0.107133993248035,0.01,0,0
2,2,10,6,0.1069513493775,0.01,0,0
2,2,10,7,0.108640053191374,0,0,0
2,2,10,8,0.107021839208032,0,0,0
2,2,10,9,0.107621970401904,0.02,0,0
2,2,10,10,0.107163948839368,0,0,0
2,2,10,11,0.107199517687624,0.01,0,0
2,2,10,12,0.107096032832998,0.0199999999999999,0,0
2,2,11,2,0.107203983644522,0,0,0
2,2,11,3,0.108529917399654,0.01,0,0
2,2,11,4,0.107379167542249,0.01,0,0
2,2,11,5,0.106100321480415,0.01,0,0
2,2,11,6,0.107731167873567,0.02,0,0
2,2,11,7,0.107933840140141,0.02,0,0
2,2,11,8,0.108401687289464,0.0199999999999999,0,0
2,2,11,9,0.107330609602855,0,0,0
2,2,11,10,0.108021901692456,0.02,0,0
2,2,11,11,0.106813704317908,0.01,0,0
2,2,11,12,0.106717907471371,0.01,0,0
2,2,12,2,0.107233541186807,0.02,0,0
2,2,12,3,0.106958516129737,0,0,0
2,2,12,4,0.10711370568754,0,0,0
2,2,12,5,0.107699348163431,0,0,0
2,2,12,6,0.107525987243128,0,0,0
2,2,12,7,0.10734791763042,0,0,0
2,2,12,8,0.10662844583355,0.02,0,0
2,2,12,9,0.106999175250598,0.02,0,0
2,2,12,10,0.107182266367776,0.02,0,0
2,2,12,11,0.107843249213904,0.02,0,0
2,2,12,12,0.108127589006223,0.0099999999999999,0,0
2,3,2,2,0.10298134684449,0.01,0,0
2,3,2,3,0.107476273201635,0,0,0
2,3,2,4,0.104987061223918,0.0099999999999999,0,0
2,3,2,5,0.108101354166029,0.02,0,0
2,3,2,6,0.107546669535267,0,0,0
2,3,2,7,0.107337419204875,0.0099999999999999,0,0
2,3,2,8,0.111823353527395,0,0,0
2,3,2,9,0.106999476547563,0.02,0,0
2,3,2,10,0.107069403353069,0.02,0,0
2,3,2,11,0.107624199040245,0,0,0
2,3,2,12,0.107441461409979,0,0,0
2,3,3,2,0.108394100092914,0,0,0
2,3,3,3,0.110525107279791,0.0099999999999999,0,0
2,3,3,4,0.108108480907827,0.02,0,0
2,3,3,5,0.106833231665722,0,0,0
2,3,3,6,0.107297114051054,0,0,0
2,3,3,7,0.10721804890898,0.02,0,0
2,3,3,8,0.108102213040113,0.0199999999999999,0,0
2,3,3,9,0.10768076783209,0,0,0
2,3,3,10,0.107345991962748,0.01,0,0
2,3,3,11,0.108124791120023,0.02,0,0
2,3,3,12,0.108841158934639,0.02,0,0
2,3,4,2,0.107514880870883,0.01,0,0
2,3,4,3,0.107729326608743,0.01,0,0
2,3,4,4,0.106427826505202,0.02,0,0
2,3,4,5,0.106965580843891,0,0,0
2,3,4,6,0.107844553565017,0,0,0
2,3,4,7,0.107361689429671,0,0,0
2,3,4,8,0.107445773766054,0.01,0,0
2,3,4,9,0.107213198204746,0,0,0
2,3,4,10,0.107152841229695,0.02,0,0
2,3,4,11,0.10692369377539,0,0,0
2,3,4,12,0.10600269569184,0.02,0,0
2,3,5,2,0.107352167894723,0,0,0
2,3,5,3,0.107429947519272,0.02,0,0
2,3,5,4,0.107180045138704,0.02,0,0
2,3,5,5,0.108093409968537,0,0,0
2,3,5,6,0.107652327488632,0.02,0,0
2,3,5,7,0.107616959725292,0.02,0,0
2,3,5,8,0.10718034274387,0,0,0
2,3,5,9,0.108239091911607,0.01,0,0
2,3,5,10,0.107144033246859,0.02,0,0
2,3,5,11,0.106587694752392,0,0,0
2,3,5,12,0.106811280021866,0.02,0,0
2,3,6,2,0.107356998330644,0,0,0
2,3,6,3,0.108142270715771,0,0,0
2,3,6,4,0.105658375455546,0.02,0,0
2,3,6,5,0.108325063938947,0.01,0,0
2,3,6,6,0.109522711450533,0.02,0,0
2,3,6,7,0.107703570621488,0.01,0,0
2,3,6,8,0.10744629532998,0.01,0,0
2,3,6,9,0.10768674398885,0.01,0,0
2,3,6,10,0.107248021062066,0.02,0,0
2,3,6,11,0.106405694587634,0.01,0,0
2,3,6,12,0.107004311933938,0.01,0,0
2,3,7,2,0.107850343132376,0.02,0,0
2,3,7,3,0.107965351743965,0,0,0
2,3,7,4,0.107025607354583,0,0,0
2,3,7,5,0.107048605065953,0,0,0
2,3,7,6,0.107591731716541,0,0,0
2,3,7,7,0.107689275343047,0,0,0
2,3,7,8,0.10904023342078,0,0,0
2,3,7,9,0.107538039373687,0.01,0,0
2,3,7,10,0.10722773199747,0.01,0,0
2,3,7,11,0.106994864292751,0,0,0
2,3,7,12,0.108532766471211,0,0,0
2,3,8,2,0.107797497055262,0.01,0,0
2,3,8,3,0.106415958936942,0.02,0,0
2,3,8,4,0.108412649810654,0,0,0
2,3,8,5,0.108242050117301,0.01,0,0
2,3,8,6,0.107890759998594,0,0,0
2,3,8,7,0.104510769203571,0.01,0,0
2,3,8,8,0.106769687525895,0.01,0,0
2,3,8,9,0.107777838787312,0.01,0,0
2,3,8,10,0.108109670313025,0.01,0,0
2,3,8,11,0.104835645596412,0.01,0,0
2,3,8,12,0.109394399626618,0,0,0
2,3,9,2,0.10803357326557,0,0,0
2,3,9,3,0.112692173695302,0,0,0
2,3,9,4,0.108079406226894,0.01,0,0
2,3,9,5,0.106396639057166,0.02,0,0
2,3,9,6,0.10673073321744,0,0,0
2,3,9,7,0.113197240218224,0.01,0,0
2,3,9,8,0.107369738286296,0,0,0
2,3,9,9,0.107640666659805,0,0,0
2,3,9,10,0.108130752087126,0.01,0,0
2,3,9,11,0.106318656108818,0.02,0,0
2,3,9,12,0.107604543189292,0.01,0,0
2,3,10,2,0.107718828017265,0,0,0
2,3,10,3,0.107780629367857,0,0,0
2,3,10,4,0.107255864742608,0,0,0
2,3,10,5,0.107658770851017,0.02,0,0
2,3,10,6,0.107221013458125,0,0,0
2,3,10,7,0.105074057556104,0,0,0
2,3,10,8,0.107554854090673,0,0,0
2,3,10,9,0.106651089295675,0.01,0,0
2,3,10,10,0.109654039747345,0.01,0,0
2,3,10,11,0.106197749831191,0.02,0,0
2,3,10,12,0.106234695029629,0.02,0,0
2,3,11,2,0.109507687649928,0.02,0,0
2,3,11,3,0.107375707953549,0,0,0
2,3,11,4,0.108101620739361,0.01,0,0
2,3,11,5,0.107695776462673,0.01,0,0
2,3,11,6,0.10386712938531,0.01,0,0
2,3,11,7,0.107446447839954,0,0,0
2,3,11,8,0.108155622976798,0.0199999999999998,0,0
2,3,11,9,0.108979228405042,0.01,0,0
2,3,11,10,0.104562896339357,0,0,0
2,3,11,11,0.106776653331237,0.0199999999999998,0,0
2,3,11,12,0.107095866839641,0.02,0,0
2,3,12,2,0.108012645760136,0.02,0,0
2,3,12,3,0.107549258719144,0,0,0
2,3,12,4,0.107492693194788,0,0,0
2,3,12,5,0.108975298534542,0.02,0,0
2,3,12,6,0.106855726098944,0.0199999999999998,0,0
2,3,12,7,0.107718406733501,0.02,0,0
2,3,12,8,0.105362691146752,0,0,0
2,3,12,9,0.104265744166569,0.02,0,0
2,3,12,10,0.109925988158504,0.01,0,0
2,3,12,11,0.10917765275014,0.01,0,0
2,3,12,12,0.108297898671435,0.01,0,0
2,4,2,2,0.106962354637494,0.01,0,0
2,4,2,3,0.107336046313123,0.01,0,0
2,4,2,4,0.106381374405661,0,0,0
2,4,2,5,0.108580281960363,0,0,0
2,4,2,6,0.108558476619799,0.01,0,0
2,4,2,7,0.107472081935708,0,0,0
2,4,2,8,0.108693143525093,0,0,0
2,4,2,9,0.108233428800411,0,0,0
2,4,2,10,0.108745868304453,0.02,0,0
2,4,2,11,0.108371083054673,0,0,0
2,4,2,12,0.105919931613485,0.02,0,0
2,4,3,2,0.107753853289188,0.02,0,0
2,4,3,3,0.107796947547672,0.02,0,0
2,4,3,4,0.107006667216044,0.02,0,0
2,4,3,5,0.106832800702742,0.02,0,0
2,4,3,6,0.106078176453622,0.02,0,0
2,4,3,7,0.106998409038308,0.01,0,0
2,4,3,8,0.107439054472221,0.02,0,0
2,4,3,9,0.10858745830278,0,0,0
2,4,3,10,0.106624898435916,0,0,0
2,4,3,11,0.107560233914732,0,0,0
2,4,3,12,0.111294161153806,0,0,0
2,4,4,2,0.106956555852091,0,0,0
2,4,4,3,0.107107124991719,0.01,0,0
2,4,4,4,0.110115981328341,0,0,0
2,4,4,5,0.106855522881599,0.02,0,0
2,4,4,6,0.105850072362749,0.01,0,0
2,4,4,7,0.108158242242028,0,0,0
2,4,4,8,0.110299026532813,0,0,0
2,4,4,9,0.107239725198282,0,0,0
2,4,4,10,0.106917306107688,0.02,0,0
2,4,4,11,0.106832213682762,0.01,0,0
2,4,4,12,0.107883716653718,0.02,0,0
2,4,5,2,0.107252912609068,0.02,0,0
2,4,5,3,0.106887821356694,0,0,0
2,4,5,4,0.107912486120513,0.02,0,0
2,4,5,5,0.106122089012722,0.01,0,0
2,4,5,6,0.10810137055871,0.02,0,0
2,4,5,7,0.108364515486599,0.01,0,0
2,4,5,8,0.106411622106595,0,0,0
2,4,5,9,0.104421739272268,0.01,0,0
2,4,5,10,0.108496256861894,0,0,0
2,4,5,11,0.106481491301239,0,0,0
2,4,5,12,0.108911162327993,0,0,0
2,4,6,2,0.107697649402741,0.02,0,0
2,4,6,3,0.107388463023638,0.01,0,0
2,4,6,4,0.107525313381582,0.01,0,0
2,4,6,5,0.108558936987342,0,0,0
2,4,6,6,0.110356405046561,0.02,0,0
2,4,6,7,0.107897932834457,0.01,0,0
2,4,6,8,0.107237605354613,0.02,0,0
2,4,6,9,0.107483023453105,0,0,0
2,4,6,10,0.106264741788951,0.02,0,0
2,4,6,11,0.110099007255382,0.02,0,0
2,4,6,12,0.108208094503922,0,0,0
2,4,7,2,0.106983223036652,0.0199999999999998,0,0
2,4,7,3,0.108239139485448,0,0,0
2,4,7,4,0.104593751415533,0.02,0,0
2,4,7,5,0.106193365890082,0.01,0,0
2,4,7,6,0.107321169037162,0,0,0
2,4,7,7,0.106979072060966,0,0,0
2,4,7,8,0.107880273801702,0,0,0
2,4,7,9,0.110838425746605,0,0,0
2,4,7,10,0.108162023747706,0.01,0,0
2,4,7,11,0.108154011566894,0.01,0,0
2,4,7,12,0.105710579587695,0.01,0,0
2,4,8,2,0.105879816439329,0,0,0
2,4,8,3,0.107487306588886,0,0,0
2,4,8,4,0.106489183155199,0.01,0,0
2,4,8,5,0.106696718868479,0,0,0
2,4,8,6,0.10814309803006,0.02,0,0
2,4,8,7,0.107719158208233,0.02,0,0
2,4,8,8,0.106439692552082,0.02,0,0
2,4,8,9,0.108004476343192,0.02,0,0
2,4,8,10,0.108282296706349,0,0,0
2,4,8,11,0.108079494084954,0.02,0,0
2,4,8,12,0.109009095426122,0.02,0,0
2,4,9,2,0.107174147028652,0.02,0,0
2,4,9,3,0.10942307266033,0,0,0
2,4,9,4,0.107961037879097,0.0199999999999998,0,0
2,4,9,5,0.104621041960945,0,0,0
2,4,9,6,0.106708626357266,0.02,0,0
2,4,9,7,0.107095516591627,0.02,0,0
2,4,9,8,0.105595710711664,0.02,0,0
2,4,9,9,0.106490062047134,0.01,0,0
2,4,9,10,0.106360677620037,0.02,0,0
2,4,9,11,0.108965443369241,0.01,0,0
2,4,9,12,0.105098910940742,0,0,0
2,4,10,2,0.10795312456855,0.02,0,0
2,4,10,3,0.107913575424852,0,0,0
2,4,10,4,0.107843402849475,0,0,0
2,4,10,5,0.105141310210788,0.02,0,0
2,4,10,6,0.105574549365868,0.01,0,0
2,4,10,7,0.105207628352521,0,0,0
2,4,10,8,0.110172990314043,0,0,0
2,4,10,9,0.106820211095678,0.01,0,0
2,4,10,10,0.108971947316464,0.0199999999999998,0,0
2,4,10,11,0.109587887049234,0.0199999999999998,0,0
2,4,10,12,0.106229550594909,0,0,0
2,4,11,2,0.108017832604735,0.02,0,0
2,4,11,3,0.10727632147732,0.03,0,0
2,4,11,4,0.10704324543009,0,0,0
2,4,11,5,0.10026435281875,0.01,0,0
2,4,11,6,0.105221184029743,0,0,0
2,4,11,7,0.107080950364449,0,0,0
2,4,11,8,0.10752508600611,0.02,0,0
2,4,11,9,0.104742271209707,0.02,0,0
2,4,11,10,0.107901387251188,0.02,0,0
2,4,11,11,0.107169925728872,0.02,0,0
2,4,11,12,0.10791842675801,0.02,0,0
2,4,12,2,0.107883740578538,0.01,0,0
2,4,12,3,0.107740024028002,0.02,0,0
2,4,12,4,0.107860273593675,0,0,0
2,4,12,5,0.106600602386457,0.02,0,0
2,4,12,6,0.105571713473311,0.02,0,0
2,4,12,7,0.10707516272877,0,0,0
2,4,12,8,0.105489886761511,0.02,0,0
2,4,12,9,0.105538145957954,0.02,0,0
2,4,12,10,0.106737440882319,0.02,0,0
2,4,12,11,0.105866520798893,0.00999999999999979,0,0
2,4,12,12,0.107579206738544,0.02,0,0
2,5,2,2,0.109761280238749,0.02,0,0
2,5,2,3,0.10798405451595,0,0,0
2,5,2,4,0.107831319101271,0.02,0,0
2,5,2,5,0.108470493655373,0,0,0
2,5,2,6,0.109675981300704,0.02,0,0
2,5,2,7,0.109168728877665,0.02,0,0
2,5,2,8,0.109666133958646,0,0,0
2,5,2,9,0.108251229626221,0.00999999999999979,0,0
2,5,2,10,0.107556717290137,0,0,0
2,5,2,11,0.105123156950633,0.0100000000000002,0,0
2,5,2,12,0.107826017485061,0.02,0,0
2,5,3,2,0.108646324998474,0.02,0,0
2,5,3,3,0.104352492785007,0.02,0,0
2,5,3,4,0.107725967786387,0.0100000000000002,0,0
2,5,3,5,0.11927997938286,0.02,0,0
2,5,3,6,0.111295407669591,0,0,0
2,5,3,7,0.114425390691047,0.02,0,0
2,5,3,8,0.104937244858858,0,0,0
2,5,3,9,0.10581448901046,0,0,0
2,5,3,10,0.106104614871899,0,0,0
2,5,3,11,0.107477341545074,0,0,0
2,5,3,12,0.106881987600224,0.02,0,0
2,5,4,2,0.107128227524105,0.00999999999999979,0,0
2,5,4,3,0.109292801927327,0,0,0
2,5,4,4,0.107290368351788,0,0,0
2,5,4,5,0.105726457172578,0,0,0
2,5,4,6,0.107595960402973,0.02,0,0
2,5,4,7,0.106365339714069,0,0,0
2,5,4,8,0.108909503365542,0,0,0
2,5,4,9,0.109938228938347,0.02,0,0
2,5,4,10,0.107372254501677,0,0,0
2,5,4,11,0.105105480817897,0.02,0,0
2,5,4,12,0.102217052769254,0,0,0
2,5,5,2,0.107573437617013,0.0100000000000002,0,0
2,5,5,3,0.106470244816986,0,0,0
2,5,5,4,0.108001250306079,0,0,0
2,5,5,5,0.108038345593982,0.02,0,0
2,5,5,6,0.106944169140943,0.02,0,0
2,5,5,7,0.108082027261666,0.00999999999999979,0,0
2,5,5,8,0.106982553714848,0,0,0
2,5,5,9,0.107795784291539,0.02,0,0
2,5,5,10,0.109508150589195,0.02,0,0
2,5,5,11,0.106635140520285,0.02,0,0
2,5,5,12,0.106154781280403,0.0299999999999998,0,0
2,5,6,2,0.108394676763661,0.00999999999999979,0,0
2,5,6,3,0.107922214205123,0.0100000000000002,0,0
2,5,6,4,0.108264653346945,0,0,0
2,5,6,5,0.107919574164192,0.02,0,0
2,5,6,6,0.106705414890479,0.00999999999999979,0,0
2,5,6,7,0.100425328038163,0.02,0,0
2,5,6,8,0.111006466861445,0,0,0
2,5,6,9,0.108811442407324,0.00999999999999979,0,0
2,5,6,10,0.107413751263594,0,0,0
2,5,6,11,0.10713544155401,0.02,0,0
2,5,6,12,0.0999670212451278,0,0,0
2,5,7,2,0.106000801346275,0.02,0,0
2,5,7,3,0.108228116037912,0.02,0,0
2,5,7,4,0.108671308352533,0,0,0
2,5,7,5,0.10716297655604,0.02,0,0
2,5,7,6,0.108127546492491,0.0100000000000002,0,0
2,5,7,7,0.107815520863155,0.02,0,0
2,5,7,8,0.105430064810811,0,0,0
2,5,7,9,0.103523213490682,0.00999999999999979,0,0
2,5,7,10,0.108189422484433,0,0,0
2,5,7,11,0.109390405176009,0,0,0
2,5,7,12,0.10634380605348,0,0,0
2,5,8,2,0.107153854688663,0,0,0
2,5,8,3,0.107857403077463,0.02,0,0
2,5,8,4,0.10266695196958,0.0100000000000002,0,0
2,5,8,5,0.107562540208151,0.02,0,0
2,5,8,6,0.110002539616259,0,0,0
2,5,8,7,0.103131139211369,0,0,0
2,5,8,8,0.108372796431421,0.02,0,0
2,5,8,9,0.110043838974663,0.02,0,0
2,5,8,10,0.108432728490684,0.0100000000000002,0,0
2,5,8,11,0.108226784703794,0,0,0
2,5,8,12,0.105719884128209,0.02,0,0
2,5,9,2,0.107847218880403,0,0,0
2,5,9,3,0.107578298502721,0,0,0
2,5,9,4,0.107321135550996,0.02,0,0
2,5,9,5,0.107336999842402,0,0,0
2,5,9,6,0.107193619297171,0.00999999999999979,0,0
2,5,9,7,0.10473378522041,0.0100000000000002,0,0
2,5,9,8,0.106726631080449,0,0,0
2,5,9,9,0.107126357756538,0.0300000000000002,0,0
2,5,9,10,0.108214754463648,0.0100000000000002,0,0
