"Layer 1","Layer 2","MSE","User Time","CPU Time","Reutilized"
5,5,0.402639380748398,0.03,0,0
5,6,0.337347327551098,0.03,0,0
5,7,0.810811208687267,0.02,0,0
5,8,0.184266298640527,0.02,0,0
5,9,0.316737057426137,0.02,0,0
5,10,0.642645530133701,0.00999999999999998,0,0
5,11,0.724939690086075,0.00999999999999998,0,0
5,12,0.268877066252157,0.02,0,0
5,13,0.232674797594415,0.00999999999999998,0,0
5,14,0.443779967306922,0.00999999999999998,0,0
5,15,0.615069902177831,0.02,0,0
6,5,0.417512041874674,0,0,0
6,6,0.261073229054,0.02,0,0
6,7,0.387362021646258,0.02,0,0
6,8,0.529429024680476,0.02,0,0
6,9,0.223779459893578,0.02,0,0
6,10,0.452119168987412,0,0,0
6,11,0.531034050967308,0.02,0,0
6,12,0.572130099746807,0.02,0,0
6,13,0.293655162835025,0.02,0,0
6,14,0.260172691744018,0.00999999999999995,0,0
6,15,0.630754059743236,0.02,0,0
7,5,0.289042663107935,0,0,0
7,6,0.236471972196278,0.00999999999999995,0,0
7,7,0.63589310201519,0,0,0
7,8,0.179212712686271,0,0,0
7,9,0.424807995331913,0.02,0,0
7,10,0.299158592525448,0.02,0,0
7,11,0.416323384823553,0,0,0
7,12,0.529314777513973,0,0,0
7,13,0.277899424742073,0,0,0
7,14,0.387807069258756,0,0,0
7,15,0.315636711209276,0.02,0,0
8,5,0.279675268598108,0,0,0
8,6,0.373131252527997,0.02,0,0
8,7,0.189453793147113,0.02,0,0
8,8,0.430091381243426,0.00999999999999995,0,0
8,9,0.500360138155464,0,0,0
8,10,0.429561887800256,0.01,0,0
8,11,0.373703464018961,0.02,0,0
8,12,1.29205200143307,0.00999999999999995,0,0
8,13,1.41468094876288,0,0,0
8,14,0.205058612665805,0.01,0,0
8,15,0.186560281637618,0.02,0,0
9,5,0.363750747036308,0.01,0,0
9,6,0.490289700089318,0,0,0
9,7,0.473238668551651,0,0,0
9,8,0.510720610520029,0.02,0,0
9,9,0.691265314684563,0.02,0,0
9,10,0.612734381532617,0.01,0,0
9,11,0.694233852068677,0.01,0,0
9,12,0.643335654052157,0.02,0,0
9,13,0.547002350829713,0.01,0,0
9,14,0.964533164042303,0.01,0,0
9,15,0.219178751962792,0.01,0,0
10,5,0.212594641818584,0.01,0,0
10,6,0.647891142404643,0,0.01,0
10,7,0.323551674628613,0,0,0
10,8,0.825744601196319,0.02,0,0
10,9,1.09225447065449,0,0,0
10,10,0.2239116461516,0.02,0,0
10,11,0.554754060343368,0,0,0
10,12,0.393348183299013,0,0,0
10,13,1.65178506117239,0.02,0,0
10,14,0.57296790685172,0.02,0,0
10,15,0.230520995014968,0,0,0
11,5,0.174818539412429,0,0,0
11,6,0.578196903606407,0.01,0,0
11,7,1.09341738323746,0.02,0,0
11,8,0.40741234328192,0.01,0,0
11,9,0.372024316429058,0.02,0,0
11,10,0.265923753045612,0,0,0
11,11,0.212944699636926,0.02,0,0
11,12,0.169877039996367,0.01,0,0
11,13,0.375348296656544,0.02,0,0
11,14,0.534993638013429,0,0,0
11,15,0.28048561952524,0.01,0,0
12,5,0.269804665483509,0.02,0,0
12,6,0.301843852496932,0.0099999999999999,0,0
12,7,0.538543428603464,0.01,0,0
12,8,0.382606585285914,0.02,0,0
12,9,0.657657932876193,0.01,0,0
12,10,0.854473768255415,0.01,0,0
12,11,0.278535091899885,0,0,0
12,12,2.37831369783021,0.01,0,0
12,13,0.159135003908781,0,0,0
12,14,0.189070430911401,0.02,0,0
12,15,0.262449964364009,0.01,0,0
13,5,0.471806956184849,0.02,0,0
13,6,0.25070855485596,0,0,0
13,7,0.412640770565215,0.0099999999999999,0,0
13,8,0.321285675606518,0.01,0,0
13,9,0.457592550075639,0.02,0,0
13,10,0.157988662519973,0.01,0,0
13,11,0.179203986071292,0.02,0,0
13,12,0.616324988571143,0.02,0,0
13,13,0.285936796423035,0.02,0,0
13,14,0.336545619099513,0,0,0
13,15,0.204351712459743,0,0,0
14,5,0.189408948716112,0.02,0,0
14,6,0.399819338781876,0.0199999999999999,0,0
14,7,0.163512746916527,0.02,0,0
14,8,0.81653624400323,0.02,0,0
14,9,0.194942140466009,0.02,0,0
14,10,0.205680573222345,0.02,0,0
14,11,0.426192290204549,0.02,0,0
14,12,0.813082603942051,0.03,0,0
14,13,0.350799277169958,0.02,0,0
14,14,0.726811533264342,0,0,0
14,15,1.03359555366078,0.02,0,0
15,5,0.291005344035505,0.02,0,0
15,6,0.35365120709974,0,0,0
15,7,0.201705585667911,0.0199999999999999,0,0
15,8,0.217396121907269,0.01,0,0
15,9,0.665089268887243,0.02,0,0
15,10,0.340207244240575,0,0,0
15,11,0.253002700378818,0,0,0
15,12,0.18438025170453,0.01,0,0
15,13,0.180407020606887,0,0,0
15,14,0.561400830455833,0,0,0
15,15,0.676225002002346,0.02,0,0
