"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
6,6,6,6,11.7964991695215,0.02,0
6,6,6,7,11.7729745137968,0.00999999999999998,0
6,6,6,8,11.8317591375697,0.00999999999999998,0
6,6,6,9,12.1781976813749,0.00999999999999998,0
6,6,6,10,11.6117261769636,0.00999999999999998,0
6,6,6,11,12.0253410595512,0.00999999999999998,0
6,6,6,12,11.6371325456413,0.01,0
6,6,7,6,11.6123825546772,0.00999999999999998,0
6,6,7,7,12.5427156627774,0.00999999999999998,0
6,6,7,8,11.8225266916948,0.00999999999999998,0
6,6,7,9,11.6165397467915,0.02,0
6,6,7,10,11.8717586626805,0.00999999999999995,0
6,6,7,11,11.9129144103939,0,0
6,6,7,12,11.8751006084766,0.00999999999999995,0
6,6,8,6,11.6622116522434,0.01,0
6,6,8,7,11.6461651320008,0.01,0
6,6,8,8,11.743383208203,0.00999999999999995,0
6,6,8,9,12.057811594231,0.02,0
6,6,8,10,11.6523510553212,0.02,0
6,6,8,11,11.5875301737651,0.00999999999999995,0
6,6,8,12,11.5883860665718,0.00999999999999995,0
6,6,9,6,11.7749493712125,0.02,0
6,6,9,7,11.7799337147463,0.02,0
6,6,9,8,11.8211848011167,0,0
6,6,9,9,11.9536710078473,0,0
6,6,9,10,11.7792003227582,0,0
6,6,9,11,11.3736319029492,0.01,0
6,6,9,12,12.1164539573523,0.02,0
6,6,10,6,11.8131891738431,0,0
6,6,10,7,11.8419207577581,0.01,0
6,6,10,8,11.8367912422673,0.00999999999999995,0
6,6,10,9,11.6873527403753,0.02,0
6,6,10,10,11.8194047754204,0.00999999999999995,0
6,6,10,11,11.7810258015476,0.01,0
6,6,10,12,11.8227974109751,0.01,0
6,6,11,6,11.8623175913205,0.01,0
6,6,11,7,11.8406132754446,0,0
6,6,11,8,11.8142829797046,0,0
6,6,11,9,11.7759689953909,0,0
6,6,11,10,11.7219823783955,0.02,0
6,6,11,11,12.1978258808504,0.02,0
6,6,11,12,11.8770870461919,0.01,0
6,6,12,6,11.8312324330326,0.02,0
6,6,12,7,11.6693647356188,0.02,0
6,6,12,8,11.7262157892965,0.01,0
6,6,12,9,11.9378686880085,0,0
6,6,12,10,12.2266748857526,0.02,0
6,6,12,11,11.8384504848342,0.01,0
6,6,12,12,11.6582448588194,0,0
6,7,6,6,11.7356425436839,0,0
6,7,6,7,11.6239044521551,0.02,0
6,7,6,8,12.1377864960388,0.02,0
6,7,6,9,11.9194224478972,0.01,0
6,7,6,10,11.9415613491298,0.02,0
6,7,6,11,11.7913676522292,0.02,0
6,7,6,12,11.8761843376932,0.02,0
6,7,7,6,11.7923764552874,0.02,0
6,7,7,7,11.9531955090843,0.02,0
6,7,7,8,11.9766639635251,0,0
6,7,7,9,11.6925121103144,0,0
6,7,7,10,11.6475940795588,0,0
6,7,7,11,11.7419755359107,0.01,0
6,7,7,12,11.7642443475848,0.01,0
6,7,8,6,12.0213164108491,0.0099999999999999,0
6,7,8,7,11.7225722058332,0.02,0
6,7,8,8,11.6648177235799,0.01,0
6,7,8,9,12.2198928307154,0.02,0
6,7,8,10,11.7522836911441,0.02,0
6,7,8,11,11.8445488740908,0.02,0
6,7,8,12,11.8455473498603,0.02,0
6,7,9,6,11.615797518704,0,0
6,7,9,7,11.6951518567914,0,0
6,7,9,8,11.8145816717557,0.0099999999999999,0
6,7,9,9,12.0368461592057,0.01,0
6,7,9,10,11.8082587246149,0.02,0
6,7,9,11,11.6340858009662,0.02,0
6,7,9,12,11.4702360916649,0,0
6,7,10,6,11.8688942562508,0,0
6,7,10,7,11.7724268701021,0.01,0
6,7,10,8,11.7735385258964,0.01,0
6,7,10,9,11.9312026262828,0.01,0
6,7,10,10,11.736229420295,0.01,0
6,7,10,11,11.6913439017187,0.01,0
6,7,10,12,11.8887710867306,0.02,0
6,7,11,6,12.1657961130771,0.0199999999999999,0
6,7,11,7,11.8282325031045,0.02,0
6,7,11,8,11.935910005787,0.01,0
6,7,11,9,11.8665779375497,0,0
6,7,11,10,11.9849705311885,0.02,0
6,7,11,11,11.7053119976849,0.01,0
6,7,11,12,11.8247459637259,0.01,0
6,7,12,6,12.0402015760789,0.01,0
6,7,12,7,11.6573209150364,0.01,0
6,7,12,8,11.616239619745,0.02,0
6,7,12,9,11.7551460496058,0.01,0
6,7,12,10,11.7284545120284,0.0199999999999999,0
6,7,12,11,11.9855810427057,0.02,0
6,7,12,12,12.1880345027109,0.02,0
6,8,6,6,12.0093413761062,0,0
6,8,6,7,11.6629504342848,0.01,0
6,8,6,8,11.8951535793207,0.02,0
6,8,6,9,11.846231000424,0.02,0
6,8,6,10,11.7453967882386,0.02,0
6,8,6,11,11.8429816477469,0.02,0
6,8,6,12,11.6925130516524,0.01,0
6,8,7,6,12.1989741596932,0.0099999999999999,0
6,8,7,7,11.9085440504456,0.02,0
6,8,7,8,11.5431289592126,0.01,0
6,8,7,9,11.5420568038895,0.01,0
6,8,7,10,11.6242925807669,0.01,0
6,8,7,11,11.7440534081901,0.01,0
6,8,7,12,11.6658414400694,0,0
6,8,8,6,11.8154022607703,0.02,0
6,8,8,7,11.6595130385561,0.02,0
6,8,8,8,11.7690414594429,0.02,0
6,8,8,9,11.7698254246635,0,0
6,8,8,10,11.7343495521604,0.02,0
6,8,8,11,12.1727235528149,0.02,0
6,8,8,12,11.6773005722928,0.01,0
6,8,9,6,11.7487035749953,0.0099999999999999,0
6,8,9,7,11.8863616263333,0.01,0
6,8,9,8,11.9145882787449,0,0
6,8,9,9,11.7033666555291,0.02,0
6,8,9,10,11.6984487577431,0,0
6,8,9,11,11.2820791651339,0.01,0
6,8,9,12,11.7947006585946,0.02,0
6,8,10,6,11.9329990408976,0,0
6,8,10,7,11.8834241577754,0.01,0
6,8,10,8,11.7971593650873,0.02,0
6,8,10,9,11.8726170625539,0.0199999999999999,0
6,8,10,10,11.8286861468119,0.02,0
6,8,10,11,11.8787204502592,0.02,0
6,8,10,12,11.9679984467244,0.01,0
6,8,11,6,11.9573182084793,0.0199999999999999,0
6,8,11,7,11.6852251305397,0.0199999999999999,0
6,8,11,8,11.9182915047806,0.01,0
6,8,11,9,11.634856302146,0.0199999999999999,0
6,8,11,10,11.9599967983355,0.01,0
6,8,11,11,11.6638934420841,0.02,0
6,8,11,12,11.7791895102251,0.02,0
6,8,12,6,11.9312945887971,0.01,0
6,8,12,7,11.8973986885432,0.02,0
6,8,12,8,11.9210504507539,0,0
6,8,12,9,11.9185020286548,0.02,0
6,8,12,10,12.0114469557326,0.01,0
6,8,12,11,11.7154626677503,0.01,0
6,8,12,12,11.7695613172607,0.02,0
6,9,6,6,11.873732318837,0.01,0
6,9,6,7,11.9762240545151,0,0
6,9,6,8,11.8851507559062,0.01,0
6,9,6,9,11.9902444040353,0.01,0
6,9,6,10,11.6560446379814,0.02,0
6,9,6,11,11.7208656776082,0.01,0
6,9,6,12,11.8403998555268,0,0
6,9,7,6,11.9087188992829,0.02,0
6,9,7,7,11.7455101933207,0.01,0
6,9,7,8,12.0368020329984,0.01,0
6,9,7,9,11.9809284062139,0.02,0
6,9,7,10,11.7035690973272,0.01,0
6,9,7,11,11.8783203615689,0.0199999999999998,0
6,9,7,12,11.8455255411763,0.01,0
6,9,8,6,11.7480854433241,0.0199999999999998,0
6,9,8,7,11.7968250229889,0.01,0
6,9,8,8,11.7503606934252,0.02,0
6,9,8,9,12.0851146200214,0.02,0
6,9,8,10,11.8777302912573,0.01,0
6,9,8,11,12.0099748979309,0.0199999999999998,0
6,9,8,12,11.808831108235,0.0199999999999998,0
6,9,9,6,11.8624813045658,0,0
6,9,9,7,11.817188329152,0.0199999999999998,0
6,9,9,8,11.9062677922449,0.01,0
6,9,9,9,11.6865405362694,0.01,0
6,9,9,10,11.7275773648762,0.02,0
6,9,9,11,11.8179275751707,0.02,0
6,9,9,12,11.7905222323112,0.02,0
6,9,10,6,11.6433642783903,0,0
6,9,10,7,11.668877005508,0.01,0
6,9,10,8,11.9531195642768,0.02,0
6,9,10,9,11.819519531145,0.02,0
6,9,10,10,11.6790218788692,0,0
6,9,10,11,11.8762576685513,0.02,0
6,9,10,12,11.8023476036002,0.04,0
6,9,11,6,11.9643736328823,0,0
6,9,11,7,11.824986483952,0.02,0
6,9,11,8,12.0298039884631,0.01,0
6,9,11,9,11.8835448495691,0.02,0
6,9,11,10,12.0872772123991,0,0
6,9,11,11,11.821037562214,0.02,0
6,9,11,12,11.6150289376391,0.01,0
6,9,12,6,11.8027959308701,0.01,0
6,9,12,7,11.7261914072556,0.01,0
6,9,12,8,11.8268351292011,0,0
6,9,12,9,11.7949935098979,0.01,0
6,9,12,10,11.8707761086126,0.02,0
6,9,12,11,11.8360997534762,0.01,0
6,9,12,12,11.9047354574844,0.01,0
6,10,6,6,11.6946123761455,0.01,0
6,10,6,7,11.3302184731043,0.01,0
6,10,6,8,11.7092416893121,0.02,0
6,10,6,9,11.8061924470105,0.02,0
6,10,6,10,11.7741202577875,0.01,0
6,10,6,11,11.7395491516974,0.01,0
6,10,6,12,11.8144298793772,0,0
6,10,7,6,11.7494305014451,0.01,0
6,10,7,7,11.8231270890089,0,0
6,10,7,8,11.8598186730896,0.02,0
6,10,7,9,11.9024886204211,0.0199999999999998,0
6,10,7,10,11.8357397964135,0.01,0
6,10,7,11,11.6486509875831,0.01,0
6,10,7,12,11.5140093776921,0.01,0
6,10,8,6,11.7451161662905,0.02,0
6,10,8,7,11.5846890588947,0,0
6,10,8,8,11.8665280359073,0.0299999999999998,0
6,10,8,9,11.6082330311179,0.01,0
6,10,8,10,12.0379143479392,0.02,0
6,10,8,11,11.7335759140753,0.01,0
6,10,8,12,11.6454708753157,0.01,0
6,10,9,6,11.835086621698,0,0
6,10,9,7,11.6843229999838,0.02,0
6,10,9,8,11.8194914788925,0.0199999999999998,0
6,10,9,9,11.662079321626,0.01,0
6,10,9,10,11.8090343040975,0.01,0
6,10,9,11,11.7245717919927,0.02,0
6,10,9,12,11.8639727960202,0.02,0
6,10,10,6,11.7417259539752,0,0
6,10,10,7,11.8570061128774,0.02,0
6,10,10,8,11.8331359185654,0.01,0
6,10,10,9,11.8420801196125,0.02,0
6,10,10,10,11.6998999963169,0.02,0
6,10,10,11,11.8577108218044,0.02,0
6,10,10,12,11.8164437475162,0.02,0
6,10,11,6,11.7039914425291,0.02,0
6,10,11,7,11.9057615390337,0.02,0
6,10,11,8,11.1724235156747,0,0
6,10,11,9,12.1816672644682,0.01,0
6,10,11,10,11.8176733249801,0.02,0
6,10,11,11,11.4446744815375,0.01,0
6,10,11,12,11.5957223904342,0.02,0
6,10,12,6,12.6624151929042,0.02,0
6,10,12,7,11.6227256648776,0.02,0
6,10,12,8,12.0343666486037,0.01,0
6,10,12,9,11.8631191090346,0.01,0
6,10,12,10,11.5876003596002,0.02,0
6,10,12,11,11.8872499715898,0.02,0
6,10,12,12,12.0212847061183,0.02,0
6,11,6,6,11.7165317219481,0.01,0
6,11,6,7,11.7692403681192,0.01,0
6,11,6,8,11.8661145416026,0.01,0
6,11,6,9,11.8428426794443,0.02,0
6,11,6,10,11.7274048087307,0.02,0
6,11,6,11,11.8885979760879,0,0
6,11,6,12,12.0526933896278,0.01,0
6,11,7,6,12.2752942378782,0.01,0
6,11,7,7,11.6144323933924,0,0
6,11,7,8,11.8796962513547,0.02,0
6,11,7,9,11.5998953997995,0.02,0
6,11,7,10,11.9205476614674,0.0199999999999998,0
6,11,7,11,11.9466537124329,0.01,0
6,11,7,12,11.7669911196643,0.02,0
6,11,8,6,11.9555120845852,0.01,0
6,11,8,7,12.0114123597723,0.01,0
6,11,8,8,11.7525270469332,0,0
6,11,8,9,11.7559947034313,0.0199999999999998,0
