"Layer 1","MSE","User Time","CPU Time"
6,2.50469085354226,0.00999999999999998,0
7,2.89096758925176,0.00999999999999998,0
8,2.19827866965984,0.02,0
9,2.63026087239544,0.02,0
10,2.38340493731464,0.00999999999999998,0
11,2.18669637727504,0.00999999999999998,0
12,2.97750665367192,0.02,0
