"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
23,23,23,1.12611998505192,0.07,0.04
23,23,24,0.756836765588035,0.1,0
23,23,25,0.848000595567867,0.06,0.05
23,23,26,1.33003312204798,0.04,0.06
23,23,27,0.920446755806041,0.08,0.03
23,23,28,0.973472871629541,0.13,0.01
23,23,29,0.915852433955626,0.05,0.05
23,24,23,0.901838132544771,0.06,0.03
23,24,24,0.711801064295923,0.08,0.03
23,24,25,0.833366201421621,0.09,0.01
23,24,26,0.863752117345399,0.08,0.03
23,24,27,1.31359392763254,0.1,0
23,24,28,1.30742991050489,0.06,0.00999999999999998
23,24,29,1.1293121365426,0.08,0
23,25,23,2.50173043250124,0.07,0
23,25,24,1.13713846858467,0.08,0
23,25,25,0.994169166359387,0.06,0
23,25,26,1.00371322537086,0.11,0
23,25,27,1.13010295824172,0.1,0
23,25,28,0.982591922118315,0.06,0
23,25,29,1.13286713831975,0.1,0
23,26,23,0.808342117363199,0.08,0
23,26,24,1.05120461642583,0.0800000000000001,0
23,26,25,0.833080908932349,0.09,0
23,26,26,0.937699523528668,0.06,0
23,26,27,0.967562893675335,0.08,0
23,26,28,0.973232050377602,0.08,0
23,26,29,0.89314322907067,0.09,0
23,27,23,1.29869902325752,0.09,0
23,27,24,0.842260339179204,0.0600000000000001,0
23,27,25,0.787411269532845,0.15,0
23,27,26,0.891917483680008,0.0599999999999999,0
23,27,27,1.00103541160727,0.0800000000000001,0
23,27,28,0.93404524551824,0.09,0
23,27,29,0.734554201145354,0.09,0
23,28,23,0.840737423239923,0.0900000000000001,0
23,28,24,0.917062857143154,0.0599999999999999,0
23,28,25,0.934414297060141,0.11,0
23,28,26,1.01902428599764,0.0800000000000001,0.02
23,28,27,1.47746406816745,0.08,0
23,28,28,0.863138114308051,0.0800000000000001,0
23,28,29,0.792553639422358,0.09,0
23,29,23,0.890760831899455,0.0700000000000001,0
23,29,24,0.805560689597184,0.0599999999999999,0
23,29,25,0.924184946115825,0.08,0
23,29,26,0.73616937812466,0.1,0
23,29,27,0.795620249102334,0.0800000000000001,0
23,29,28,1.27611565050481,0.07,0
23,29,29,1.11394460598252,0.1,0
24,23,23,0.799997590360763,0.0600000000000001,0
24,23,24,0.964170071780173,0.0700000000000001,0
24,23,25,0.960909544203749,0.07,0
24,23,26,0.965740422619307,0.07,0
24,23,27,0.988164890040028,0.07,0
24,23,28,0.915334937290892,0.0599999999999999,0
24,23,29,0.8473464492623,0.0599999999999999,0
24,24,23,0.844889461806132,0.08,0
24,24,24,0.962598434353862,0.0800000000000001,0
24,24,25,1.06415163717235,0.0900000000000001,0
24,24,26,1.06913849674869,0.0599999999999999,0
24,24,27,0.870432205318609,0.0900000000000001,0
24,24,28,0.979235381163628,0.08,0
24,24,29,0.869102394533541,0.0599999999999999,0
24,25,23,1.04208249672982,0.0600000000000001,0
24,25,24,0.863393000471742,0.0600000000000001,0
24,25,25,0.966576722718685,0.0599999999999999,0
24,25,26,0.803557583582229,0.08,0
24,25,27,0.922312222091548,0.0700000000000001,0
24,25,28,1.0317562457374,0.0900000000000001,0
24,25,29,0.91562201147836,0.11,0
24,26,23,0.922762734393574,0.0800000000000001,0
24,26,24,0.899964031265668,0.0600000000000001,0
24,26,25,0.894090966800468,0.0699999999999998,0
24,26,26,0.754397574750102,0.0700000000000001,0
24,26,27,0.730585143201675,0.0800000000000001,0
24,26,28,1.12935070910259,0.0799999999999998,0
24,26,29,1.06345570064122,0.11,0
24,27,23,0.923513394868441,0.0799999999999998,0
24,27,24,1.05278293534122,0.0799999999999998,0
24,27,25,0.89812895130235,0.0799999999999998,0
24,27,26,1.06039132206931,0.0799999999999998,0
24,27,27,0.82553241232534,0.0900000000000001,0
24,27,28,0.773692437498459,0.1,0
24,27,29,0.916121337024677,0.0700000000000001,0
24,28,23,0.820872999371238,0.0800000000000001,0
24,28,24,0.995648450801985,0.0799999999999998,0
24,28,25,1.14578745337161,0.0900000000000001,0
24,28,26,1.03071203014681,0.0800000000000001,0
24,28,27,0.936260776991068,0.0800000000000001,0
24,28,28,1.3740664045205,0.0900000000000001,0
24,28,29,0.938380810752099,0.0900000000000001,0
24,29,23,1.02966224926437,0.0700000000000001,0
24,29,24,1.0686669158481,0.0899999999999999,0
24,29,25,0.898778207136997,0.0800000000000001,0
24,29,26,1.06149491745612,0.0899999999999999,0
24,29,27,0.922128561047304,0.0999999999999999,0
24,29,28,0.897640569890883,0.0700000000000001,0
24,29,29,0.77389945820382,0.0699999999999998,0
25,23,23,1.03789524635312,0.0599999999999998,0
25,23,24,1.15912724016482,0.0600000000000001,0
25,23,25,1.09104218862852,0.0600000000000001,0
25,23,26,1.02878107713968,0.0600000000000001,0
25,23,27,0.933111100244229,0.0799999999999998,0
25,23,28,0.874398380572043,0.0800000000000001,0
25,23,29,0.733875698974771,0.0700000000000001,0
25,24,23,0.891575611450628,0.0800000000000001,0
25,24,24,0.734136843059196,0.0799999999999998,0
25,24,25,0.967157502465641,0.0800000000000001,0
25,24,26,1.0136013665897,0.0800000000000001,0
25,24,27,1.15544449084371,0.0800000000000001,0
25,24,28,0.877728523642263,0.0700000000000001,0
25,24,29,1.0920305440442,0.1,0
25,25,23,1.38633103509086,0.0700000000000001,0
25,25,24,0.929835231275736,0.0900000000000001,0
25,25,25,0.757040689606704,0.0800000000000001,0
25,25,26,0.768023556125889,0.0599999999999998,0
25,25,27,1.16580348948582,0.0800000000000001,0
25,25,28,0.918246871873505,0.0800000000000001,0
25,25,29,0.92087809397751,0.0900000000000001,0
25,26,23,0.871383114656591,0.0799999999999998,0
25,26,24,0.827987042912567,0.0599999999999998,0
25,26,25,1.0497384141401,0.0799999999999998,0
25,26,26,0.924651710633472,0.1,0
25,26,27,1.06415208725673,0.0600000000000001,0
25,26,28,1.04497308949226,0.1,0
25,26,29,0.891798593319927,0.0799999999999998,0
25,27,23,1.00265040059467,0.0700000000000001,0
25,27,24,1.1216869175024,0.0999999999999999,0
25,27,25,1.0926266838474,0.0800000000000001,0
25,27,26,0.898150880921326,0.0899999999999999,0
25,27,27,0.908237714975943,0.0800000000000001,0
25,27,28,0.968789631796266,0.1,0
25,27,29,0.868966731030581,0.1,0
25,28,23,0.763699173457845,0.0700000000000001,0
25,28,24,0.732933198838266,0.0999999999999999,0
25,28,25,0.98788097925701,0.0800000000000001,0
25,28,26,1.41215454362558,0.0799999999999998,0
25,28,27,0.87720688596498,0.0799999999999998,0
25,28,28,1.15155883335047,0.0999999999999999,0
25,28,29,0.78355327391503,0.0999999999999999,0
25,29,23,0.920050902983495,0.0700000000000001,0
25,29,24,0.828930265701437,0.0799999999999998,0
25,29,25,1.1306852521421,0.0899999999999999,0
25,29,26,1.3716592351699,0.13,0
25,29,27,1.41359723233574,0.0899999999999999,0
25,29,28,0.907854457098301,0.1,0
25,29,29,1.37765356972278,0.0799999999999998,0
26,23,23,0.995643705896832,0.0500000000000003,0
26,23,24,1.05382177828397,0.0800000000000001,0
26,23,25,1.04841257645894,0.0800000000000001,0
26,23,26,0.840827198674162,0.0600000000000001,0
26,23,27,1.24841489092476,0.0600000000000001,0
26,23,28,0.834759370341028,0.0699999999999998,0
26,23,29,0.782593005102243,0.0600000000000001,0
26,24,23,0.779896385148666,0.0600000000000001,0
26,24,24,0.970685555590946,0.0600000000000001,0
26,24,25,1.15013091280074,0.0800000000000001,0
26,24,26,0.931831565935004,0.0699999999999998,0
