"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
67,67,67,38.0977565324885,1.99,0.03
67,67,68,36.5597709709653,1.72,0.02
67,67,69,33.5545826246927,1.74,0.03
67,67,70,39.9882131076844,1.75,0.07
67,67,71,32.6154612808893,1.69,0.06
67,67,72,37.3333338322895,1.84,0.03
67,67,73,33.0900273094723,1.86,0.04
67,68,67,34.7468835085389,1.73,0
67,68,68,40.292598529749,1.58,0.03
67,68,69,36.4487861293393,1.81,0.03
67,68,70,40.144960094506,1.78,0.07
67,68,71,36.4247165615365,1.86,0
67,68,72,34.3127411403831,1.9,0
67,68,73,37.9417927814229,1.78,0
67,69,67,30.9786426464956,1.67,0
67,69,68,30.2666841003196,1.82,0
67,69,69,32.3954173695851,1.83,0
67,69,70,35.4714539959811,1.77,0
67,69,71,32.0498172289685,1.86,0
67,69,72,35.5767092350674,1.81,0
67,69,73,31.4102832941536,1.95,0
67,70,67,38.8790462770833,1.84,0
67,70,68,33.3661046508271,1.76,0.02
67,70,69,37.9766909458621,1.95,0
67,70,70,37.8987424344652,1.75,0
67,70,71,32.3563909236201,1.88,0
67,70,72,38.3839463000351,2,0
67,70,73,35.9762986516502,1.87,0.00999999999999998
67,71,67,37.5477941440843,1.78,0
67,71,68,39.4011230711403,1.76,0
67,71,69,37.3019614987437,1.78,0
67,71,70,34.4575749647731,1.72,0.03
67,71,71,43.8872071500212,1.89,0
67,71,72,34.5933049230885,2.05,0
67,71,73,40.6713186776303,1.97,0
67,72,67,34.8976444763264,1.92,0
67,72,68,30.7038754901702,1.83,0.04
67,72,69,34.1041430954458,1.82,0.02
67,72,70,36.6398572314887,1.98,0
67,72,71,35.4313737828451,1.95,0.02
67,72,72,36.3156544841871,1.98,0
67,72,73,34.6822323459429,1.94,0
67,73,67,36.0518085694542,1.89,0
67,73,68,39.9944544968664,1.79,0.03
67,73,69,35.6951969877915,1.89,0
67,73,70,34.7141155506475,1.9,0
67,73,71,35.5115354691826,1.95,0
67,73,72,36.6132933824414,1.85,0
67,73,73,36.5189100022162,2.01,0.00999999999999998
68,67,67,31.6675157336586,1.67,0
68,67,68,35.0848532438473,1.76,0
68,67,69,39.0586516882071,1.75,0
68,67,70,35.9388577830337,1.77,0
68,67,71,33.5811755323047,1.77,0
68,67,72,37.5440885499844,1.77,0.02
68,67,73,31.5529600678818,1.87,0
68,68,67,38.1223359919007,1.84,0
68,68,68,32.7614852246984,1.8,0
68,68,69,36.505159021197,1.83,0
68,68,70,32.9029439808444,1.79,0
68,68,71,35.4202004947407,1.83,0
68,68,72,28.3124143630401,1.8,0
68,68,73,38.5862259630884,1.9,0
68,69,67,30.2742370500911,1.92,0
68,69,68,32.6329852878753,1.74,0
68,69,69,35.9565046574993,1.86,0.03
68,69,70,30.738137956867,1.89,0
68,69,71,34.9852084728826,1.77,0
68,69,72,35.7864512333906,2.02,0
68,69,73,36.6200828859937,1.83,0
68,70,67,31.2603534415827,1.78,0
68,70,68,35.500701497505,1.69,0.02
68,70,69,34.8020113163291,1.77,0
68,70,70,33.9528678371156,1.89,0
68,70,71,37.3326518812581,1.89,0
68,70,72,34.1703702248495,1.77,0
68,70,73,39.2663828796877,1.76,0.02
68,71,67,32.1426923814736,1.89,0
68,71,68,30.9624901281611,1.92,0
68,71,69,34.9400601269921,1.74,0.02
68,71,70,35.2343791577278,1.86,0
68,71,71,32.1843197685912,1.86,0.00999999999999998
68,71,72,32.3631810789553,1.97,0
68,71,73,37.8181690374186,1.79,0
68,72,67,30.3993385514818,1.84,0.01
68,72,68,39.5751441507021,1.91,0
68,72,69,34.4287404671291,1.79,0
68,72,70,35.9559991626509,1.74,0.02
68,72,71,34.929913267661,2.03,0
68,72,72,33.5572784885269,2.03,0
68,72,73,37.1603961017108,2.03,0
68,73,67,35.6252118624163,2.1,0
68,73,68,33.9342705670359,1.86,0
68,73,69,35.7726929468758,2,0.03
68,73,70,33.5910966380629,1.86,0.00999999999999998
68,73,71,32.8693365197783,2.14,0
68,73,72,32.3550518491288,1.89,0
68,73,73,34.4825009627975,2.1,0
69,67,67,31.0314163289007,1.75,0
69,67,68,35.292565805555,1.8,0
69,67,69,29.7882898734294,1.84,0
69,67,70,35.3818593926618,1.73,0
69,67,71,33.7217963339434,1.8,0
69,67,72,32.7731795923262,1.83,0
69,67,73,34.376819385821,1.81,0
69,68,67,36.1757039990417,1.66,0
69,68,68,33.3813474016981,1.83,0
69,68,69,32.8887453335865,1.85,0
69,68,70,31.1745083019817,1.75,0
69,68,71,31.7481062148714,1.65,0
69,68,72,35.1683111262867,1.89,0
69,68,73,33.4130567605751,1.99,0.02
69,69,67,34.7687207083435,1.97,0
69,69,68,31.7503472018807,1.87,0
69,69,69,35.9244004378681,1.91,0
69,69,70,34.420355962205,1.91,0
69,69,71,31.1219142635499,1.86,0
69,69,72,28.5697663716003,1.81,0
69,69,73,36.0952072052249,1.87,0
69,70,67,32.2996345179827,1.89,0
69,70,68,31.4743947567277,1.94,0
69,70,69,35.1070860229711,1.92,0
69,70,70,35.27092463889,1.86,0.00999999999999998
69,70,71,37.7426010837645,1.99,0
69,70,72,33.4995700708623,1.94,0
69,70,73,36.4431879394857,1.93,0
69,71,67,35.3661531940647,1.9,0
69,71,68,35.5703139563517,1.94,0
69,71,69,29.6020130408102,1.85,0
69,71,70,35.0868460976598,1.83,0.03
69,71,71,33.7703561210492,1.87,0
69,71,72,30.2221828746721,1.83,0
69,71,73,30.9387223152043,2.14,0
69,72,67,36.4814267683839,1.98,0.02
69,72,68,41.7979783272251,1.97,0
69,72,69,31.9221111946826,1.8,0
69,72,70,32.7758793534983,1.89,0
69,72,71,33.3555876822026,1.87,0
69,72,72,32.4210020055718,2.14,0
69,72,73,31.3893476195932,1.98,0
69,73,67,36.9104513705319,1.91,0
69,73,68,34.2941442431885,1.95,0
69,73,69,33.0517784834465,1.83,0
69,73,70,35.4503299615365,2.2,0
69,73,71,32.3437484680402,2.08,0
69,73,72,34.9696537785548,2.07,0
69,73,73,32.4794698458244,1.95,0
70,67,67,37.7387612292887,1.91,0
70,67,68,38.1285541918178,1.76,0.01
70,67,69,36.9386666513384,1.89,0
70,67,70,34.5905298964987,1.87,0
70,67,71,43.136402707854,1.87,0.02
70,67,72,37.3588849766484,1.94,0
70,67,73,35.1723240489575,1.83,0
70,68,67,39.0233442391954,1.76,0
70,68,68,35.0097749790133,1.75,0
70,68,69,37.5978096606467,1.81,0
70,68,70,34.8234276636305,1.85,0.02
70,68,71,29.7657086622212,1.89,0
70,68,72,35.576732454836,1.88,0
70,68,73,34.8482248035859,1.91,0
70,69,67,35.1277178968309,1.8,0
70,69,68,40.4135247620263,1.79,0
70,69,69,35.8856913115938,1.86,0
70,69,70,41.1570436932861,1.8,0
70,69,71,37.2809815927247,2.02,0.02
70,69,72,37.9493436425779,1.87,0
70,69,73,38.5993240083107,2.08,0
70,70,67,31.2925700364716,1.85,0
70,70,68,33.3611356676016,1.92,0
70,70,69,36.9310994444825,1.84,0.00999999999999998
70,70,70,37.5943930753521,1.95,0
70,70,71,41.4338363886008,1.94,0
70,70,72,31.7091376203002,1.95,0
70,70,73,32.0750484445963,1.98,0
70,71,67,37.0486007360379,1.96,0
70,71,68,36.6183885370878,1.83,0
70,71,69,34.7505219767796,2.07,0
70,71,70,35.1360953258458,1.87,0
70,71,71,33.5922039418925,2.03,0
70,71,72,34.2488370587169,1.89,0.01
70,71,73,35.1325388526756,2.05,0
70,72,67,35.5195454180651,1.96,0
70,72,68,34.2972577994795,2,0
70,72,69,37.1036531980722,1.92,0
