"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
27,27,27,0.15015716328734,0.11,0.03
27,27,28,0.179802189237531,0.1,0.04
27,27,29,0.234575582134498,0.14,0
27,27,30,0.19483570227768,0.09,0.05
27,27,31,0.215027164791898,0.11,0.03
27,27,32,0.208450436249294,0.18,0.02
27,27,33,0.329315594069326,0.14,0.02
27,28,27,0.142137305078993,0.13,0.03
27,28,28,0.137416913223856,0.11,0.03
27,28,29,0.12704789588879,0.1,0.05
27,28,30,0.151898263954002,0.11,0.01
27,28,31,0.165195241795043,0.11,0
27,28,32,0.362156566396903,0.12,0
27,28,33,0.309244170824584,0.11,0
27,29,27,0.171048600416939,0.13,0
27,29,28,0.432320715645318,0.11,0
27,29,29,0.24182437255211,0.09,0.01
27,29,30,0.168865397698967,0.13,0
27,29,31,0.108814239239884,0.09,0
27,29,32,0.17369629681179,0.13,0
27,29,33,0.472198532966663,0.13,0
27,30,27,0.135328081200426,0.11,0
27,30,28,0.244178644798478,0.11,0
27,30,29,0.268761660581653,0.11,0
27,30,30,0.151101476388743,0.11,0
27,30,31,0.11919188157666,0.1,0
27,30,32,0.222413782703322,0.11,0
27,30,33,0.244768462768864,0.11,0
27,31,27,0.281625427975146,0.13,0
27,31,28,0.117390727483246,0.09,0
27,31,29,0.156747180969831,0.13,0
27,31,30,0.145736476317543,0.1,0
27,31,31,0.127206159602193,0.1,0
27,31,32,0.240495977240384,0.16,0
27,31,33,0.338158185663958,0.14,0
27,32,27,0.217104197457785,0.13,0
27,32,28,0.152735604680174,0.11,0
27,32,29,0.142846779369816,0.13,0
27,32,30,0.136358198522208,0.09,0
27,32,31,0.205048690555909,0.12,0
27,32,32,0.306995660414431,0.12,0
27,32,33,0.322312429441174,0.1,0
27,33,27,0.125517449276524,0.12,0
27,33,28,0.140232535932584,0.11,0
27,33,29,0.165841476090354,0.17,0
27,33,30,0.179530363944926,0.11,0
27,33,31,0.197380341100766,0.13,0
27,33,32,0.116913359271458,0.13,0
27,33,33,0.214321613127611,0.2,0
28,27,27,0.595123499538545,0.11,0
28,27,28,0.243138603924237,0.09,0
28,27,29,0.260343771626212,0.13,0
28,27,30,0.370898698031921,0.1,0
28,27,31,0.409975297672081,0.12,0
28,27,32,0.313164539558748,0.0900000000000001,0
28,27,33,0.370263382199099,0.12,0
28,28,27,0.147364175627289,0.14,0
28,28,28,0.430691929425499,0.12,0
28,28,29,0.169896654961767,0.13,0
28,28,30,0.216445764312155,0.11,0
28,28,31,0.3069783033968,0.11,0
28,28,32,0.223029918855421,0.0999999999999999,0
28,28,33,0.163199230936326,0.11,0
28,29,27,0.298883075407996,0.11,0
28,29,28,0.222440715442192,0.11,0
28,29,29,0.280157076534002,0.11,0
28,29,30,0.117527358481934,0.11,0
28,29,31,0.17926447898808,0.11,0
28,29,32,0.343695303002036,0.11,0
28,29,33,0.217384334058261,0.12,0
28,30,27,0.133082372664639,0.0899999999999999,0
28,30,28,0.186237045192694,0.13,0
28,30,29,0.218545243622032,0.11,0.02
28,30,30,0.210648567570207,0.13,0
28,30,31,0.209224562736285,0.11,0
28,30,32,0.166660385903757,0.11,0
28,30,33,0.170528279126999,0.12,0
28,31,27,0.131802512314857,0.11,0
28,31,28,1.07751397603115,0.11,0
28,31,29,0.164177904045883,0.14,0
28,31,30,0.20192816860227,0.14,0
28,31,31,0.181502766942128,0.14,0
28,31,32,0.201743078739235,0.14,0
28,31,33,0.667281836336658,0.12,0
28,32,27,0.160991956330867,0.11,0
28,32,28,0.18616354634854,0.11,0
28,32,29,0.120054073543783,0.0900000000000001,0
28,32,30,0.269288439667247,0.11,0
28,32,31,0.254472128372936,0.19,0
28,32,32,0.179906325697425,0.14,0
28,32,33,0.215762865837016,0.12,0
28,33,27,0.124953809254602,0.11,0
28,33,28,0.700313157463527,0.12,0
28,33,29,0.584816410189323,0.13,0
28,33,30,0.171998142433871,0.11,0
28,33,31,0.443309672460623,0.14,0
28,33,32,0.289409227902612,0.14,0
28,33,33,0.195976798782557,0.13,0
29,27,27,0.237884425112086,0.11,0
29,27,28,0.2607744319833,0.11,0
29,27,29,0.159145405435145,0.0900000000000001,0
29,27,30,0.268655529795562,0.0899999999999999,0
29,27,31,0.16658868273719,0.11,0
