"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time"
7,7,7,0.232043733852144,0.03,0
7,7,8,0.230557688522153,0.02,0
7,7,9,0.328242094981501,0.03,0
7,7,10,0.417364919253599,0.03,0
7,7,11,0.250286475963288,0.00999999999999998,0
7,7,12,0.207562089933819,0.03,0
7,7,13,0.263064686540208,0.02,0
7,8,7,0.143394243610824,0.01,0
7,8,8,0.458524803909391,0.03,0
7,8,9,0.28758633487581,0.03,0
7,8,10,0.295794108117448,0.03,0
7,8,11,0.223095594352219,0.00999999999999995,0
7,8,12,0.254649957959103,0.03,0
7,8,13,0.224652065125972,0.03,0
7,9,7,0.177133738116442,0.00999999999999995,0
7,9,8,0.240565215279582,0.01,0
7,9,9,0.150973551740705,0.01,0
7,9,10,0.191686564075211,0.02,0
7,9,11,0.335934773312283,0.02,0
7,9,12,0.258756770398778,0.00999999999999995,0
7,9,13,0.361572032617393,0.02,0
7,10,7,0.304657356735013,0.00999999999999998,0
7,10,8,0.218537599760954,0.00999999999999995,0
7,10,9,0.398448938964581,0.02,0
7,10,10,0.215798056957973,0.02,0
7,10,11,0.290439243220924,0.02,0
7,10,12,0.193057594791447,0.03,0
7,10,13,0.26222259330515,0.01,0
7,11,7,0.206776744570985,0,0
7,11,8,0.222356112381786,0.00999999999999995,0
7,11,9,0.135843115325532,0.01,0
7,11,10,0.21144108855481,0.02,0
7,11,11,0.203372139291031,0.02,0
7,11,12,0.273835747451338,0.01,0
7,11,13,0.239442849875429,0.02,0
7,12,7,0.199170949013798,0.01,0
7,12,8,0.164835178380718,0.02,0
7,12,9,0.175335503400172,0.01,0
7,12,10,0.224917651570539,0.02,0
7,12,11,0.200120297849369,0.00999999999999995,0
7,12,12,0.360926574863325,0.02,0
7,12,13,0.225381438954671,0.01,0
7,13,7,0.18297409478654,0.02,0
7,13,8,0.169474288348705,0.02,0
7,13,9,0.24439556480128,0,0
7,13,10,0.195663844174146,0.02,0
7,13,11,0.259554838282696,0.01,0
7,13,12,0.395072183341239,0.01,0
7,13,13,0.273660899250942,0.02,0
8,7,7,0.507032598035436,0.01,0
8,7,8,0.207789042349364,0.01,0
8,7,9,0.173641187317561,0,0
8,7,10,0.31037694459141,0.01,0
8,7,11,0.223523301990648,0.02,0
8,7,12,0.489400555530742,0.01,0
8,7,13,0.225378596993395,0.02,0
8,8,7,0.243573950995878,0.01,0
8,8,8,0.206237004501201,0.02,0
8,8,9,0.279382536246247,0.01,0
8,8,10,0.240731744750736,0.02,0
8,8,11,0.330221749000133,0.03,0
8,8,12,0.119164542572669,0.0099999999999999,0
8,8,13,0.219798158734524,0.02,0
8,9,7,0.185156737539898,0.01,0
8,9,8,0.238695811672769,0.01,0
8,9,9,0.203446409072387,0.01,0
8,9,10,0.254814250103691,0.02,0
8,9,11,0.282061954851872,0.01,0
8,9,12,0.327538578883898,0.01,0
8,9,13,0.213510146822193,0.0299999999999999,0
8,10,7,0.132340631614122,0.02,0
8,10,8,0.183026143852508,0.02,0
8,10,9,0.122770336484999,0.0099999999999999,0
8,10,10,0.172954016031862,0.02,0
8,10,11,0.167767622513743,0.01,0
8,10,12,0.220135509808581,0.02,0
8,10,13,0.368117528722443,0.02,0
8,11,7,0.280054115488913,0.01,0
8,11,8,0.257542040055835,0.02,0
8,11,9,0.201791300629223,0.02,0
8,11,10,0.229694896611155,0.02,0
8,11,11,0.245500476299488,0,0
8,11,12,0.328317586711407,0.02,0
8,11,13,0.12609472140484,0.01,0
8,12,7,0.207443952490596,0.02,0
8,12,8,0.274037274096595,0.02,0
8,12,9,0.369477592040628,0.02,0
8,12,10,0.278105325322737,0.02,0
8,12,11,0.223452533624191,0.02,0
8,12,12,0.264637061130666,0.02,0
8,12,13,0.256530446105143,0.02,0
8,13,7,0.169488852147916,0.01,0
8,13,8,0.205784531880036,0.02,0
8,13,9,0.24656540506926,0.0199999999999999,0
8,13,10,0.165328929121991,0.01,0
8,13,11,0.194298603462254,0.02,0
8,13,12,0.2679471645793,0.01,0
8,13,13,0.226572650239487,0.01,0
9,7,7,0.279407312423399,0,0
9,7,8,0.223427339578668,0,0
9,7,9,0.233877592537686,0.01,0
9,7,10,0.251184827849148,0.01,0
9,7,11,0.240217721663638,0.02,0
9,7,12,0.217060653653662,0.02,0
9,7,13,0.21598245059804,0.02,0
9,8,7,0.336367725522501,0.02,0
9,8,8,0.192151198986652,0.02,0
9,8,9,0.344090314832538,0.01,0
9,8,10,0.200459559974607,0.0199999999999999,0
9,8,11,0.192528562242369,0.02,0
9,8,12,0.153424513389948,0.02,0
9,8,13,0.273177533142922,0.02,0
9,9,7,0.30056192463285,0,0
9,9,8,0.220951720252824,0,0
9,9,9,0.220547356933111,0,0
9,9,10,0.224362344213375,0.02,0
9,9,11,0.459032535119463,0.01,0
9,9,12,0.213108357444668,0.01,0
9,9,13,0.216888505961822,0.01,0
9,10,7,0.260464328936569,0.01,0
9,10,8,0.188787439918864,0.02,0
9,10,9,0.304267819708951,0.02,0
9,10,10,0.18993299627214,0.01,0
9,10,11,0.255026298836695,0.02,0
9,10,12,0.2645109430627,0.01,0
9,10,13,0.179639003616991,0.01,0
9,11,7,0.50827685572251,0.02,0
9,11,8,0.292473644598138,0.02,0
9,11,9,0.226987551504539,0.01,0
9,11,10,0.225937355116168,0.01,0
9,11,11,0.260805816490851,0.0099999999999999,0
9,11,12,0.234301956063973,0.02,0
9,11,13,0.616668604642463,0.01,0
9,12,7,0.206571806732364,0.03,0
9,12,8,0.22226299279264,0,0
9,12,9,0.193856576614204,0.02,0
9,12,10,0.198647055165183,0.01,0
9,12,11,0.224518038494608,0.01,0
9,12,12,0.2557750712442,0.02,0
9,12,13,0.232736870782967,0.01,0
9,13,7,0.226486360214908,0.0199999999999999,0
9,13,8,0.221637777556263,0.02,0
9,13,9,0.204752369476542,0.02,0
9,13,10,0.208513856167078,0.01,0
9,13,11,0.28720901657058,0.01,0
9,13,12,0.238409115449242,0.01,0
9,13,13,0.224898244683445,0.01,0
10,7,7,0.380386086490695,0.02,0
10,7,8,0.222553458625663,0.02,0
10,7,9,0.156150369490729,0.02,0
10,7,10,0.351420341907093,0.01,0
10,7,11,0.259217775108169,0.01,0
10,7,12,0.185659708397759,0.03,0
10,7,13,0.461446827546224,0.0199999999999999,0
10,8,7,0.285920261460371,0.02,0
10,8,8,0.183643792396372,0.01,0
10,8,9,0.199233016044226,0.02,0
10,8,10,0.283173166503112,0.01,0
10,8,11,0.206970625403442,0.01,0
10,8,12,0.194301201895864,0.02,0
10,8,13,0.279039425888939,0.01,0
10,9,7,0.223479063979161,0,0
10,9,8,0.18403092294204,0.01,0
10,9,9,0.151634518215495,0.02,0
10,9,10,0.30389879328901,0,0
10,9,11,0.132073454981822,0.02,0
10,9,12,0.195507388579828,0.03,0
10,9,13,0.255933330333575,0.02,0
10,10,7,0.348783059643648,0.0199999999999998,0
10,10,8,0.143857332296553,0.02,0
10,10,9,0.162131765593719,0.01,0
10,10,10,0.227553167018261,0.02,0
10,10,11,0.128322052733752,0.0399999999999998,0
10,10,12,0.374419676256554,0.02,0
10,10,13,0.120414869044318,0.01,0
10,11,7,0.246919848697435,0.02,0
10,11,8,0.146931614627708,0,0
10,11,9,0.124265196402607,0.01,0
10,11,10,0.208145703982526,0.0199999999999998,0
10,11,11,0.155528685551487,0.02,0
10,11,12,0.224220647675572,0.02,0
10,11,13,0.234528443225354,0.0199999999999998,0
10,12,7,0.160610665479492,0.01,0
10,12,8,0.211996206091658,0.01,0
10,12,9,0.140231573579445,0.01,0
10,12,10,0.211003363110749,0.02,0
10,12,11,0.162574902945985,0.01,0
10,12,12,0.209867943010356,0.02,0
10,12,13,0.249589197955726,0.02,0
10,13,7,0.192133050324452,0.0199999999999998,0
10,13,8,0.162422491994659,0.02,0
10,13,9,0.264138687521345,0.0199999999999998,0
10,13,10,0.175276698772973,0.01,0
10,13,11,0.179237535694191,0.02,0
10,13,12,0.165689217815436,0.03,0
10,13,13,0.232688461821871,0.01,0
11,7,7,0.188010720590053,0.02,0
11,7,8,0.16917085422847,0.01,0
11,7,9,0.230554279130022,0.01,0
11,7,10,0.290604010175632,0.01,0
11,7,11,0.134157524922153,0.02,0
11,7,12,0.18064557724539,0.01,0
11,7,13,0.187038641287887,0.02,0
11,8,7,0.201517064520555,0.01,0
11,8,8,0.219860099923334,0.02,0
11,8,9,0.256753957204109,0.02,0
11,8,10,0.204793369861913,0.02,0
11,8,11,0.135993403104004,0.02,0
11,8,12,0.242337191123143,0.02,0
11,8,13,0.359034480208961,0.01,0
11,9,7,0.184781365945259,0,0
11,9,8,0.187004169628085,0.02,0
11,9,9,0.191041369907702,0.01,0
11,9,10,0.214167105709441,0.01,0
11,9,11,0.142782778678713,0.01,0
11,9,12,0.198191845123036,0.02,0
11,9,13,0.239191608839256,0.02,0
11,10,7,0.185228997316041,0.02,0
11,10,8,0.161742729609858,0.02,0
11,10,9,0.176398670794737,0.0199999999999998,0
11,10,10,0.211663917782436,0.01,0
11,10,11,0.216833086928113,0.01,0
11,10,12,0.282330011920044,0.02,0
11,10,13,0.205596768938218,0.01,0
11,11,7,0.14471088273519,0.0199999999999998,0
11,11,8,0.201935717005645,0.01,0
11,11,9,0.190312205458045,0.02,0
11,11,10,0.217105750110676,0.03,0
11,11,11,0.182333361858129,0,0
11,11,12,0.206551828653933,0.02,0
11,11,13,0.433291314532566,0.01,0
11,12,7,0.193586204995491,0.01,0
11,12,8,0.176585087862994,0.01,0
11,12,9,0.211472260637144,0.02,0
11,12,10,0.227971748625371,0.02,0
11,12,11,0.22239719430729,0.01,0
11,12,12,0.221514361361048,0.02,0
11,12,13,0.172846700480077,0.02,0
11,13,7,0.245979332485806,0.02,0
11,13,8,0.217756073787882,0.02,0
11,13,9,0.198366192941375,0.01,0
11,13,10,0.379071853247261,0.01,0
11,13,11,0.163230913540856,0.02,0
11,13,12,0.457929295464754,0.03,0
11,13,13,0.299869302839397,0.01,0
12,7,7,0.196807586305424,0.01,0
12,7,8,0.208372637235469,0.02,0
12,7,9,0.182760812104653,0.02,0
12,7,10,0.148279608357248,0.02,0
12,7,11,0.222767080686632,0.01,0
12,7,12,0.271059194207265,0.01,0
12,7,13,0.164203639415126,0.01,0
12,8,7,0.200165722424681,0.02,0
12,8,8,0.181990340659966,0.01,0
12,8,9,0.128252572982732,0.01,0
12,8,10,0.188915634084335,0.02,0
12,8,11,0.108286104456311,0.02,0
12,8,12,0.171471995250121,0.01,0
12,8,13,0.153506926797282,0.01,0
12,9,7,0.196258795331308,0,0
12,9,8,0.228367238171076,0,0
