"1st layer","2nd layer","3rd layer","4th layer","MSE","User Time","CPU Time"
11,11,11,11,0.452821645457805,0.03,0
11,11,11,12,0.387741142574674,0.04,0.01
11,11,11,13,0.288359982073142,0.04,0.01
11,11,11,14,0.409618414938236,0.03,0
11,11,11,15,0.310073801129923,0.03,0.02
11,11,11,16,0.359285273378873,0.00999999999999998,0.02
11,11,11,17,0.338388051655605,0.03,0
11,11,12,11,0.265024067623134,0.03,0
11,11,12,12,0.3997829251585,0.00999999999999998,0.01
11,11,12,13,0.258474960190629,0.08,0
11,11,12,14,0.400708823641162,0.00999999999999998,0.02
11,11,12,15,0.420234355887937,0.05,0
11,11,12,16,0.297994306740194,0.05,0.02
11,11,12,17,0.449938403702157,0.05,0
11,11,13,11,0.282549389568664,0.00999999999999995,0
11,11,13,12,0.334872970344834,0.03,0
11,11,13,13,0.549618118142304,0.04,0
11,11,13,14,0.412995953719824,0.01,0
11,11,13,15,0.286295111891659,0.03,0
11,11,13,16,0.369821645670083,0.03,0
11,11,13,17,0.257852984792836,0.03,0
11,11,14,11,0.447048194619643,0.04,0
11,11,14,12,0.307226395551717,0.03,0
11,11,14,13,0.355205585679051,0.06,0
11,11,14,14,0.625633234967137,0.05,0.02
11,11,14,15,0.235856546020081,0.04,0
11,11,14,16,0.270792587306724,0.01,0
11,11,14,17,0.372609413516457,0.03,0
11,11,15,11,0.331929874409914,0.03,0
11,11,15,12,0.366026972783974,0.03,0
11,11,15,13,0.303084810512526,0.04,0
11,11,15,14,0.282914784267731,0.03,0
11,11,15,15,0.295720411950536,0.02,0
11,11,15,16,0.431634265835722,0.06,0.02
11,11,15,17,0.244944726247649,0.08,0
11,11,16,11,0.420098645602044,0.03,0
11,11,16,12,0.408346810968651,0.05,0
11,11,16,13,0.482133061101297,0.03,0
11,11,16,14,0.390317587747313,0.03,0
11,11,16,15,0.244834061194605,0.03,0
11,11,16,16,0.34531589027471,0.03,0
11,11,16,17,0.339723105390894,0.03,0
11,11,17,11,0.334632640529119,0.04,0
11,11,17,12,0.28917597816583,0.03,0
11,11,17,13,0.335831387223084,0.04,0
11,11,17,14,0.594370710234905,0.08,0.01
11,11,17,15,0.409283513587935,0.0399999999999999,0
11,11,17,16,0.442091351361892,0.03,0
11,11,17,17,0.265134890408977,0.05,0
11,12,11,11,0.251944967178518,0.03,0
11,12,11,12,0.524931229262708,0.0399999999999999,0
11,12,11,13,0.430490823773873,0.03,0
11,12,11,14,0.393218033840816,0.03,0
11,12,11,15,0.294289262801483,0.0499999999999999,0
11,12,11,16,0.435403932184581,0.0299999999999999,0
11,12,11,17,0.392668830834097,0.01,0
11,12,12,11,0.412014998683795,0.0299999999999999,0
11,12,12,12,0.350704289045197,0.0299999999999999,0
11,12,12,13,0.251057271440589,0.02,0
11,12,12,14,0.421698365173441,0.0499999999999999,0
11,12,12,15,0.266184251090521,0.03,0
11,12,12,16,0.261410563714514,0.01,0
11,12,12,17,0.419508300093289,0.03,0
11,12,13,11,0.355946590630758,0.03,0
11,12,13,12,0.291434959834469,0.03,0
11,12,13,13,0.334151699893234,0.0499999999999999,0
11,12,13,14,0.340930663411962,0.0299999999999999,0
11,12,13,15,0.389275211003972,0.03,0
11,12,13,16,0.357311067560655,0.03,0
11,12,13,17,0.332523234867332,0.03,0
11,12,14,11,0.243177414016335,0.0299999999999999,0
11,12,14,12,0.369276242230065,0.03,0
11,12,14,13,0.349622378919602,0.03,0
11,12,14,14,0.284145577870443,0.0800000000000001,0
11,12,14,15,0.337052215764691,0.04,0
11,12,14,16,0.272011171503245,0.04,0
11,12,14,17,0.4116883616496,0.02,0
11,12,15,11,0.274195573653366,0.04,0
11,12,15,12,0.326076274946042,0.04,0
11,12,15,13,0.270581161735637,0.03,0
11,12,15,14,0.34340074601485,0.03,0
11,12,15,15,0.313682354107267,0.03,0
11,12,15,16,0.392736456916645,0.0399999999999999,0
11,12,15,17,0.300006494859907,0.03,0
11,12,16,11,0.265732442297119,0.0299999999999999,0
11,12,16,12,0.397915351685476,0.0599999999999999,0
11,12,16,13,0.28833422041186,0.0700000000000001,0
11,12,16,14,0.284159670810791,0.0700000000000001,0
11,12,16,15,0.30082735603597,0.05,0
11,12,16,16,0.349399323304923,0.04,0
11,12,16,17,0.458998207197526,0.03,0
11,12,17,11,0.336354551342733,0.03,0
11,12,17,12,0.331620031888581,0.0299999999999999,0
11,12,17,13,0.322942733200946,0.03,0
11,12,17,14,0.367831870234821,0.03,0
11,12,17,15,0.310611237726345,0.05,0
11,12,17,16,0.345405415791232,0.0399999999999999,0
11,12,17,17,0.405540682816961,0.0499999999999999,0
11,13,11,11,0.434540463107914,0.0499999999999999,0
11,13,11,12,0.252562810259119,0.02,0
11,13,11,13,0.377531955123692,0.03,0
11,13,11,14,0.277922767207696,0.0299999999999999,0
11,13,11,15,0.41197766488624,0.0299999999999999,0
11,13,11,16,0.333417788548342,0.03,0
11,13,11,17,0.241941090651433,0.03,0
11,13,12,11,0.452341833818186,0.0600000000000001,0
11,13,12,12,0.528054840806828,0.05,0
