"Layer 1","Layer 2","Layer 3","MSE","User Time","CPU Time","Reutilized"
4,4,4,0.0138865687293133,0.00999999999999998,0,0
4,4,5,0.0127671994424956,0.00999999999999998,0,0
4,4,6,0.0130126609886411,0.02,0,0
4,4,7,0.0105763392375646,0.02,0,0
4,4,8,0.0114647542301508,0.00999999999999998,0,0
4,4,9,0.0156799797344129,0.02,0,0
4,4,10,0.0129573687391484,0.00999999999999998,0,0
4,4,11,0.013549520699188,0.00999999999999998,0,0
4,4,12,0.0109969260007694,0.00999999999999998,0,0
4,4,13,0.0110624167195895,0.00999999999999998,0,0
4,4,14,0.0109052316516473,0.02,0,0
4,5,4,0.0118545354899018,0.02,0,0
4,5,5,0.0112841465405231,0.02,0,0
4,5,6,0.0132260233863699,0.02,0,0
4,5,7,0.0124728810901326,0,0,0
4,5,8,0.0149748889798518,0.01,0,0
4,5,9,0.0105300784814081,0.00999999999999998,0,0
4,5,10,0.0136847289663533,0.02,0,0
4,5,11,0.0100990517608876,0.02,0,0
4,5,12,0.0127707104512638,0,0,0
4,5,13,0.013732686691765,0,0,0
4,5,14,0.0109026477380763,0.00999999999999995,0,0
4,6,4,0.0123711511413658,0,0,0
4,6,5,0.0107623256329975,0.02,0,0
4,6,6,0.0125713455028521,0,0,0
4,6,7,0.0105056824639539,0.01,0,0
4,6,8,0.0115340793802977,0,0,0
4,6,9,0.0140614447361814,0.02,0,0
4,6,10,0.0135783484585985,0.00999999999999995,0,0
4,6,11,0.013157917606627,0,0,0
4,6,12,0.0111020969413408,0.02,0,0
4,6,13,0.0111704628856721,0.02,0,0
4,6,14,0.0105178574736701,0.00999999999999995,0,0
4,7,4,0.0162033842502119,0,0,0
4,7,5,0.0127837589560997,0,0,0
4,7,6,0.0113438693000473,0.02,0,0
4,7,7,0.0138437357502852,0.02,0,0
4,7,8,0.0130033478651807,0.02,0,0
4,7,9,0.0105347603165595,0.00999999999999995,0,0
4,7,10,0.0115433992921176,0.02,0,0
4,7,11,0.0153107711623929,0.01,0,0
4,7,12,0.0151485649757947,0.02,0,0
4,7,13,0.0120523529476666,0.01,0,0
4,7,14,0.0102235924501431,0.02,0,0
4,8,4,0.0137290109350322,0.02,0,0
4,8,5,0.0132668037936791,0.01,0,0
4,8,6,0.030868818972717,0.01,0,0
4,8,7,0.0129678519130904,0.01,0,0
4,8,8,0.0108670796385872,0,0,0
4,8,9,0.0125433228450114,0.01,0,0
4,8,10,0.0108863444660994,0.01,0,0
4,8,11,0.0108005034478195,0.02,0,0
4,8,12,0.00986034994436497,0.02,0,0
4,8,13,0.012950054677725,0.01,0,0
4,8,14,0.0139565380767461,0,0,0
4,9,4,0.0134038967628745,0,0,0
4,9,5,0.0133340407815613,0,0,0
4,9,6,0.0138057428496912,0.01,0,0
4,9,7,0.0109772898625653,0.01,0,0
4,9,8,0.0139006416785942,0.02,0,0
4,9,9,0.0143371312701897,0.01,0,0
4,9,10,0.010596375391441,0.01,0,0
4,9,11,0.0124443529603471,0,0,0
4,9,12,0.0150293722173563,0.01,0,0
4,9,13,0.0139044500742806,0.01,0,0
4,9,14,0.0108858068647667,0.02,0,0
4,10,4,0.0131979793131049,0.01,0,0
4,10,5,0.0125496230511324,0.01,0,0
4,10,6,0.01149202048837,0.02,0,0
4,10,7,0.00972891160783185,0.02,0,0
4,10,8,0.0133223932887441,0.02,0,0
4,10,9,0.0109101435260526,0.02,0,0
4,10,10,0.0199793977628314,0.01,0,0
4,10,11,0.0145612687477413,0.0099999999999999,0,0
4,10,12,0.011619548686245,0.01,0,0
4,10,13,0.02811465990113,0.0099999999999999,0,0
4,10,14,0.0138716247857875,0.0099999999999999,0,0
4,11,4,0.0131130422026588,0.02,0,0
